ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C18_C21,2000_2005,2006_2010,5,EQI,0.00,"1.42(0.71,2.12)***","1.89(1.20,2.57)***","1.76(1.05,2.48)***","1.29(0.55,2.03)***"
"C18_C21","2000_2005","2006_2010",5,"EQI_Air","0.00","2.08(1.33,2.84)***","2.39(1.60,3.15)***","2.47(1.66,3.24)***","2.33(1.46,3.15)***"
"C18_C21","2000_2005","2006_2010",5,"EQI_Water","0.00","-0.84(-1.65,-0.04)*","-0.32(-1.19,0.53)","-0.55(-1.39,0.25)","-0.77(-1.64,0.08)"
"C18_C21","2000_2005","2006_2010",5,"EQI_Land","0.00","1.15(0.52,1.80)***","0.88(0.22,1.56)*","1.36(0.64,2.12)***","1.73(0.97,2.50)***"
"C18_C21","2000_2005","2006_2010",5,"EQI_Built","0.00","0.51(-0.19,1.20)","0.87(0.17,1.55)*","0.86(0.17,1.58)*","0.61(-0.12,1.32)"
"C18_C21","2000_2005","2006_2010",5,"EQI_Social","0.00","0.08(-0.57,0.71)","-1.06(-1.74,-0.38)**","-1.29(-2.02,-0.59)***","-1.45(-2.24,-0.69)***"
"C18_C21","2000_2005","2006_2010",5,"RUCC1_EQI","0.00","1.26(0.20,2.40)*","2.21(1.17,3.20)***","2.92(1.90,3.90)***","2.24(1.21,3.24)***"
"C18_C21","2000_2005","2006_2010",5,"RUCC1_EQI_Air","0.00","2.34(0.42,4.22)*","3.14(1.36,4.83)***","3.82(2.04,5.53)***","3.97(2.17,5.65)***"
"C18_C21","2000_2005","2006_2010",5,"RUCC1_EQI_Water","0.00","-1.16(-2.02,-0.29)**","-0.75(-1.60,0.08)","-1.02(-1.82,-0.24)**","-1.25(-2.01,-0.49)**"
"C18_C21","2000_2005","2006_2010",5,"RUCC1_EQI_Land","0.00","0.81(0.12,1.51)*","0.90(0.18,1.63)*","0.72(-0.03,1.51)","0.84(0.07,1.63)*"
"C18_C21","2000_2005","2006_2010",5,"RUCC1_EQI_Built","0.00","0.13(-0.70,0.99)","0.68(-0.21,1.56)","0.34(-0.50,1.20)","0.26(-0.60,1.14)"
"C18_C21","2000_2005","2006_2010",5,"RUCC1_EQI_Social","0.00","1.23(0.20,2.26)*","0.21(-0.72,1.13)","-0.17(-1.06,0.72)","-0.04(-0.90,0.81)"
"C18_C21","2000_2005","2006_2010",5,"RUCC2_EQI","0.00","0.67(-1.31,2.76)","0.45(-1.45,2.46)","-0.43(-2.35,1.55)","-0.40(-2.29,1.62)"
"C18_C21","2000_2005","2006_2010",5,"RUCC2_EQI_Air","0.00","0.87(-1.78,3.63)","2.35(-0.21,4.90)","2.12(-0.38,4.65)","2.07(-0.54,4.73)"
"C18_C21","2000_2005","2006_2010",5,"RUCC2_EQI_Water","0.00","-0.57(-2.21,1.04)","0.37(-1.01,1.84)","-0.34(-1.70,1.12)","-0.21(-1.55,1.23)"
"C18_C21","2000_2005","2006_2010",5,"RUCC2_EQI_Land","0.00","0.61(-0.59,1.77)","0.63(-0.65,1.90)","0.82(-0.41,2.02)","0.96(-0.39,2.23)"
