ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,A_p,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail
"X60_X84_Y87.0","2016_2020",15,"Cluster_EQI_C_SVI+UN+PD+DB","1.00(1.00,1.00)","1.14(1.08,1.20)","1.21(1.13,1.28)","1.14(1.03,1.25)",NA,"0.0002","0.0002","0.0148","1.0028","1.0033","1.0032",1866,1407,1241,2884,2406,2024
"X60_X84_Y87.0","2021_2024",20,"Cluster_EQI_C_SVI+UN+PD+DB","1.00(1.00,1.00)","1.15(1.09,1.22)","1.22(1.14,1.31)","1.19(1.08,1.32)",NA,"0.0002","0.0002","0.0023","1.0020","1.0020","1.0019",2073,1487,1288,2901,2277,2039
"X60_X84_Y87.0","2006_2010",5,"Cluster_NLCD_A_SVI+UN+PD+DB","1.00(1.00,1.00)","1.59(1.39,1.83)","2.06(1.77,2.44)","2.15(1.80,2.60)",NA,"0.0002","0.0002","0.0002","1.0012","1.0033","1.0036",2114,1603,1371,3295,2652,2279
"X60_X84_Y87.0","2011_2015",10,"Cluster_NLCD_A_SVI+UN+PD+DB","1.00(1.00,1.00)","1.38(1.24,1.56)","1.76(1.56,2.01)","1.88(1.62,2.21)",NA,"0.0002","0.0002","0.0002","1.0023","1.0017","1.0015",2309,1788,1650,3189,2599,2133
"X60_X84_Y87.0","2016_2020",15,"Cluster_NLCD_A_SVI+UN+PD+DB","1.00(1.00,1.00)","1.37(1.24,1.53)","1.68(1.50,1.90)","1.68(1.47,1.95)",NA,"0.0002","0.0002","0.0002","1.0002","0.9997","1.0008",3251,2289,2009,3655,3075,2690
"X60_X84_Y87.0","2021_2024",20,"Cluster_NLCD_A_SVI+UN+PD+DB","1.00(1.00,1.00)","1.42(1.26,1.61)","1.74(1.52,2.01)","1.90(1.62,2.24)",NA,"0.0002","0.0002","0.0002","1.0003","1.0015","1.0014",3023,2086,1800,3324,2950,2772
"X60_X84_Y87.0","2006_2010",5,"Cluster_NLCD_B_SVI+UN+PD+DB","1.00(1.00,1.00)","1.06(0.92,1.23)","1.11(0.95,1.31)","1.11(0.89,1.38)",NA,"0.4389","0.2206","0.3589","1.0012","1.0023","1.0018",2982,2319,1957,3394,3011,2764
"X60_X84_Y87.0","2011_2015",10,"Cluster_NLCD_B_SVI+UN+PD+DB","1.00(1.00,1.00)","1.17(1.01,1.38)","1.26(1.06,1.52)","1.17(0.92,1.49)",NA,"0.0344","0.0069","0.2031","1.0003","1.0021","1.0011",2808,1973,1687,3194,2978,2508
"X60_X84_Y87.0","2016_2020",15,"Cluster_NLCD_B_SVI+UN+PD+DB","1.00(1.00,1.00)","1.13(0.97,1.31)","1.17(0.99,1.39)","1.10(0.86,1.38)",NA,"0.1206","0.0673","0.4659","1.0007","1.0020","1.0010",3015,2508,2291,3500,3160,3205
"X60_X84_Y87.0","2021_2024",20,"Cluster_NLCD_B_SVI+UN+PD+DB","1.00(1.00,1.00)","1.13(0.97,1.34)","1.16(0.97,1.40)","1.18(0.93,1.50)",NA,"0.1331","0.1131","0.1839","1.0002","1.0014","1.0010",3913,3284,2951,3623,3757,3514
"X60_X84_Y87.0","2006_2010",5,"Cluster_NLCD_C_SVI+UN+PD+DB","1.00(1.00,1.00)","1.27(1.17,1.38)","1.43(1.29,1.59)","1.41(1.19,1.65)",NA,"0.0002","0.0002","0.0002","1.0012","1.0015","1.0028",2835,2327,1758,3389,2922,3039
"X60_X84_Y87.0","2011_2015",10,"Cluster_NLCD_C_SVI+UN+PD+DB","1.00(1.00,1.00)","1.35(1.24,1.48)","1.51(1.36,1.69)","1.39(1.16,1.64)",NA,"0.0002","0.0002","0.0006","1.0001","1.0010","1.0017",3299,2593,2356,3197,3023,2974
"X60_X84_Y87.0","2016_2020",15,"Cluster_NLCD_C_SVI+UN+PD+DB","1.00(1.00,1.00)","1.29(1.18,1.41)","1.47(1.32,1.64)","1.41(1.18,1.66)",NA,"0.0002","0.0002","0.0002","1.0011","1.0016","1.0019",2821,2182,1903,2985,2820,2613
"X60_X84_Y87.0","2021_2024",20,"Cluster_NLCD_C_SVI+UN+PD+DB","1.00(1.00,1.00)","1.40(1.27,1.54)","1.64(1.46,1.86)","1.70(1.42,2.02)",NA,"0.0002","0.0002","0.0002","1.0002","1.0003","1.0027",3340,2428,2331,3322,3469,3011
"X60_X84_Y87.0","2006_2010",5,"Cluster_NLCD_D_SVI+UN+PD+DB","1.00(1.00,1.00)","0.97(0.84,1.13)","0.95(0.80,1.13)","0.98(0.76,1.24)",NA,"0.6338","0.5268","0.7946","1.0013","1.0008","1.0012",2405,1922,1768,3452,2633,2527
"X60_X84_Y87.0","2011_2015",10,"Cluster_NLCD_D_SVI+UN+PD+DB","1.00(1.00,1.00)","1.02(0.87,1.19)","0.98(0.83,1.19)","0.81(0.61,1.06)",NA,"0.8292","0.7813","0.1339","1.0002","1.0010","1.0020",1857,1405,1428,3000,2425,2452
"X60_X84_Y87.0","2016_2020",15,"Cluster_NLCD_D_SVI+UN+PD+DB","1.00(1.00,1.00)","0.99(0.83,1.17)","1.01(0.84,1.22)","0.91(0.69,1.18)",NA,"0.8246","0.9367","0.4651","1.0008","1.0019","1.0015",2170,1668,1578,2851,2521,2420
"X60_X84_Y87.0","2021_2024",20,"Cluster_NLCD_D_SVI+UN+PD+DB","1.00(1.00,1.00)","0.90(0.74,1.08)","0.95(0.79,1.16)","0.97(0.73,1.26)",NA,"0.2314","0.5659","0.7825","1.0006","1.0032","1.0029",2944,2180,1964,3266,2686,2682
