"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C81_C96","Cluster0_EQI",5,"-0.43(-8.87,7.96)","-1.61(-5.19,1.92)","1.38(-2.17,4.79)","-1.22(-2.60,0.21)",457,1.0026
"C81_C96","Cluster0_Air",5,"-2.24(-6.62,2.21)","-0.83(-4.33,2.65)","0.84(-1.93,3.59)","-1.18(-2.56,0.21)",457,1.0011
"C81_C96","Cluster0_Water",5,"-1.79(-6.62,3.00)","-1.58(-6.76,3.43)","0.59(-1.70,2.96)","-1.12(-2.53,0.27)",457,1.001
"C81_C96","Cluster0_Land",5,"-2.97(-7.62,1.73)","-2.33(-5.80,1.24)","1.81(-1.14,4.73)","-1.23(-2.55,0.17)",457,1.0008
"C81_C96","Cluster0_Built",5,"-2.92(-8.58,2.69)","-1.55(-5.97,2.90)","1.71(-2.52,6.08)","-1.14(-2.52,0.24)",457,1.0011
"C81_C96","Cluster0_Social",5,"1.48(-4.43,7.17)","3.39(-1.19,8.02)","-2.61(-7.08,1.98)","-1.23(-2.58,0.22)",457,1.0008
"C81_C96","Cluster1_EQI",5,"1.89(-0.57,4.20)","1.43(-0.59,3.38)","-2.61(-4.73,-0.46)*","-0.08(-0.79,0.61)",964,1.0145
"C81_C96","Cluster1_Air",5,"-0.17(-2.06,1.75)","1.79(-0.08,3.59)","-1.84(-3.42,-0.12)*","0.01(-0.66,0.67)",964,1.0028
"C81_C96","Cluster1_Water",5,"-1.28(-4.19,1.80)","1.29(-1.52,3.98)","-1.19(-2.67,0.26)","0.02(-0.71,0.73)",964,1.0044
"C81_C96","Cluster1_Land",5,"1.38(-0.72,3.39)","1.18(-0.88,3.21)","-2.24(-4.42,-0.17)*","-0.00(-0.74,0.73)",964,1.0072
"C81_C96","Cluster1_Built",5,"1.81(-0.55,4.03)","0.70(-1.50,2.91)","-2.20(-4.47,0.11)","-0.04(-0.78,0.69)",964,1.0014
