ICD_Code,Model,Lag,MRD_Q_Improved,MRD_Q_Worsened,Intercept_Baseline_Change,Control_delta_Smoking_Rate,N_Counties,Rhat_max
C00_C97,Cluster2_Air,5,"-0.18(-1.99,1.62)","2.04(-0.99,4.93)","-12.70(-14.60,-10.64)***","-0.15(-0.90,0.57)",1380,1.0021
C00_C97,Cluster2_Water,5,"-0.81(-3.67,2.04)","2.00(-1.00,4.89)","-12.52(-14.15,-10.87)***","-0.06(-0.79,0.69)",1380,1.0018
C00_C97,Cluster2_Land,5,"-4.05(-5.89,-2.13)***","1.72(-2.25,2.84)","-9.95(-12.09,-7.83)***","-0.14(-0.92,0.59)",1380,1.0019
C00_C97,Cluster2_Built,5,"-2.01(-4.71,0.65)","1.23(-2.16,3.62)","-10.99(-13.78,-8.08)***","-0.14(-0.84,0.60)",1380,1.0006
C00_C97,Cluster2_Social,5,"-3.06(-6.44,0.31)","0.02(-4.29,4.35)","-10.14(-13.58,-6.70)***","-0.28(-1.03,0.48)",1380,1.0012
C00_C97,Cluster0_EQI,10,"-1.73(-7.06,6.38)","0.50(-4.49,5.44)","-9.02(-13.60,-4.52)***","0.84(-1.25,3.04)",1010,1.0013
C00_C97,Cluster0_Air,10,"-0.69(-6.14,4.91)","4.25(-2.88,6.57)","-7.64(-11.87,-3.43)***","0.70(-1.44,2.87)",1010,1.0016
C00_C97,Cluster0_Water,10,"1.35(-5.56,8.19)","1.90(-4.43,7.82)","-9.00(-12.43,-5.23)***","0.77(-1.35,2.98)",1010,1.0015
C00_C97,Cluster0_Land,10,"-1.00(-6.84,4.70)","2.26(-2.53,6.94)","-10.45(-14.66,-6.07)***","0.90(-1.18,2.99)",1010,1.0019
C00_C97,Cluster0_Built,10,"-0.47(-6.32,5.42)","-0.73(-6.11,4.64)","-8.15(-13.34,-3.16)**","0.77(-1.40,2.93)",1010,1.0014
C00_C97,Cluster0_Social,10,"-1.18(-8.81,6.44)","-2.21(-8.64,3.87)","-6.94(-12.82,-0.86)*","0.64(-1.53,2.83)",1010,1.0029
C00_C97,Cluster1_EQI,10,"-1.96(-4.60,0.78)","3.79(1.35,6.92)","-12.50(-15.27,-9.79)***","0.36(-0.48,1.18)",746,1.0025
C00_C97,Cluster1_Air,10,"-0.40(-2.95,2.26)","0.80(-5.40,6.65)","-12.67(-15.55,-9.77)***","0.50(-0.39,1.42)",746,1.0035
C00_C97,Cluster1_Water,10,"1.33(-2.58,5.14)","2.80(-0.59,6.21)","-13.70(-15.89,-11.29)***","0.46(-0.39,1.33)",746,1.0093
C00_C97,Cluster1_Land,10,"-3.02(-5.78,-0.21)*","1.22(-1.82,4.30)","-12.85(-15.44,-10.30)***","0.20(-0.63,1.01)",746,1.0022
C00_C97,Cluster1_Built,10,"-2.42(-5.48,0.74)","-1.45(-5.09,2.09)","-11.35(-14.64,-8.04)***","0.43(-0.42,1.33)",746,1.0012
C00_C97,Cluster1_Social,10,"-0.01(-3.37,3.29)","3.39(-1.44,7.98)","-13.22(-16.34,-10.02)***","0.43(-0.53,1.35)",746,1.0039
C00_C97,Cluster2_EQI,10,"-1.08(-2.68,0.52)","3.80(1.29,6.20)**","-11.54(-13.27,-9.78)***","0.60(-0.02,1.22)",1380,1.0018
C00_C97,Cluster2_Air,10,"-0.01(-1.64,1.58)","1.76(-1.14,4.73)","-12.00(-13.79,-10.16)***","0.51(-0.11,1.12)",1380,1.0012
C00_C97,Cluster2_Water,10,"-1.34(-4.20,1.68)","1.24(-1.24,3.64)","-11.79(-13.21,-10.32)***","0.56(-0.06,1.19)",1380,1.0016
C00_C97,Cluster2_Land,10,"-0.72(-2.41,0.96)","0.92(-1.38,3.18)","-11.51(-13.31,-9.61)***","0.56(-0.03,1.16)",1380,1.001
C00_C97,Cluster2_Built,10,"-2.10(-4.41,0.21)","1.34(-1.18,3.83)","-10.71(-13.12,-8.28)***","0.60(-0.02,1.22)",1380,1.0013
C00_C97,Cluster2_Social,10,"-3.50(-5.68,-1.30)**","1.42(-1.84,4.76)","-9.26(-11.58,-6.93)***","0.37(-0.21,0.96)",1380,1.001
