"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C51_C58","Cluster0_EQI",5,"1.92(-1.08,4.88)","0.99(-0.64,2.59)","-0.87(-2.32,0.61)","0.02(-0.61,0.63)",1010,1.0018
"C51_C58","Cluster0_Air",5,"-1.10(-3.34,1.08)","-1.22(-2.77,0.38)","0.52(-0.84,1.85)","-0.03(-0.66,0.62)",1010,1.0018
"C51_C58","Cluster0_Water",5,"-0.42(-2.85,2.06)","0.84(-1.48,3.12)","-0.20(-1.29,0.91)","-0.00(-0.63,0.62)",1010,1.0031
"C51_C58","Cluster0_Land",5,"1.02(-0.84,2.96)","-0.54(-2.23,1.18)","-0.22(-1.68,1.26)","0.00(-0.61,0.63)",1010,1.0018
"C51_C58","Cluster0_Built",5,"-0.30(-2.85,2.29)","0.74(-1.23,2.73)","-0.56(-2.51,1.39)","0.01(-0.60,0.62)",1010,1.0017
"C51_C58","Cluster0_Social",5,"-0.16(-3.85,3.58)","2.15(-0.34,4.56)","-1.99(-4.33,0.38)","-0.00(-0.62,0.61)",1010,1.0012
"C51_C58","Cluster1_EQI",5,"0.73(-0.11,1.59)","1.02(0.08,1.98)*","-1.20(-2.23,-0.27)**","0.07(-0.20,0.35)",747,1.0016
"C51_C58","Cluster1_Air",5,"0.11(-0.71,0.92)","-0.80(-1.86,0.26)","-0.46(-1.34,0.42)","0.08(-0.20,0.35)",747,1.0017
"C51_C58","Cluster1_Water",5,"-0.25(-1.56,1.05)","-0.76(-1.74,0.17)","-0.45(-1.21,0.27)","0.04(-0.24,0.33)",747,1.0012
"C51_C58","Cluster1_Land",5,"1.03(0.08,1.93)*","0.62(-0.28,1.53)","-1.11(-1.95,-0.25)*","0.10(-0.19,0.36)",747,1.002
"C51_C58","Cluster1_Built",5,"-0.61(-1.50,0.33)","0.37(-0.68,1.46)","-0.32(-1.42,0.71)","0.06(-0.21,0.34)",747,1.002
"C51_C58","Cluster1_Social",5,"-0.12(-1.12,0.88)","-0.45(-1.63,0.72)","-0.38(-1.42,0.68)","0.08(-0.19,0.37)",747,1.001
"C51_C58","Cluster2_EQI",5,"0.22(-0.22,0.65)","-0.01(-0.70,0.71)","-0.26(-0.75,0.23)","0.04(-0.14,0.23)",1380,1.0017
"C51_C58","Cluster2_Air",5,"0.25(-0.23,0.72)","0.71(0.00,1.39)*","-0.40(-0.90,0.14)","0.02(-0.16,0.20)",1380,1.0004
