"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C18_C21","Cluster0_EQI",5,"0.36(-7.42,8.30)","-1.18(-5.26,2.83)","0.28(-3.49,4.13)","-0.06(-1.46,1.29)",457,1.0019
"C18_C21","Cluster0_Air",5,"0.15(-4.24,4.50)","0.75(-2.77,4.25)","-0.91(-3.73,2.04)","-0.00(-1.42,1.43)",457,1.0009
"C18_C21","Cluster0_Water",5,"-3.81(-8.63,1.02)","-1.05(-6.38,4.10)","0.04(-2.34,2.52)","0.02(-1.27,1.42)",457,1.0009
"C18_C21","Cluster0_Land",5,"1.07(-3.57,5.79)","0.20(-3.45,3.62)","-0.83(-3.91,2.43)","-0.03(-1.39,1.33)",457,1.0012
"C18_C21","Cluster0_Built",5,"2.37(-3.00,7.81)","1.11(-3.14,5.27)","-1.69(-6.06,2.56)","-0.04(-1.41,1.35)",457,1.001
"C18_C21","Cluster0_Social",5,"4.97(-0.63,10.71)","2.27(-2.25,6.98)","-2.96(-7.61,1.72)","-0.08(-1.43,1.31)",457,1.0011
"C18_C21","Cluster1_EQI",5,"-0.20(-2.74,2.46)","-0.53(-2.47,1.45)","-0.36(-3.07,2.13)","0.43(-0.57,1.34)",964,1.0095
"C18_C21","Cluster1_Air",5,"-1.26(-3.46,0.92)","-0.14(-2.09,1.86)","-0.14(-2.64,2.01)","0.51(-0.45,1.37)",964,1.0025
"C18_C21","Cluster1_Water",5,"-0.79(-3.72,2.23)","-1.48(-4.65,1.72)","-0.49(-2.57,1.39)","0.42(-0.55,1.32)",964,1.0036
"C18_C21","Cluster1_Land",5,"1.28(-1.34,3.79)","0.50(-1.78,2.74)","-1.64(-4.40,1.15)","0.27(-0.71,1.25)",964,1.006
"C18_C21","Cluster1_Built",5,"-0.38(-2.58,1.93)","-1.73(-3.93,0.54)","0.17(-2.23,2.57)","0.38(-0.60,1.32)",964,1.0108
"C18_C21","Cluster1_Social",5,"1.05(-2.14,4.04)","0.34(-1.89,2.61)","-1.07(-3.60,1.39)","0.40(-0.59,1.35)",964,1.0055
"C18_C21","Cluster2_EQI",5,"0.12(-0.93,1.15)","1.14(-0.30,2.53)","-1.66(-2.71,-0.58)**","0.19(-0.13,0.50)",663,1.0016
"C18_C21","Cluster2_Air",5,"-0.45(-1.36,0.51)","-0.91(-2.32,0.62)","-1.09(-2.12,-0.16)*","0.18(-0.16,0.48)",663,1.0019
"C18_C21","Cluster2_Water",5,"-0.03(-1.69,1.61)","0.02(-1.17,1.23)","-1.46(-2.25,-0.68)***","0.16(-0.17,0.49)",663,1.0048
"C18_C21","Cluster2_Land",5,"0.33(-0.78,1.46)","1.08(-0.08,2.21)","-1.87(-2.86,-0.89)**","0.19(-0.16,0.50)",663,1.0028
"C18_C21","Cluster2_Built",5,"-0.35(-1.43,0.79)","0.08(-1.31,1.48)","-1.21(-2.43,-0.01)*","0.18(-0.16,0.50)",663,1.0015
"C18_C21","Cluster2_Social",5,"0.58(-0.85,1.96)","1.23(-0.55,3.03)","-2.00(-3.33,-0.65)**","0.20(-0.14,0.51)",663,1.0028
"C18_C21","Cluster3_EQI",5,"0.45(-0.17,1.08)","0.03(-1.40,1.47)","-1.93(-2.63,-1.25)***","0.07(-0.18,0.32)",1053,1.0021
"C18_C21","Cluster3_Air",5,"-0.05(-0.72,0.58)","-0.36(-1.66,0.91)","-1.57(-2.28,-0.84)***","0.10(-0.14,0.35)",1053,1.0009
"C18_C21","Cluster3_Water",5,"0.13(-1.04,1.22)","0.85(-0.23,1.83)","-1.69(-2.26,-1.14)***","0.12(-0.14,0.37)",1053,1.0013
"C18_C21","Cluster3_Land",5,"-0.24(-1.04,0.54)","-0.15(-1.18,0.85)","-1.44(-2.29,-0.57)**","0.11(-0.16,0.37)",1053,1.001
"C18_C21","Cluster3_Built",5,"0.57(-0.40,1.59)","0.09(-0.98,1.18)","-2.02(-3.06,-1.01)***","0.10(-0.16,0.34)",1053,1.0006
"C18_C21","Cluster3_Social",5,"-0.27(-1.92,1.43)","1.60(-0.77,3.95)","-1.41(-3.13,0.25)","0.10(-0.15,0.35)",1053,1.0025
"C18_C21","Cluster0_EQI",10,"-0.40(-8.60,7.99)","1.24(-2.51,5.19)","-0.96(-4.61,2.51)","0.01(-1.38,1.40)",457,1.0052
"C18_C21","Cluster0_Air",10,"-2.72(-7.07,1.67)","-2.90(-6.32,0.58)","1.45(-1.29,4.29)","-0.19(-1.59,1.20)",457,1.0016
"C18_C21","Cluster0_Water",10,"-0.83(-5.19,3.65)","-2.37(-7.53,2.97)","0.27(-2.01,2.54)","-0.01(-1.41,1.37)",457,1.0018
