"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C64_C68","Cluster0_EQI",5,"0.14(-7.84,7.78)","-0.44(-3.54,2.62)","-0.01(-2.82,2.87)","-0.61(-1.80,0.59)",457,1.0021
"C64_C68","Cluster0_Air",5,"1.09(-2.60,4.64)","0.62(-2.16,3.48)","-0.69(-2.88,1.48)","-0.55(-1.72,0.62)",457,1.0022
"C64_C68","Cluster0_Water",5,"0.03(-3.91,3.90)","-1.78(-6.33,2.75)","-0.13(-2.07,1.85)","-0.54(-1.73,0.70)",457,1.0016
"C64_C68","Cluster0_Land",5,"-6.32(-10.11,-2.28)**","-2.73(-5.64,0.18)","1.92(-0.58,4.41)","-0.73(-1.95,0.48)",457,1.003
"C64_C68","Cluster0_Built",5,"-0.92(-5.67,3.91)","2.05(-1.37,5.66)","-1.76(-5.20,1.59)","-0.59(-1.77,0.57)",457,1.0028
"C64_C68","Cluster0_Social",5,"0.86(-4.20,6.06)","0.60(-3.32,4.58)","-0.87(-4.98,3.08)","-0.60(-1.79,0.60)",457,1.0017
"C64_C68","Cluster1_EQI",5,"-0.01(-1.98,1.90)","0.02(-1.60,1.58)","0.65(-1.06,2.64)","0.13(-0.52,0.81)",964,1.0125
"C64_C68","Cluster1_Air",5,"-0.16(-1.88,1.57)","-0.19(-1.73,1.38)","0.79(-0.86,2.62)","0.14(-0.52,0.83)",964,1.0094
"C64_C68","Cluster1_Water",5,"1.28(-0.75,3.26)","-2.35(-4.65,0.07)","0.75(-0.43,1.97)","0.21(-0.43,0.86)",964,1.0018
"C64_C68","Cluster1_Land",5,"0.45(-1.36,2.16)","0.23(-1.40,1.86)","0.30(-1.39,2.17)","0.10(-0.56,0.79)",964,1.0058
"C64_C68","Cluster1_Built",5,"-1.43(-3.19,0.33)","-1.53(-3.19,0.16)","1.90(0.12,3.84)*","0.13(-0.55,0.83)",964,1.0018
"C64_C68","Cluster1_Social",5,"-1.24(-3.65,1.06)","-1.31(-2.99,0.33)","1.58(-0.07,3.25)","0.06(-0.59,0.74)",964,1.0016
