"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C64_C68","Cluster0_EQI",5,"0.42(-2.78,3.60)","-0.30(-2.22,1.63)","0.34(-1.44,2.09)","-0.13(-0.84,0.62)",1010,1.001
"C64_C68","Cluster0_Air",5,"0.12(-2.40,2.65)","-0.04(-1.88,1.87)","0.19(-1.31,1.74)","-0.11(-0.81,0.62)",1010,1.0017
"C64_C68","Cluster0_Water",5,"0.16(-2.46,2.78)","-2.47(-5.51,0.65)","0.40(-0.80,1.65)","-0.08(-0.81,0.67)",1010,1.0016
"C64_C68","Cluster0_Land",5,"-2.55(-4.81,-0.29)*","-2.04(-4.05,0.01)","1.73(0.06,3.49)*","-0.17(-0.88,0.58)",1010,1.0012
"C64_C68","Cluster0_Built",5,"-0.71(-3.58,2.08)","0.03(-2.24,2.38)","0.33(-1.95,2.54)","-0.09(-0.81,0.64)",1010,1.006
"C64_C68","Cluster0_Social",5,"0.25(-3.97,4.53)","-0.20(-2.85,2.56)","0.36(-2.37,3.05)","-0.11(-0.87,0.64)",1010,1.001
"C64_C68","Cluster1_EQI",5,"0.11(-0.75,0.98)","0.31(-0.72,1.35)","0.45(-0.59,1.49)","0.05(-0.23,0.33)",747,1.0014
"C64_C68","Cluster1_Air",5,"0.02(-0.67,0.71)","2.95(2.06,3.78)***","0.10(-0.75,0.98)","0.03(-0.22,0.28)",747,1.0009
"C64_C68","Cluster1_Water",5,"-0.52(-1.87,0.93)","0.10(-0.94,1.14)","0.63(-0.16,1.44)","0.04(-0.23,0.31)",747,1.0011
"C64_C68","Cluster1_Land",5,"-0.30(-1.20,0.60)","-0.30(-1.23,0.63)","0.77(-0.18,1.67)","0.04(-0.24,0.31)",747,1.0009
"C64_C68","Cluster1_Built",5,"0.35(-0.58,1.30)","0.48(-0.60,1.56)","0.23(-0.92,1.35)","0.03(-0.25,0.31)",747,1.0019
"C64_C68","Cluster1_Social",5,"-1.41(-2.43,-0.38)*","0.38(-0.81,1.59)","1.34(0.21,2.43)*","-0.03(-0.31,0.24)",747,1.0026
"C64_C68","Cluster2_EQI",5,"-0.21(-0.68,0.25)","0.71(0.03,1.41)*","0.04(-0.47,0.54)","0.01(-0.17,0.19)",1380,1.001
"C64_C68","Cluster2_Air",5,"0.07(-0.40,0.52)","0.80(0.16,1.44)*","-0.21(-0.70,0.27)","-0.03(-0.20,0.14)",1380,1.0021
"C64_C68","Cluster2_Water",5,"0.91(0.14,1.67)*","0.01(-0.76,0.75)","-0.11(-0.50,0.27)","-0.02(-0.19,0.15)",1380,1.0014
"C64_C68","Cluster2_Land",5,"0.50(-0.01,1.01)","1.11(0.45,1.75)***","-0.50(-1.06,0.06)","0.00(-0.17,0.17)",1380,1.0004
"C64_C68","Cluster2_Built",5,"-0.23(-0.87,0.42)","-0.08(-0.77,0.62)","0.13(-0.54,0.79)","-0.01(-0.18,0.17)",1380,1.0024
"C64_C68","Cluster2_Social",5,"-1.03(-1.70,-0.32)**","-1.45(-2.41,-0.43)**","0.91(0.18,1.60)*","-0.02(-0.19,0.15)",1380,1.0022
"C64_C68","Cluster0_EQI",10,"3.09(-0.05,6.16)","1.03(-0.84,2.95)","-1.39(-3.19,0.47)","0.07(-0.66,0.78)",1010,1.0016
"C64_C68","Cluster0_Air",10,"0.29(-2.18,2.79)","-0.57(-2.50,1.27)","-0.30(-1.91,1.46)","0.06(-0.68,0.79)",1010,1.0017
"C64_C68","Cluster0_Water",10,"1.35(-1.44,4.12)","-1.78(-4.57,1.03)","-0.46(-1.91,0.96)","0.09(-0.63,0.83)",1010,1.0037
"C64_C68","Cluster0_Land",10,"2.27(0.10,4.48)*","2.31(0.43,4.24)*","-2.09(-3.87,-0.32)*","0.12(-0.62,0.83)",1010,1.0004
"C64_C68","Cluster0_Built",10,"-0.48(-3.12,2.26)","-0.42(-2.64,1.84)","-0.15(-2.34,2.07)","0.08(-0.64,0.82)",1010,1.0013
"C64_C68","Cluster0_Social",10,"-2.48(-6.34,1.47)","-0.81(-3.49,1.91)","0.32(-2.55,3.06)","0.05(-0.67,0.75)",1010,1.0028
"C64_C68","Cluster1_EQI",10,"-0.19(-1.01,0.61)","-0.50(-1.43,0.47)","-0.73(-1.79,0.33)","-0.09(-0.36,0.18)",746,1.0023
"C64_C68","Cluster1_Air",10,"0.57(-0.10,1.25)","-0.54(-1.62,0.56)","-1.21(-2.15,-0.21)*","-0.07(-0.33,0.19)",746,1.002
"C64_C68","Cluster1_Water",10,"0.66(-0.49,1.82)","-0.75(-1.60,0.16)","-0.88(-1.71,0.04)","-0.04(-0.31,0.22)",746,1.0074
"C64_C68","Cluster1_Land",10,"0.18(-0.67,1.01)","0.16(-0.66,1.02)","-1.07(-2.02,-0.13)*","-0.07(-0.32,0.19)",746,1.0011
"C64_C68","Cluster1_Built",10,"-0.33(-1.17,0.49)","-0.80(-1.82,0.24)","-0.55(-1.65,0.54)","-0.06(-0.31,0.20)",746,1.0018
"C64_C68","Cluster1_Social",10,"1.00(-0.01,2.02)","0.62(-0.59,1.88)","-1.71(-2.89,-0.52)**","-0.03(-0.30,0.23)",746,1.0006
"C64_C68","Cluster2_EQI",10,"0.15(-0.26,0.57)","0.30(-0.41,1.02)","-0.44(-0.96,0.07)","0.12(-0.05,0.30)",1380,1.0008
"C64_C68","Cluster2_Air",10,"0.03(-0.39,0.44)","1.17(0.45,1.86)**","-0.48(-0.94,0.00)","0.10(-0.07,0.27)",1380,1.0013
"C64_C68","Cluster2_Water",10,"-0.48(-1.28,0.28)","0.02(-0.68,0.72)","-0.28(-0.66,0.13)","0.13(-0.04,0.31)",1380,1.0024
"C64_C68","Cluster2_Land",10,"-0.24(-0.69,0.23)","0.00(-0.67,0.70)","-0.14(-0.68,0.42)","0.14(-0.04,0.31)",1380,1.0028
"C64_C68","Cluster2_Built",10,"0.02(-0.64,0.66)","0.10(-0.61,0.83)","-0.34(-1.05,0.40)","0.13(-0.04,0.32)",1380,1.0025
"C64_C68","Cluster2_Social",10,"-0.39(-1.20,0.42)","0.73(-0.38,1.77)","-0.07(-0.90,0.77)","0.10(-0.07,0.26)",1380,1.0012
