"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C15_C26","Cluster1_Land",10,"0.31(-2.70,3.37)","-0.41(-3.08,2.29)","0.86(-1.64,3.44)","0.11(-0.96,1.16)",964,1.0113
"C15_C26","Cluster1_Built",10,"-1.30(-4.38,1.76)","1.15(-1.81,4.06)","0.75(-2.08,3.58)","0.17(-0.90,1.23)",964,1.0043
"C15_C26","Cluster1_Social",10,"-0.02(-4.24,4.17)","1.40(-1.38,4.26)","-0.02(-2.65,2.59)","0.26(-0.80,1.26)",964,1.002
"C15_C26","Cluster2_EQI",10,"0.08(-1.29,1.52)","0.26(-1.52,2.00)","-1.81(-3.52,0.04)","0.01(-0.50,0.51)",662,1.0644
"C15_C26","Cluster2_Air",10,"-0.33(-1.58,1.10)","0.71(-2.00,3.43)","-1.53(-3.16,0.17)","-0.00(-0.46,0.49)",662,1.0711
"C15_C26","Cluster2_Water",10,"0.80(-1.57,3.20)","0.57(-1.38,2.56)","-1.73(-3.25,-0.30)*","0.04(-0.46,0.54)",662,1.0264
"C15_C26","Cluster2_Land",10,"-2.85(-4.35,-1.41)***","-0.31(-1.95,1.36)","-0.27(-1.86,1.25)","0.01(-0.49,0.50)",662,1.0026
"C15_C26","Cluster2_Built",10,"-0.51(-2.16,1.14)","0.56(-1.38,2.47)","-1.20(-3.10,0.70)","0.09(-0.41,0.56)",662,1.0028
"C15_C26","Cluster2_Social",10,"0.77(-0.86,2.61)","0.24(-2.21,2.74)","-2.17(-3.98,-0.30)*","0.06(-0.45,0.57)",662,1.0375
"C15_C26","Cluster3_EQI",10,"-0.26(-1.16,0.63)","2.19(0.49,3.74)*","-0.99(-1.98,0.01)","0.12(-0.24,0.48)",1053,1.0012
"C15_C26","Cluster3_Air",10,"0.15(-0.74,1.00)","0.91(-1.21,3.10)","-1.16(-2.14,-0.14)*","0.09(-0.25,0.44)",1053,1.0012
"C15_C26","Cluster3_Water",10,"1.70(0.25,3.04)*","0.32(-1.23,1.81)","-1.15(-1.92,-0.42)**","0.12(-0.22,0.47)",1053,1.0022
"C15_C26","Cluster3_Land",10,"-0.52(-1.46,0.41)","0.31(-1.09,1.71)","-0.71(-1.72,0.26)","0.12(-0.20,0.45)",1053,1.0013
"C15_C26","Cluster3_Built",10,"-0.08(-1.38,1.21)","0.98(-0.50,2.47)","-1.17(-2.53,0.19)","0.12(-0.21,0.45)",1053,1.0046
"C15_C26","Cluster3_Social",10,"-0.70(-2.68,1.37)","0.70(-3.29,4.72)","-0.38(-2.39,1.60)","0.09(-0.25,0.43)",1053,1.002
