"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C30_C39","Cluster1_Water",10,"-1.47(-5.58,2.92)","0.33(-4.09,4.72)","-8.12(-10.04,-6.27)***","-0.49(-1.55,0.54)",964,1.0014
"C30_C39","Cluster1_Land",10,"-1.16(-3.96,1.77)","-0.86(-3.56,2.02)","-7.48(-10.09,-5.02)***","-0.55(-1.63,0.50)",964,1.0031
"C30_C39","Cluster1_Built",10,"-1.27(-4.53,2.00)","0.33(-2.71,3.29)","-7.94(-11.01,-4.96)***","-0.44(-1.51,0.61)",964,1.0016
"C30_C39","Cluster1_Social",10,"-1.93(-5.49,1.81)","-3.13(-5.74,-0.45)*","-6.13(-8.86,-3.50)***","-0.69(-1.75,0.41)",964,1.0036
"C30_C39","Cluster2_EQI",10,"-0.49(-1.78,0.83)","0.52(-1.16,2.21)","-7.96(-9.61,-6.28)***","-0.02(-0.48,0.43)",662,1.0013
"C30_C39","Cluster2_Air",10,"-1.25(-2.32,-0.16)*","0.56(-1.58,2.52)","-7.50(-9.05,-5.99)***","0.03(-0.41,0.45)",662,1.0017
"C30_C39","Cluster2_Water",10,"-0.41(-2.85,2.28)","0.75(-0.65,2.12)","-8.39(-9.77,-7.00)***","-0.06(-0.51,0.41)",662,1.0015
"C30_C39","Cluster2_Land",10,"-0.59(-1.86,0.72)","-0.72(-2.48,1.03)","-7.95(-9.45,-6.40)***","-0.12(-0.62,0.36)",662,1.0003
"C30_C39","Cluster2_Built",10,"-0.56(-2.04,0.99)","-0.91(-2.73,0.98)","-7.75(-9.90,-5.81)***","-0.02(-0.49,0.43)",662,1.0017
"C30_C39","Cluster2_Social",10,"-0.14(-1.65,1.34)","-0.67(-3.51,2.44)","-8.18(-9.95,-6.38)***","-0.05(-0.51,0.41)",662,1.0011
"C30_C39","Cluster3_EQI",10,"-0.09(-0.91,0.72)","0.12(-1.59,1.80)","-7.68(-8.96,-6.37)***","0.05(-0.39,0.51)",1053,1.003
"C30_C39","Cluster3_Air",10,"-0.16(-0.95,0.61)","0.20(-1.85,2.36)","-7.64(-8.82,-6.45)***","0.05(-0.37,0.47)",1053,1.0014
"C30_C39","Cluster3_Water",10,"-1.16(-2.58,0.21)","0.42(-0.90,1.76)","-7.58(-8.73,-6.46)***","0.10(-0.32,0.54)",1053,1.0024
"C30_C39","Cluster3_Land",10,"-0.41(-1.25,0.42)","-0.05(-1.33,1.23)","-7.41(-8.75,-6.07)***","0.07(-0.36,0.50)",1053,1.0021
"C30_C39","Cluster3_Built",10,"-0.52(-1.66,0.62)","0.49(-0.76,1.78)","-7.44(-8.85,-5.97)***","0.09(-0.32,0.51)",1053,1.0021
"C30_C39","Cluster3_Social",10,"0.98(-0.69,2.54)","2.30(-0.63,5.45)","-8.64(-10.35,-6.80)***","0.09(-0.35,0.53)",1053,1.0023
