"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C60_C63","Cluster0_EQI",5,"2.80(-0.13,5.82)","1.97(0.18,3.78)*","-2.93(-4.63,-1.28)***","-0.46(-1.14,0.20)",1010,1.0017
"C60_C63","Cluster0_Air",5,"0.10(-2.21,2.40)","0.28(-1.53,2.01)","-1.66(-3.14,-0.19)*","-0.48(-1.16,0.21)",1010,1.0006
"C60_C63","Cluster0_Water",5,"0.41(-2.29,3.02)","2.10(-0.57,4.75)","-1.78(-2.95,-0.61)**","-0.50(-1.19,0.19)",1010,1.002
"C60_C63","Cluster0_Land",5,"-0.06(-2.19,2.10)","0.48(-1.41,2.35)","-1.71(-3.32,-0.04)*","-0.49(-1.13,0.18)",1010,1.0017
"C60_C63","Cluster0_Built",5,"1.03(-1.71,3.83)","0.60(-1.66,2.85)","-2.14(-4.26,0.05)","-0.52(-1.21,0.17)",1010,1.0017
"C60_C63","Cluster0_Social",5,"-0.94(-5.16,3.24)","-0.27(-3.01,2.43)","-1.26(-3.98,1.46)","-0.50(-1.16,0.18)",1010,1.0013
"C60_C63","Cluster1_EQI",5,"0.30(-0.42,1.01)","0.47(-0.38,1.33)","-1.40(-2.22,-0.59)***","-0.04(-0.28,0.21)",747,1.0015
"C60_C63","Cluster1_Air",5,"0.35(-0.35,1.05)","0.49(-0.60,1.52)","-1.42(-2.18,-0.63)**","-0.06(-0.30,0.19)",747,1.0029
"C60_C63","Cluster1_Water",5,"-0.71(-1.89,0.46)","0.46(-0.44,1.35)","-1.08(-1.72,-0.40)**","-0.03(-0.28,0.21)",747,1.0006
"C60_C63","Cluster1_Land",5,"-0.54(-1.34,0.28)","-0.64(-1.44,0.20)","-0.73(-1.53,0.07)","-0.06(-0.29,0.17)",747,1.0017
"C60_C63","Cluster1_Built",5,"0.18(-0.61,0.94)","0.75(-0.17,1.66)","-1.43(-2.35,-0.51)**","-0.04(-0.28,0.21)",747,1.0017
"C60_C63","Cluster1_Social",5,"-0.22(-1.20,0.76)","-0.43(-1.58,0.70)","-0.89(-1.92,0.13)","-0.04(-0.29,0.20)",747,1.0021
