"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C50","Cluster2_Air",10,"0.49(-0.47,1.41)","0.52(-0.98,1.91)","-1.33(-2.40,-0.25)*","0.00(-0.33,0.35)",662,1.0023
"C50","Cluster2_Water",10,"-0.21(-1.92,1.46)","-0.74(-1.90,0.42)","-0.91(-2.00,0.13)","-0.00(-0.33,0.33)",662,1.0014
"C50","Cluster2_Land",10,"-0.72(-1.80,0.40)","-0.43(-1.54,0.75)","-0.63(-1.80,0.50)","0.00(-0.34,0.34)",662,1.0025
"C50","Cluster2_Built",10,"0.10(-1.05,1.27)","0.81(-0.54,2.14)","-1.23(-2.66,0.04)","0.03(-0.30,0.38)",662,1.0026
"C50","Cluster2_Social",10,"1.91(0.60,3.15)**","1.95(0.27,3.55)*","-2.52(-3.94,-1.12)***","0.14(-0.20,0.48)",662,1.0014
"C50","Cluster3_EQI",10,"0.28(-0.14,0.68)","1.52(0.70,2.21)***","-1.03(-1.53,-0.52)***","-0.13(-0.30,0.05)",1053,1.0014
"C50","Cluster3_Air",10,"0.27(-0.23,0.72)","0.78(-0.02,1.52)","-0.97(-1.53,-0.36)**","-0.08(-0.26,0.10)",1053,1.0003
"C50","Cluster3_Water",10,"-0.36(-1.15,0.52)","0.16(-0.53,0.81)","-0.65(-1.07,-0.21)**","-0.05(-0.23,0.13)",1053,1.0009
"C50","Cluster3_Land",10,"-0.12(-0.63,0.43)","-0.11(-0.79,0.60)","-0.56(-1.22,0.06)","-0.04(-0.22,0.14)",1053,1.0021
"C50","Cluster3_Built",10,"0.00(-0.75,0.73)","0.44(-0.37,1.27)","-0.75(-1.55,0.07)","-0.04(-0.22,0.14)",1053,1.002
"C50","Cluster3_Social",10,"-1.40(-2.09,-0.63)**","-0.33(-1.98,1.18)","0.55(-0.22,1.24)","-0.12(-0.30,0.06)",1053,1.0019
