ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PD","0.00","2.27(-0.62,5.15)","-2.56(-5.67,0.50)","11.61(8.92,14.36)","10.34(7.66,13.06)","7.07(4.29,9.91)","18.33(15.64,21.05)","15.71(13.04,18.45)","12.07(9.24,15.07)","0.1198","1.0017",2674,3384,"0.1014","1.0014",2202,2848,"0.0002","1.0010",2595,2972,"0.0002","1.0005",2009,2803,"0.0002","1.0014",1777,2323,"0.0002","1.0023",2211,2845,"0.0002","1.0017",1778,2689,"0.0002","1.0019",1761,2759,"1.02(0.81,1.23)","0.0002","1.0019",2421,2903,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0008",5433,3938,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+DB","0.00","2.75(-0.11,5.50)","-0.71(-4.01,2.49)","12.17(9.57,14.78)","11.31(8.56,14.03)","9.16(6.26,12.15)","20.15(17.53,22.85)","18.33(15.68,20.86)","15.71(12.72,18.50)","0.0564","1.0020",2221,3002,"0.6667","1.0047",1819,2761,"0.0002","1.0014",2447,3191,"0.0002","1.0021",1889,2799,"0.0002","1.0039",1555,2401,"0.0002","1.0019",1893,3048,"0.0002","1.0032",1652,2667,"0.0002","1.0034",1736,2435,"0.98(0.76,1.20)","0.0002","1.0009",2745,3310,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.76(-1.35,-0.17)","0.0098","1.0018",2272,2696
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB","0.00","4.27(1.46,7.01)","1.61(-1.58,4.79)","10.47(7.81,13.21)","12.21(9.55,14.93)","11.27(8.51,14.15)","15.96(12.99,18.73)","16.39(13.77,18.97)","15.62(12.87,18.42)","0.0040","1.0009",2456,3092,"0.3197","1.0030",2101,3047,"0.0002","1.0012",1837,3194,"0.0002","1.0018",1761,2961,"0.0002","1.0030",1709,2961,"0.0002","1.0023",1613,2414,"0.0002","1.0013",1471,2120,"0.0002","1.0022",1591,2954,"",NA,"NA",NA,NA,"0.55(0.43,0.66)","0.0002","1.0025",2491,3171,"0.25(0.08,0.42)","0.0023","1.0027",2630,2918,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN","0.00","7.30(4.53,10.13)","7.32(4.24,10.29)","8.64(5.89,11.33)","13.14(10.52,15.83)","14.99(12.26,17.76)","11.94(9.11,14.86)","15.33(12.71,17.87)","17.54(14.66,20.30)","0.0002","1.0009",2177,2940,"0.0002","1.0011",2263,3040,"0.0002","1.0031",2050,2870,"0.0002","1.0015",1833,2927,"0.0002","1.0027",1754,3013,"0.0002","1.0020",1834,2910,"0.0002","1.0020",1599,2461,"0.0002","1.0038",1785,2879,"",NA,"NA",NA,NA,"0.68(0.56,0.80)","0.0002","1.0022",2173,2760,"",NA,"NA",NA,NA,"-1.06(-1.32,-0.80)","0.0002","1.0016",1909,2557,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+PD","0.00","4.90(2.12,7.59)","3.15(0.23,5.96)","10.28(7.55,12.97)","12.47(9.75,15.07)","12.36(9.55,15.02)","14.76(11.91,17.61)","15.62(12.99,18.34)","15.58(12.70,18.43)","0.0010","1.0008",2442,2545,"0.0356","1.0003",2213,2813,"0.0002","1.0013",2540,3152,"0.0002","1.0006",2095,2603,"0.0002","1.0010",2138,2946,"0.0002","1.0013",1987,2469,"0.0002","1.0014",1880,2575,"0.0002","1.0011",1989,2683,"",NA,"NA",NA,NA,"0.57(0.45,0.69)","0.0002","1.0016",2024,2764,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(-0.00,0.01)","0.0706","1.0010",7076,3771,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+DB","0.00","4.75(1.88,7.51)","2.81(-0.57,5.99)","10.40(7.73,13.13)","12.51(9.89,15.21)","12.25(9.29,15.20)","15.25(12.51,17.95)","16.13(13.46,18.74)","16.02(13.06,18.90)","0.0015","1.0021",2732,3077,"0.0914","1.0010",2246,3402,"0.0002","1.0014",2794,3464,"0.0002","1.0008",2131,3054,"0.0002","1.0012",2109,3112,"0.0002","1.0025",2294,2966,"0.0002","1.0013",2125,3071,"0.0002","1.0006",2102,3025,"",NA,"NA",NA,NA,"0.59(0.48,0.71)","0.0002","1.0022",2810,2593,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.11(-0.45,0.66)","0.6767","1.0009",2199,3214
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN","0.00","6.06(3.30,8.75)","1.77(-1.37,4.99)","11.16(8.50,13.84)","13.02(10.36,15.72)","10.81(7.97,13.56)","17.53(14.75,20.25)","18.30(15.81,20.78)","16.61(13.88,19.38)","0.0002","1.0004",1850,2780,"0.2668","1.0005",1514,2248,"0.0002","1.0014",1729,2648,"0.0002","1.0003",1408,2728,"0.0002","1.0007",1264,2155,"0.0002","1.0017",1483,2619,"0.0002","1.0010",1311,2432,"0.0002","1.0011",1287,2066,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.57(0.40,0.74)","0.0002","1.0053",1538,2452,"-0.94(-1.19,-0.69)","0.0002","1.0008",1687,2777,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+PD","0.00","3.85(1.13,6.64)","-1.62(-4.58,1.42)","11.85(9.21,14.45)","11.96(9.31,14.61)","8.30(5.45,11.13)","18.13(15.45,20.90)","16.65(14.01,19.24)","13.16(10.30,16.01)","0.0060","1.0004",2090,3034,"0.2906","1.0017",1726,2720,"0.0002","1.0014",1959,3313,"0.0002","1.0018",1613,2953,"0.0002","1.0017",1576,2637,"0.0002","1.0016",1860,2837,"0.0002","1.0010",1457,2745,"0.0002","1.0016",1421,2503,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.61(0.43,0.79)","0.0002","1.0068",1638,2790,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0004",4527,3959,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+DB","0.00","4.43(1.67,7.13)","1.43(-1.77,4.71)","12.40(9.73,15.06)","13.20(10.63,15.93)","11.37(8.53,14.28)","20.38(17.68,23.09)","19.93(17.26,22.48)","17.91(15.10,20.79)","0.0035","1.0028",2877,3234,"0.3939","1.0049",2230,3500,"0.0002","1.0035",2500,2892,"0.0002","1.0041",2299,3574,"0.0002","1.0048",2028,3277,"0.0002","1.0056",2139,3189,"0.0002","1.0057",1824,2783,"0.0002","1.0052",1916,3052,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.84(0.59,1.09)","0.0002","1.0007",2007,2291,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.66(-2.48,-0.86)","0.0002","1.0003",2144,2862
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+UN+PD","0.00","6.88(4.10,9.65)","4.16(1.08,7.21)","11.03(8.30,13.68)","13.43(10.78,15.96)","12.61(9.82,15.35)","15.69(12.87,18.47)","16.90(14.22,19.52)","16.34(13.58,19.21)","0.0002","1.0008",2339,3297,"0.0044","1.0022",2203,3055,"0.0002","1.0010",2514,3117,"0.0002","1.0014",1987,2915,"0.0002","1.0027",1887,2817,"0.0002","1.0028",1873,2668,"0.0002","1.0017",1731,2966,"0.0002","1.0018",1721,2508,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.78(-1.03,-0.52)","0.0002","1.0015",1619,2286,"0.01(0.00,0.02)","0.0015","1.0000",6006,3690,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+UN+DB","0.00","6.52(3.73,9.30)","2.56(-0.74,5.88)","11.18(8.59,13.69)","13.21(10.61,15.81)","11.51(8.59,14.39)","16.55(13.82,19.25)","17.59(15.10,20.12)","16.41(13.53,19.25)","0.0002","1.0013",2678,3219,"0.1331","1.0018",1976,2820,"0.0002","1.0008",2458,3251,"0.0002","1.0022",2200,3088,"0.0002","1.0035",1683,2624,"0.0002","1.0008",1990,2545,"0.0002","1.0022",1821,2624,"0.0002","1.0022",1837,2810,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.86(-1.13,-0.60)","0.0002","1.0021",2069,3108,"",NA,"NA",NA,NA,"0.63(0.05,1.18)","0.0310","1.0010",1713,1936
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PD+DB","0.00","4.64(1.80,7.42)","-0.20(-3.51,3.19)","11.98(9.20,14.77)","12.44(9.78,15.23)","9.62(6.57,12.58)","17.42(14.61,20.27)","16.53(13.74,19.30)","13.92(10.69,17.03)","0.0010","1.0006",3095,3478,"0.9079","1.0024",2382,3288,"0.0002","1.0029",2752,3222,"0.0002","1.0033",2294,3384,"0.0002","1.0031",2090,3355,"0.0002","1.0034",2338,3321,"0.0002","1.0045",2018,3294,"0.0002","1.0023",2044,2667,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0010",6956,3859,"0.57(0.01,1.13)","0.0464","1.0004",2478,3322
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB","0.00","2.83(0.07,5.64)","0.48(-2.53,3.63)","10.37(7.61,13.12)","10.82(8.07,13.54)","10.00(7.08,12.87)","16.39(13.50,19.15)","15.77(13.11,18.40)","14.69(11.79,17.44)","0.0452","1.0016",2466,3089,"0.7780","1.0013",2478,3481,"0.0002","1.0013",2644,3387,"0.0002","1.0017",2189,2660,"0.0002","1.0008",2181,3193,"0.0002","1.0012",2456,2957,"0.0002","1.0013",2032,2603,"0.0002","1.0006",1943,3211,"0.86(0.60,1.11)","0.0002","1.0004",3507,3867,"0.55(0.43,0.67)","0.0002","1.0008",3264,2900,"-0.18(-0.40,0.03)","0.0969","1.0006",3199,3490,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN","0.00","5.23(2.40,8.09)","4.25(1.11,7.45)","8.39(5.76,11.12)","11.19(8.48,13.97)","11.95(9.19,14.80)","13.12(10.22,16.00)","14.97(12.31,17.67)","15.79(13.03,18.61)","0.0002","1.0026",1919,3308,"0.0119","1.0020",2028,2707,"0.0002","1.0030",1991,3552,"0.0002","1.0035",1783,2704,"0.0002","1.0026",1649,2678,"0.0002","1.0062",1608,2458,"0.0002","1.0047",1544,2745,"0.0002","1.0043",1662,2982,"0.92(0.71,1.13)","0.0002","1.0010",2410,3269,"0.62(0.51,0.74)","0.0002","1.0013",2245,2902,"",NA,"NA",NA,NA,"-1.26(-1.51,-1.01)","0.0002","1.0022",2555,2991,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+PD","0.00","2.59(-0.19,5.31)","-0.46(-3.39,2.52)","10.24(7.65,12.86)","10.42(7.81,13.05)","8.88(6.08,11.66)","15.98(13.27,18.69)","14.76(12.20,17.36)","12.93(10.12,15.78)","0.0723","1.0031",2844,3454,"0.7613","1.0021",2642,3193,"0.0002","1.0011",3217,3524,"0.0002","1.0033",2267,3127,"0.0002","1.0034",2062,3122,"0.0002","1.0018",2264,3066,"0.0002","1.0028",2019,2978,"0.0002","1.0040",2051,3415,"0.85(0.63,1.06)","0.0002","1.0019",2809,3116,"0.46(0.34,0.58)","0.0002","1.0028",2461,3022,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0018",5229,4319,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+DB","0.00","3.02(0.15,5.93)","1.71(-1.54,4.96)","10.40(7.73,13.08)","11.17(8.62,13.86)","11.00(7.97,13.95)","16.77(14.07,19.56)","16.44(13.83,19.02)","15.80(12.88,18.71)","0.0398","1.0011",3308,3492,"0.3268","1.0011",2758,3115,"0.0002","1.0020",2582,2982,"0.0002","1.0021",2305,2438,"0.0002","1.0033",2400,3055,"0.0002","1.0026",2366,2916,"0.0002","1.0021",2296,3030,"0.0002","1.0006",2724,3273,"0.85(0.62,1.07)","0.0002","1.0023",4209,3865,"0.53(0.41,0.65)","0.0002","1.0029",3184,2801,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.79(-1.39,-0.17)","0.0135","1.0012",3863,3237
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN","0.00","4.59(1.64,7.46)","0.82(-2.38,3.94)","10.79(8.02,13.47)","11.44(8.66,14.15)","9.50(6.59,12.30)","17.68(14.92,20.48)","17.47(14.88,20.00)","15.59(12.80,18.35)","0.0019","1.0005",1847,2706,"0.6063","1.0022",1588,2715,"0.0002","1.0004",1978,3147,"0.0002","1.0006",1602,3132,"0.0002","1.0008",1549,2431,"0.0002","1.0014",1878,2557,"0.0002","1.0002",1618,2431,"0.0002","1.0012",1450,2563,"0.97(0.71,1.22)","0.0002","1.0022",2607,3171,"",NA,"NA",NA,NA,"0.08(-0.13,0.30)","0.4809","1.0022",2266,2886,"-1.05(-1.31,-0.80)","0.0002","1.0015",2218,3104,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+PD","0.00","2.27(-0.55,5.09)","-2.88(-5.87,0.14)","11.60(9.01,14.33)","10.37(7.68,13.17)","6.81(4.01,9.66)","18.42(15.64,21.13)","15.75(13.13,18.39)","11.89(9.07,14.89)","0.1231","1.0002",2607,3288,"0.0644","1.0004",2312,3183,"0.0002","1.0018",2537,3138,"0.0002","1.0003",2205,3107,"0.0002","1.0008",2007,2996,"0.0002","1.0010",2151,3180,"0.0002","1.0019",1942,2758,"0.0002","1.0016",1854,2722,"0.92(0.66,1.17)","0.0002","1.0002",2550,3255,"",NA,"NA",NA,NA,"0.15(-0.08,0.37)","0.1827","1.0016",2037,3087,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0004",5636,3697,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+DB","0.00","2.97(0.16,5.84)","-0.03(-3.38,3.42)","12.24(9.56,14.94)","11.72(8.93,14.44)","9.81(6.84,12.82)","20.62(18.02,23.26)","19.09(16.39,21.74)","16.62(13.66,19.63)","0.0381","1.0019",3215,3558,"0.9804","1.0037",2275,3073,"0.0002","1.0036",2697,3101,"0.0002","1.0045",2169,3087,"0.0002","1.0044",1981,2861,"0.0002","1.0039",2205,3458,"0.0002","1.0060",1931,2823,"0.0002","1.0066",1790,3329,"0.82(0.54,1.07)","0.0002","1.0001",4024,3268,"",NA,"NA",NA,NA,"0.36(0.07,0.67)","0.0106","1.0021",2472,3243,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.43(-2.24,-0.62)","0.0010","1.0006",2607,3155
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+UN+PD","0.00","4.16(1.34,6.97)","0.50(-2.53,3.46)","10.17(7.53,12.79)","10.60(7.91,13.29)","8.69(5.94,11.39)","16.04(13.20,18.83)","15.26(12.65,17.88)","13.15(10.35,15.97)","0.0035","1.0007",2431,3578,"0.7488","1.0005",2145,3020,"0.0002","1.0006",2335,2992,"0.0002","1.0010",1940,2865,"0.0002","1.0007",1632,2456,"0.0002","1.0011",2023,3188,"0.0002","1.0019",1723,3033,"0.0002","1.0021",1603,3033,"1.18(0.97,1.39)","0.0002","1.0002",2746,3349,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.02(-1.27,-0.77)","0.0002","1.0008",2525,3450,"0.02(0.01,0.02)","0.0002","0.9999",6344,3449,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+UN+DB","0.00","4.73(1.99,7.58)","1.88(-1.28,5.15)","10.85(8.27,13.48)","11.61(8.97,14.20)","10.38(7.50,13.27)","17.80(15.16,20.58)","17.74(15.20,20.33)","16.35(13.53,19.19)","0.0023","1.0014",2180,3077,"0.2643","1.0018",1728,3012,"0.0002","1.0026",2314,3251,"0.0002","1.0026",1760,3081,"0.0002","1.0009",1509,2665,"0.0002","1.0041",1819,2933,"0.0002","1.0030",1676,2687,"0.0002","1.0021",1521,2568,"1.09(0.86,1.31)","0.0002","1.0010",2437,3394,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.02(-1.28,-0.76)","0.0002","1.0049",1675,2877,"",NA,"NA",NA,NA,"-0.46(-1.05,0.12)","0.1277","1.0019",1760,2670
