ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PD","0.00","2.85(1.76,3.96)","5.47(4.35,6.61)","1.85(0.85,2.86)","2.91(1.91,3.89)","6.23(5.17,7.28)","2.60(1.65,3.56)","3.64(2.67,4.63)","5.60(4.56,6.62)","0.0002","1.0044",1896,2662,"0.0002","1.0036",1742,2544,"0.0002","1.0015",1897,2830,"0.0002","1.0041",1411,2564,"0.0002","1.0048",1337,2288,"0.0002","1.0025",1491,2590,"0.0002","1.0031",1267,2207,"0.0002","1.0039",1309,2162,"0.43(0.36,0.51)","0.0002","1.0010",2392,3199,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.3672","1.0011",3983,3979,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+DB","0.00","2.41(1.32,3.53)","2.86(1.55,4.15)","1.88(0.91,2.85)","2.42(1.45,3.43)","4.32(3.24,5.49)","2.47(1.51,3.40)","2.95(2.00,3.91)","3.76(2.72,4.80)","0.0002","1.0041",1576,2612,"0.0002","1.0042",1362,2424,"0.0006","1.0047",1678,2850,"0.0002","1.0058",1082,2229,"0.0002","1.0071",1054,1996,"0.0002","1.0066",1263,1730,"0.0002","1.0066",1003,1695,"0.0002","1.0068",1045,1995,"0.35(0.27,0.42)","0.0002","1.0003",2346,2776,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.95(0.74,1.16)","0.0002","1.0024",1812,2633
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB","0.00","3.41(2.31,4.51)","4.76(3.55,5.92)","2.38(1.43,3.32)","3.58(2.63,4.52)","5.93(4.92,6.98)","3.41(2.45,4.37)","4.45(3.56,5.36)","5.67(4.71,6.64)","0.0002","1.0027",2264,3319,"0.0002","1.0013",1822,3068,"0.0002","1.0019",2283,3023,"0.0002","1.0020",1691,2642,"0.0002","1.0008",1564,2553,"0.0002","1.0024",1756,2669,"0.0002","1.0026",1586,2504,"0.0002","1.0010",1429,2373,"",NA,"NA",NA,NA,"-0.11(-0.19,-0.04)","0.0027","1.0029",2164,2604,"0.38(0.31,0.46)","0.0002","1.0015",2322,2986,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+UN","0.00","4.18(3.11,5.23)","6.65(5.53,7.86)","1.56(0.59,2.56)","3.58(2.63,4.54)","6.98(5.98,7.99)","1.76(0.78,2.77)","3.77(2.83,4.69)","6.08(5.13,7.03)","0.0002","1.0033",1411,1903,"0.0002","1.0039",1390,2453,"0.0027","1.0032",1271,2122,"0.0002","1.0036",1159,2115,"0.0002","1.0055",1106,2310,"0.0006","1.0064",1031,1675,"0.0002","1.0050",1031,1815,"0.0002","1.0047",1017,2163,"",NA,"NA",NA,NA,"-0.32(-0.38,-0.26)","0.0002","1.0029",1456,2493,"",NA,"NA",NA,NA,"-0.36(-0.44,-0.28)","0.0002","1.0043",1759,2698,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+PD","0.00","3.58(2.53,4.70)","5.72(4.57,6.94)","2.23(1.27,3.20)","3.59(2.61,4.59)","6.59(5.58,7.63)","2.87(1.87,3.89)","4.23(3.28,5.19)","6.06(5.04,7.10)","0.0002","1.0023",1503,2514,"0.0002","1.0022",1248,2352,"0.0002","1.0025",1272,2275,"0.0002","1.0035",1039,2143,"0.0002","1.0039",908,2267,"0.0002","1.0045",1002,1939,"0.0002","1.0046",898,1900,"0.0002","1.0035",915,1998,"",NA,"NA",NA,NA,"-0.26(-0.33,-0.19)","0.0002","1.0023",1512,2158,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.0523","1.0002",4146,3938,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+DB","0.00","3.08(2.03,4.12)","3.32(2.04,4.61)","2.01(1.04,2.98)","2.93(1.92,3.88)","4.72(3.61,5.79)","2.28(1.29,3.21)","3.12(2.17,4.04)","3.96(2.90,5.02)","0.0002","1.0010",2211,3042,"0.0002","1.0014",1937,2783,"0.0002","1.0011",2049,3048,"0.0002","1.0024",1700,2694,"0.0002","1.0009",1683,2584,"0.0002","1.0003",1645,2247,"0.0002","1.0006",1479,2714,"0.0002","1.0008",1471,2431,"",NA,"NA",NA,NA,"-0.13(-0.20,-0.06)","0.0002","1.0014",1527,2771,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.05(0.82,1.27)","0.0002","1.0020",2077,2744
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+UN","0.00","4.23(3.17,5.30)","6.34(5.15,7.52)","1.60(0.62,2.55)","3.74(2.76,4.68)","6.89(5.83,7.95)","2.09(1.09,3.08)","4.04(3.11,4.98)","6.14(5.16,7.10)","0.0002","1.0041",1774,2980,"0.0002","1.0062",1560,2665,"0.0023","1.0006",1829,2650,"0.0002","1.0023",1336,2370,"0.0002","1.0045",1175,2249,"0.0002","1.0010",1419,2433,"0.0002","1.0015",1222,2276,"0.0002","1.0021",1205,2449,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.45(0.39,0.52)","0.0002","1.0026",2135,2972,"-0.35(-0.43,-0.26)","0.0002","1.0016",2115,3041,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+PD","0.00","3.56(2.51,4.59)","5.17(4.02,6.31)","2.22(1.26,3.15)","3.63(2.68,4.56)","6.21(5.22,7.24)","3.07(2.13,4.03)","4.26(3.33,5.20)","5.66(4.69,6.68)","0.0002","1.0012",1582,2222,"0.0002","1.0017",1481,2410,"0.0002","1.0020",1400,2485,"0.0002","1.0023",1179,2205,"0.0002","1.0023",1130,2170,"0.0002","1.0024",1173,2364,"0.0002","1.0028",1089,2114,"0.0002","1.0031",1070,2220,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.45(0.38,0.53)","0.0002","1.0014",1282,2023,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.2822","1.0027",3237,3301,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+DB","0.00","3.27(2.16,4.33)","3.97(2.74,5.27)","2.12(1.18,3.06)","3.25(2.27,4.21)","5.29(4.20,6.41)","2.72(1.73,3.70)","3.70(2.74,4.66)","4.73(3.65,5.82)","0.0002","1.0007",2159,3043,"0.0002","1.0011",1857,2940,"0.0002","1.0011",1757,2947,"0.0002","1.0016",1417,2558,"0.0002","1.0011",1483,2054,"0.0002","1.0012",1391,2376,"0.0002","1.0021",1176,2161,"0.0002","1.0009",1344,2476,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.30(0.21,0.39)","0.0002","1.0036",1986,2379,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.62(0.36,0.89)","0.0002","1.0002",2002,2936
"N00_N29_C64_C65","2011_2015",10,"AirSVI+UN+PD","0.00","4.76(3.65,5.84)","8.54(7.39,9.73)","1.31(0.33,2.28)","4.05(3.07,5.01)","8.52(7.47,9.52)","1.17(0.13,2.15)","3.91(2.92,4.86)","7.28(6.25,8.28)","0.0002","1.0019",1605,2909,"0.0002","1.0004",1936,3177,"0.0069","1.0037",1634,2974,"0.0002","1.0042",1418,2401,"0.0002","1.0031",1403,2530,"0.0260","1.0041",1325,2312,"0.0002","1.0050",1173,2160,"0.0002","1.0040",1385,2594,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.34(-0.42,-0.25)","0.0002","1.0022",2173,2417,"-0.00(-0.01,-0.00)","0.0002","1.0006",5182,3860,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+UN+DB","0.00","3.84(2.77,4.92)","4.53(3.28,5.81)","1.01(0.03,1.99)","2.90(1.94,3.88)","5.29(4.20,6.41)","0.53(-0.46,1.53)","2.29(1.35,3.24)","3.92(2.85,4.98)","0.0002","1.0018",1700,2656,"0.0002","1.0044",1407,2562,"0.0435","1.0010",1618,2558,"0.0002","1.0026",1291,2146,"0.0002","1.0037",1144,1973,"0.2960","1.0028",1267,2346,"0.0002","1.0025",1146,1897,"0.0002","1.0035",1146,2127,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.40(-0.48,-0.31)","0.0002","1.0027",1826,2894,"",NA,"NA",NA,NA,"1.38(1.18,1.58)","0.0002","1.0019",1610,2715
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PD+DB","0.00","3.20(2.13,4.28)","3.65(2.34,4.94)","1.84(0.91,2.80)","2.98(1.98,3.94)","4.98(3.87,6.12)","1.90(0.93,2.87)","2.94(1.94,3.91)","4.03(2.93,5.14)","0.0002","1.0032",2079,2827,"0.0002","1.0026",1794,2719,"0.0002","1.0027",2005,3197,"0.0002","1.0036",1583,2719,"0.0002","1.0030",1478,2481,"0.0002","1.0058",1452,2291,"0.0002","1.0045",1402,2478,"0.0002","1.0049",1348,2495,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.2264","1.0016",4188,4037,"1.21(0.99,1.42)","0.0002","1.0007",1796,2425
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB","0.00","2.89(1.83,3.99)","4.34(3.16,5.53)","2.27(1.29,3.23)","3.11(2.12,4.12)","5.55(4.53,6.59)","3.44(2.45,4.39)","4.20(3.27,5.11)","5.39(4.39,6.39)","0.0002","1.0022",1993,2566,"0.0002","1.0015",1915,2860,"0.0002","1.0025",1749,2768,"0.0002","1.0032",1474,2452,"0.0002","1.0046",1387,2660,"0.0002","1.0038",1631,2436,"0.0002","1.0046",1420,2406,"0.0002","1.0054",1355,2239,"0.25(0.17,0.34)","0.0002","1.0014",2763,3327,"-0.08(-0.15,-0.01)","0.0235","1.0007",2091,2745,"0.28(0.21,0.36)","0.0002","1.0008",2646,3156,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+UN","0.00","3.35(2.33,4.38)","5.73(4.56,6.93)","1.41(0.48,2.36)","2.90(1.95,3.85)","6.18(5.12,7.24)","2.02(1.08,2.97)","3.52(2.60,4.38)","5.59(4.63,6.52)","0.0002","1.0022",1687,2426,"0.0002","1.0007",1552,2781,"0.0052","1.0013",1658,2605,"0.0002","1.0025",1291,2781,"0.0002","1.0016",1253,2366,"0.0002","1.0017",1429,2562,"0.0002","1.0040",1196,2324,"0.0002","1.0020",1152,2266,"0.39(0.31,0.46)","0.0002","1.0029",2059,2634,"-0.20(-0.26,-0.13)","0.0002","1.0034",1473,2352,"",NA,"NA",NA,NA,"-0.38(-0.46,-0.30)","0.0002","1.0013",1740,2867,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+PD","0.00","2.68(1.54,3.77)","4.62(3.39,5.85)","2.06(1.04,3.06)","2.81(1.76,3.83)","5.60(4.46,6.67)","3.02(2.01,3.99)","3.77(2.76,4.72)","5.23(4.12,6.26)","0.0002","1.0031",1250,1949,"0.0002","1.0016",1178,1837,"0.0002","1.0029",1264,1914,"0.0002","1.0030",1011,1601,"0.0002","1.0028",933,1535,"0.0002","1.0042",964,1774,"0.0002","1.0040",890,1288,"0.0002","1.0045",840,1357,"0.38(0.30,0.46)","0.0002","1.0018",2022,2700,"-0.17(-0.24,-0.10)","0.0002","1.0020",1358,1970,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.7580","1.0005",3741,3777,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+DB","0.00","2.40(1.34,3.46)","2.78(1.54,4.03)","1.95(0.97,2.88)","2.43(1.48,3.39)","4.26(3.16,5.37)","2.61(1.61,3.61)","3.05(2.12,3.97)","3.80(2.77,4.86)","0.0002","1.0028",1952,2888,"0.0002","1.0022",1792,2515,"0.0002","1.0021",2213,2392,"0.0002","1.0029",1680,2140,"0.0002","1.0032",1507,2086,"0.0002","1.0022",1772,2812,"0.0002","1.0037",1419,2333,"0.0002","1.0037",1458,2110,"0.33(0.26,0.41)","0.0002","1.0014",3189,3550,"-0.05(-0.12,0.03)","0.2264","1.0010",2088,2873,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.90(0.69,1.13)","0.0002","1.0019",2335,3170
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+UN","0.00","3.60(2.54,4.70)","5.78(4.63,6.96)","1.48(0.52,2.42)","3.20(2.21,4.14)","6.36(5.31,7.41)","2.17(1.18,3.17)","3.78(2.84,4.70)","5.78(4.81,6.76)","0.0002","1.0026",2286,3081,"0.0002","1.0033",1746,2697,"0.0027","1.0038",1807,3045,"0.0002","1.0058",1493,2748,"0.0002","1.0034",1626,2429,"0.0002","1.0047",1643,2771,"0.0002","1.0056",1445,2380,"0.0002","1.0057",1370,2229,"0.29(0.21,0.37)","0.0002","1.0012",3626,3483,"",NA,"NA",NA,NA,"0.32(0.24,0.39)","0.0002","1.0003",2575,3044,"-0.36(-0.44,-0.28)","0.0002","1.0006",2384,3467,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+PD","0.00","2.90(1.78,3.99)","4.49(3.35,5.65)","2.10(1.13,3.05)","3.05(2.04,4.04)","5.58(4.55,6.60)","3.12(2.17,4.08)","3.90(2.93,4.81)","5.16(4.13,6.18)","0.0002","1.0015",1879,2878,"0.0002","1.0008",1799,2579,"0.0002","1.0010",1614,2463,"0.0002","1.0033",1352,2440,"0.0002","1.0019",1385,2218,"0.0002","1.0018",1252,2034,"0.0002","1.0028",1138,2212,"0.0002","1.0023",1266,2089,"0.28(0.20,0.36)","0.0002","1.0008",2717,3168,"",NA,"NA",NA,NA,"0.34(0.26,0.41)","0.0002","1.0033",2124,2746,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.0623","1.0003",3789,3881,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+DB","0.00","2.58(1.44,3.66)","3.14(1.83,4.43)","2.01(1.03,2.99)","2.66(1.61,3.65)","4.59(3.45,5.73)","2.81(1.84,3.82)","3.36(2.36,4.34)","4.18(3.07,5.32)","0.0002","1.0023",1672,2775,"0.0002","1.0023",1353,2183,"0.0002","1.0022",1677,2521,"0.0002","1.0015",1273,1923,"0.0002","1.0030",1182,1969,"0.0002","1.0031",1257,1879,"0.0002","1.0035",1060,1725,"0.0002","1.0042",1059,1953,"0.29(0.21,0.37)","0.0002","1.0020",3343,3603,"",NA,"NA",NA,NA,"0.14(0.04,0.24)","0.0035","1.0017",1906,2687,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.71(0.45,0.99)","0.0002","1.0016",2101,2650
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+UN+PD","0.00","3.53(2.41,4.60)","6.66(5.43,7.85)","1.19(0.22,2.17)","3.00(1.97,3.99)","6.89(5.82,7.94)","1.60(0.61,2.58)","3.40(2.44,4.35)","6.03(5.00,7.06)","0.0002","1.0046",1308,2275,"0.0002","1.0049",1166,2040,"0.0165","1.0045",1203,2138,"0.0002","1.0069",864,1933,"0.0002","1.0058",833,1768,"0.0035","1.0048",912,1829,"0.0002","1.0061",824,1761,"0.0002","1.0056",805,1371,"0.45(0.37,0.53)","0.0002","1.0024",1776,2673,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.36(-0.44,-0.28)","0.0002","1.0013",1581,2753,"-0.00(-0.00,0.00)","0.0789","1.0012",3560,3770,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+UN+DB","0.00","3.08(2.05,4.16)","3.83(2.58,5.09)","1.08(0.10,2.05)","2.39(1.42,3.37)","4.74(3.68,5.84)","1.20(0.20,2.19)","2.45(1.49,3.38)","3.86(2.80,4.91)","0.0002","1.0042",1530,2385,"0.0002","1.0039",1224,2330,"0.0294","1.0037",1442,2251,"0.0002","1.0049",1111,2004,"0.0002","1.0043",1007,1901,"0.0156","1.0030",1138,1974,"0.0002","1.0028",1026,1972,"0.0002","1.0048",1007,1923,"0.36(0.29,0.44)","0.0002","1.0015",2624,2773,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.41(-0.50,-0.33)","0.0002","1.0026",1642,2413,"",NA,"NA",NA,NA,"1.09(0.89,1.29)","0.0002","1.0037",1650,3040
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PD+DB","0.00","2.34(1.27,3.47)","2.72(1.52,4.00)","1.81(0.85,2.73)","2.31(1.36,3.30)","4.15(3.03,5.25)","2.34(1.40,3.30)","2.76(1.81,3.71)","3.51(2.39,4.62)","0.0002","1.0013",1699,2758,"0.0002","1.0016",1336,2446,"0.0002","1.0020",1715,2685,"0.0002","1.0017",1331,1987,"0.0002","1.0021",1165,2043,"0.0002","1.0020",1314,2259,"0.0002","1.0026",1163,1827,"0.0002","1.0019",1142,1968,"0.36(0.28,0.44)","0.0002","1.0033",2286,2765,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.2593","1.0008",3388,3428,"0.99(0.77,1.20)","0.0002","1.0017",1739,2687
