ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","3.81(2.88,4.75)","5.51(4.36,6.60)","5.66(4.74,6.58)","7.12(6.19,8.04)","7.17(6.14,8.19)","5.94(5.04,6.86)","6.25(5.37,7.14)","6.12(5.12,7.12)","0.0002","1.0017",2167,2929,"0.0002","1.0014",1519,2511,"0.0002","1.0010",2196,3126,"0.0002","1.0023",1649,2795,"0.0002","1.0023",1328,2347,"0.0002","1.0023",1486,2393,"0.0002","1.0028",1307,2035,"0.0002","1.0040",1132,2092,"0.83(0.75,0.91)","0.0002","1.0002",3232,3687,"",NA,"NA",NA,NA,"-0.34(-0.43,-0.25)","0.0002","1.0005",1957,2884,"-0.27(-0.35,-0.19)","0.0002","1.0032",2828,3165,"",NA,"NA",NA,NA,"-0.33(-0.59,-0.09)","0.0040","1.0005",1792,2372
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","3.39(2.42,4.35)","4.93(3.84,6.06)","6.19(5.32,7.07)","7.20(6.26,8.15)","6.96(5.93,7.98)","6.77(5.86,7.67)","6.57(5.65,7.48)","6.08(5.01,7.09)","0.0002","1.0008",2222,2945,"0.0002","1.0022",1568,2627,"0.0002","1.0011",2063,2731,"0.0002","1.0022",1575,2256,"0.0002","1.0027",1391,2581,"0.0002","1.0023",1425,2779,"0.0002","1.0028",1226,2486,"0.0002","1.0021",1281,2139,"0.80(0.73,0.88)","0.0002","1.0016",3020,3704,"",NA,"NA",NA,NA,"-0.31(-0.41,-0.21)","0.0002","1.0042",1957,2919,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.7496","0.9999",4693,3705,"-0.48(-0.74,-0.24)","0.0002","1.0022",1757,2714
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","4.06(3.13,4.99)","6.08(4.90,7.27)","6.00(5.15,6.89)","7.70(6.76,8.62)","7.83(6.77,8.86)","6.72(5.83,7.60)","7.10(6.22,7.98)","7.00(5.97,7.99)","0.0002","1.0010",1771,2842,"0.0002","1.0029",1368,2215,"0.0002","1.0006",2043,2938,"0.0002","1.0020",1565,2598,"0.0002","1.0018",1211,1991,"0.0002","1.0002",1690,2483,"0.0002","1.0012",1342,2341,"0.0002","1.0027",1196,1838,"0.70(0.63,0.78)","0.0002","1.0007",2481,2726,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.24(-0.31,-0.17)","0.0002","1.0010",2770,2944,"0.00(-0.00,0.00)","0.1152","1.0010",3787,4150,"-0.94(-1.14,-0.74)","0.0002","1.0008",1744,2386
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","5.46(4.47,6.46)","6.66(5.49,7.82)","5.90(4.98,6.86)","8.67(7.73,9.62)","8.66(7.60,9.69)","5.38(4.43,6.31)","6.85(5.95,7.76)","7.12(6.10,8.13)","0.0002","1.0023",1996,2693,"0.0002","1.0045",1610,2291,"0.0002","1.0027",1912,2777,"0.0002","1.0030",1621,2851,"0.0002","1.0034",1482,2211,"0.0002","1.0014",1667,2850,"0.0002","1.0038",1401,2142,"0.0002","1.0043",1385,2314,"",NA,"NA",NA,NA,"0.07(0.00,0.14)","0.0494","1.0032",1825,2435,"-0.06(-0.13,0.02)","0.1423","1.0038",2253,2848,"-0.23(-0.31,-0.15)","0.0002","1.0011",2246,2918,"-0.00(-0.00,-0.00)","0.0015","1.0004",4575,3627,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","5.49(4.54,6.49)","7.39(6.23,8.52)","6.08(5.14,7.00)","8.95(8.04,9.91)","9.29(8.28,10.31)","5.88(4.92,6.83)","7.35(6.42,8.24)","7.79(6.76,8.77)","0.0002","1.0000",2700,3357,"0.0002","0.9999",2239,3213,"0.0002","1.0008",2512,3128,"0.0002","1.0004",1974,3020,"0.0002","1.0013",1901,3014,"0.0002","1.0018",1810,2984,"0.0002","1.0016",1598,2475,"0.0002","1.0016",1662,2366,"",NA,"NA",NA,NA,"0.00(-0.07,0.07)","0.9150","1.0025",2371,2939,"0.12(0.04,0.21)","0.0069","1.0009",2844,3680,"-0.20(-0.27,-0.12)","0.0002","1.0001",2773,3091,"",NA,"NA",NA,NA,"-0.73(-0.99,-0.47)","0.0002","1.0021",2382,3250
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","5.27(4.34,6.23)","7.16(5.98,8.35)","6.52(5.59,7.45)","9.12(8.16,10.06)","9.38(8.32,10.45)","6.59(5.65,7.55)","7.82(6.88,8.75)","8.13(7.08,9.20)","0.0002","1.0000",2550,3046,"0.0002","1.0011",1993,2913,"0.0002","1.0012",2458,2873,"0.0002","1.0014",1946,2851,"0.0002","1.0019",1679,2445,"0.0002","1.0018",1626,2840,"0.0002","1.0023",1556,2540,"0.0002","1.0017",1462,2379,"",NA,"NA",NA,NA,"0.04(-0.04,0.10)","0.3114","1.0035",2228,2670,"0.10(0.01,0.19)","0.0319","1.0006",3109,3176,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0190","1.0000",5120,4354,"-0.79(-1.06,-0.53)","0.0002","1.0011",2667,3121
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","5.63(4.66,6.58)","7.58(6.37,8.76)","6.10(5.18,7.01)","9.05(8.09,9.98)","9.54(8.46,10.56)","5.84(4.90,6.75)","7.49(6.57,8.38)","8.13(7.09,9.15)","0.0002","1.0025",2034,3184,"0.0002","1.0012",1518,2783,"0.0002","1.0012",2009,2983,"0.0002","1.0021",1682,2459,"0.0002","1.0028",1363,2192,"0.0002","1.0013",1688,2496,"0.0002","1.0019",1293,2162,"0.0002","1.0021",1341,1964,"",NA,"NA",NA,NA,"0.01(-0.06,0.08)","0.7480","1.0026",1943,2919,"",NA,"NA",NA,NA,"-0.21(-0.29,-0.14)","0.0002","1.0013",2420,3198,"-0.00(-0.00,-0.00)","0.0002","1.0004",3813,3781,"-0.58(-0.79,-0.38)","0.0002","1.0000",1835,2858
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","5.60(4.65,6.53)","7.61(6.45,8.76)","6.18(5.27,7.09)","9.10(8.14,10.04)","9.55(8.54,10.59)","6.05(5.11,7.01)","7.66(6.73,8.60)","8.22(7.17,9.29)","0.0002","1.0007",2476,2999,"0.0002","1.0013",1785,3257,"0.0002","1.0013",2211,3330,"0.0002","1.0010",1703,2822,"0.0002","1.0013",1434,2522,"0.0002","1.0032",1493,2330,"0.0002","1.0022",1389,2279,"0.0002","1.0030",1395,2513,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.07(-0.01,0.16)","0.1123","1.0017",2428,3160,"-0.21(-0.29,-0.13)","0.0002","1.0017",2574,2970,"-0.00(-0.00,-0.00)","0.0056","1.0008",4316,3765,"-0.72(-0.98,-0.47)","0.0002","1.0010",2155,3104
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","3.91(2.97,4.85)","5.54(4.49,6.57)","5.46(4.55,6.33)","7.09(6.19,7.99)","7.23(6.28,8.18)","5.44(4.52,6.33)","5.86(5.04,6.73)","5.90(4.99,6.79)","0.0002","1.0006",2286,2947,"0.0002","1.0038",1939,3128,"0.0002","1.0028",2290,2613,"0.0002","1.0019",1756,3041,"0.0002","1.0030",1484,2688,"0.0002","1.0019",1719,2740,"0.0002","1.0020",1401,2523,"0.0002","1.0021",1428,2672,"0.87(0.79,0.94)","0.0002","1.0005",4148,3783,"0.18(0.11,0.25)","0.0002","1.0006",2183,3029,"-0.36(-0.43,-0.29)","0.0002","1.0012",3118,3384,"-0.26(-0.34,-0.19)","0.0002","1.0007",3070,3682,"-0.00(-0.00,0.00)","0.3318","1.0007",4092,3627,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","3.92(2.98,4.83)","5.76(4.61,6.94)","5.52(4.64,6.40)","7.18(6.26,8.11)","7.40(6.38,8.42)","5.58(4.67,6.49)","5.99(5.11,6.89)","6.06(5.06,7.04)","0.0002","1.0027",2100,3506,"0.0002","1.0036",1782,2616,"0.0002","1.0030",1960,3148,"0.0002","1.0037",1555,2697,"0.0002","1.0045",1487,2323,"0.0002","1.0020",1514,2633,"0.0002","1.0040",1385,2465,"0.0002","1.0063",1121,2311,"0.86(0.78,0.94)","0.0002","1.0031",3282,3311,"0.16(0.10,0.23)","0.0002","1.0002",2607,3175,"-0.31(-0.40,-0.22)","0.0002","1.0006",2062,3312,"-0.25(-0.32,-0.17)","0.0002","1.0030",2636,2722,"",NA,"NA",NA,NA,"-0.18(-0.43,0.07)","0.1543","1.0013",2225,2895
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","3.52(2.59,4.47)","5.28(4.09,6.40)","5.98(5.09,6.84)","7.24(6.31,8.18)","7.24(6.17,8.26)","6.30(5.38,7.21)","6.29(5.38,7.18)","6.07(5.03,7.07)","0.0002","1.0020",2158,2808,"0.0002","1.0017",1793,3074,"0.0002","1.0027",2265,3368,"0.0002","1.0043",1708,2891,"0.0002","1.0028",1441,2244,"0.0002","1.0056",1640,2690,"0.0002","1.0048",1406,2377,"0.0002","1.0043",1439,2499,"0.84(0.77,0.92)","0.0002","1.0003",3466,3564,"0.19(0.12,0.26)","0.0002","1.0027",2806,3329,"-0.29(-0.38,-0.20)","0.0002","1.0012",2804,2922,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.6592","1.0007",4794,4029,"-0.28(-0.53,-0.04)","0.0273","1.0019",2477,3209
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","4.13(3.19,5.06)","6.36(5.20,7.53)","5.80(4.88,6.69)","7.66(6.73,8.59)","7.94(6.89,8.97)","6.27(5.36,7.16)","6.76(5.89,7.63)","6.83(5.84,7.82)","0.0002","1.0006",2034,3128,"0.0002","1.0009",1907,3160,"0.0002","1.0024",1987,3200,"0.0002","1.0039",1565,2690,"0.0002","1.0043",1306,2543,"0.0002","1.0040",1587,2602,"0.0002","1.0072",1180,2391,"0.0002","1.0041",1354,2891,"0.76(0.68,0.83)","0.0002","1.0009",3558,3548,"0.19(0.12,0.26)","0.0002","1.0029",2443,3065,"",NA,"NA",NA,NA,"-0.22(-0.30,-0.14)","0.0002","1.0008",2853,2867,"0.00(-0.00,0.00)","0.3635","1.0010",3120,3513,"-0.68(-0.89,-0.47)","0.0002","1.0035",2454,2856
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+UN+PD+DB","0.00","3.86(2.91,4.79)","5.57(4.37,6.69)","5.69(4.82,6.59)","7.17(6.23,8.09)","7.24(6.20,8.27)","5.97(5.06,6.90)","6.30(5.39,7.20)","6.20(5.15,7.22)","0.0002","1.0061",1449,2902,"0.0002","1.0095",964,2276,"0.0002","1.0057",1530,3121,"0.0002","1.0098",1036,2066,"0.0002","1.0104",655,1967,"0.0002","1.0100",1067,2440,"0.0002","1.0145",959,2041,"0.0002","1.0122",799,1844,"0.83(0.75,0.90)","0.0002","1.0015",2909,3243,"",NA,"NA",NA,NA,"-0.34(-0.43,-0.25)","0.0002","1.0060",1951,2820,"-0.27(-0.35,-0.20)","0.0002","0.9999",2651,3133,"-0.00(-0.00,0.00)","0.8025","1.0017",3662,3426,"-0.33(-0.58,-0.09)","0.0102","1.0074",1464,2917
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB+UN+PD+DB","0.00","5.61(4.65,6.58)","7.65(6.44,8.81)","6.15(5.23,7.08)","9.11(8.14,10.07)","9.58(8.50,10.66)","6.00(5.03,7.00)","7.63(6.71,8.59)","8.23(7.19,9.28)","0.0002","1.0030",2167,3009,"0.0002","1.0021",1744,2813,"0.0002","1.0042",1915,3117,"0.0002","1.0033",1617,2572,"0.0002","1.0046",1496,2581,"0.0002","1.0042",1561,2610,"0.0002","1.0052",1354,2236,"0.0002","1.0038",1333,2340,"",NA,"NA",NA,NA,"0.02(-0.05,0.09)","0.5538","0.9997",2470,3069,"0.08(-0.01,0.17)","0.0794","1.0000",2719,3234,"-0.21(-0.28,-0.13)","0.0002","1.0009",2854,3250,"-0.00(-0.00,-0.00)","0.0060","0.9998",5067,4493,"-0.71(-0.97,-0.45)","0.0002","1.0007",2516,3336
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD+DB","0.00","3.95(3.03,4.90)","5.84(4.69,7.01)","5.52(4.61,6.40)","7.21(6.29,8.17)","7.47(6.44,8.53)","5.61(4.64,6.58)","6.06(5.16,6.98)","6.18(5.13,7.23)","0.0002","1.0007",2305,2867,"0.0002","1.0005",2001,2902,"0.0002","1.0019",2086,3143,"0.0002","1.0019",1793,3402,"0.0002","1.0019",1735,2897,"0.0002","1.0023",1728,3066,"0.0002","1.0019",1473,2529,"0.0002","1.0012",1479,2774,"0.86(0.78,0.94)","0.0002","0.9999",3466,3625,"0.17(0.10,0.24)","0.0002","1.0006",2720,3205,"-0.32(-0.41,-0.23)","0.0002","1.0004",2812,3384,"-0.25(-0.33,-0.17)","0.0002","1.0007",3270,3349,"-0.00(-0.00,0.00)","0.4039","1.0001",5007,4583,"-0.17(-0.41,0.07)","0.1610","1.0003",2437,3208
