ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"K70_K76_C22","2011_2015",10,"AirSVI+OB+UN+PD","0.00","7.28(6.05,8.52)","11.85(10.49,13.20)","4.50(3.37,5.60)","7.84(6.74,8.96)","9.81(8.61,11.03)","5.26(4.12,6.42)","7.78(6.69,8.83)","9.54(8.35,10.74)","0.0002","1.0020",2548,3272,"0.0002","1.0008",2240,3242,"0.0002","1.0025",2119,3067,"0.0002","1.0024",1777,2950,"0.0002","1.0022",1724,2497,"0.0002","1.0030",1759,2942,"0.0002","1.0029",1594,2764,"0.0002","1.0026",1684,2798,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.37(0.28,0.45)","0.0002","1.0029",2837,3265,"-0.05(-0.15,0.05)","0.3264","1.0011",2872,3119,"0.00(0.00,0.01)","0.0002","0.9996",4472,3917,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+OB+UN+DB","0.00","7.03(5.76,8.28)","10.02(8.55,11.48)","4.34(3.25,5.44)","7.27(6.11,8.39)","8.37(7.10,9.65)","4.66(3.52,5.79)","6.98(5.84,8.09)","8.19(6.87,9.47)","0.0002","1.0010",3072,3302,"0.0002","1.0025",2270,3481,"0.0002","1.0012",2191,3440,"0.0002","1.0017",1849,3061,"0.0002","1.0010",1872,3059,"0.0002","1.0018",1649,3339,"0.0002","1.0024",1539,2892,"0.0002","1.0018",1663,2959,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(-0.08,0.13)","0.6438","1.0016",2748,3431,"-0.11(-0.21,-0.01)","0.0248","0.9998",2851,3528,"",NA,"NA",NA,NA,"1.21(0.91,1.53)","0.0002","1.0015",2570,2622
"K70_K76_C22","2011_2015",10,"AirSVI+OB+PD+DB","0.00","6.74(5.52,7.93)","9.48(8.03,10.91)","4.41(3.33,5.51)","7.10(5.96,8.22)","7.91(6.59,9.17)","4.69(3.57,5.80)","6.63(5.48,7.76)","7.51(6.23,8.79)","0.0002","1.0016",2213,3121,"0.0002","1.0020",1752,2329,"0.0002","1.0017",2004,2966,"0.0002","1.0025",1713,2857,"0.0002","1.0032",1524,2429,"0.0002","1.0022",1431,2229,"0.0002","1.0034",1391,2461,"0.0002","1.0034",1403,2429,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.10(-0.01,0.21)","0.0760","1.0012",2644,3166,"",NA,"NA",NA,NA,"0.00(0.00,0.01)","0.0002","1.0003",5028,3746,"1.16(0.84,1.47)","0.0002","1.0033",2105,3089
"K70_K76_C22","2011_2015",10,"AirSVI+UN+PD+DB","0.00","6.88(5.67,8.10)","9.63(8.15,11.07)","4.15(3.04,5.25)","7.02(5.90,8.09)","7.92(6.64,9.15)","4.18(3.06,5.27)","6.34(5.24,7.43)","7.39(6.15,8.65)","0.0002","1.0020",1814,2713,"0.0002","1.0021",1493,2199,"0.0002","1.0012",1763,2503,"0.0002","1.0013",1366,1951,"0.0002","1.0024",1217,1924,"0.0002","1.0017",1362,1996,"0.0002","1.0018",1219,1852,"0.0002","1.0020",1256,2139,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.10(-0.19,-0.00)","0.0452","1.0010",1680,2663,"0.00(0.00,0.01)","0.0002","1.0007",4198,3849,"1.37(1.13,1.61)","0.0002","1.0012",1671,2774
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","6.32(5.04,7.58)","11.33(9.91,12.72)","4.38(3.25,5.49)","6.95(5.79,8.08)","9.33(8.05,10.57)","5.76(4.61,6.91)","7.75(6.67,8.85)","9.61(8.46,10.73)","0.0002","1.0017",1984,3197,"0.0002","1.0002",1955,2841,"0.0002","0.9999",1824,2918,"0.0002","1.0011",1374,2525,"0.0002","1.0012",1361,2540,"0.0002","1.0020",1645,2939,"0.0002","1.0014",1294,2407,"0.0002","1.0015",1377,2440,"0.67(0.57,0.76)","0.0002","1.0004",3871,3661,"0.02(-0.06,0.10)","0.6309","1.0032",2484,2807,"0.00(-0.09,0.10)","0.9758","1.0016",3057,3323,"-0.14(-0.24,-0.04)","0.0035","1.0027",2621,2784,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+PD","0.00","5.77(4.54,7.00)","10.32(8.98,11.70)","4.41(3.31,5.49)","6.53(5.38,7.66)","8.31(7.08,9.51)","5.75(4.63,6.89)","7.11(6.03,8.21)","8.33(7.19,9.53)","0.0002","1.0020",2354,2892,"0.0002","1.0016",1922,3031,"0.0002","1.0017",2143,3529,"0.0002","1.0019",1732,2809,"0.0002","1.0021",1745,2631,"0.0002","1.0019",1949,3177,"0.0002","1.0030",1625,2995,"0.0002","1.0015",1728,2661,"0.68(0.58,0.78)","0.0002","1.0004",4260,3801,"-0.00(-0.08,0.07)","0.9096","1.0032",2672,3369,"0.09(-0.01,0.18)","0.0623","1.0019",3206,3605,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0002","1.0001",4594,4274,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+DB","0.00","5.31(4.08,6.47)","8.10(6.63,9.55)","4.18(3.08,5.25)","5.76(4.60,6.89)","6.53(5.22,7.79)","4.91(3.81,6.03)","5.96(4.86,7.09)","6.53(5.29,7.78)","0.0002","1.0025",2245,2993,"0.0002","1.0036",1880,2999,"0.0002","1.0036",2138,2995,"0.0002","1.0044",1671,2643,"0.0002","1.0052",1554,2536,"0.0002","1.0049",1697,2821,"0.0002","1.0054",1423,2468,"0.0002","1.0076",1437,2551,"0.75(0.65,0.86)","0.0002","1.0013",2409,2932,"0.15(0.07,0.23)","0.0002","1.0020",2321,2332,"-0.36(-0.48,-0.24)","0.0002","1.0021",2292,3115,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.71(1.35,2.06)","0.0002","1.0034",1688,2191
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+UN+PD","0.00","5.98(4.77,7.23)","10.76(9.42,12.12)","4.15(3.05,5.18)","6.50(5.37,7.61)","8.64(7.40,9.84)","5.34(4.25,6.47)","7.00(5.94,8.05)","8.55(7.38,9.72)","0.0002","1.0005",1806,3125,"0.0002","1.0017",1898,2836,"0.0002","1.0029",1883,2711,"0.0002","1.0011",1524,2719,"0.0002","1.0017",1366,2460,"0.0002","1.0013",1573,2579,"0.0002","1.0022",1375,2384,"0.0002","1.0011",1342,2859,"0.73(0.64,0.82)","0.0002","1.0007",2950,3278,"-0.03(-0.10,0.05)","0.4805","1.0012",1862,2516,"",NA,"NA",NA,NA,"-0.13(-0.22,-0.03)","0.0131","1.0025",2070,2956,"0.01(0.00,0.01)","0.0002","1.0010",5181,3941,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+UN+DB","0.00","5.97(4.75,7.20)","9.32(7.87,10.77)","4.17(3.06,5.27)","6.40(5.27,7.53)","7.60(6.28,8.83)","5.22(4.13,6.37)","6.83(5.75,7.91)","7.82(6.61,8.99)","0.0002","1.0014",2192,2744,"0.0002","1.0024",1617,2687,"0.0002","1.0028",2135,2416,"0.0002","1.0037",1739,2723,"0.0002","1.0048",1484,2341,"0.0002","1.0025",1722,2631,"0.0002","1.0042",1385,2264,"0.0002","1.0048",1397,2449,"0.62(0.53,0.71)","0.0002","1.0006",3101,3281,"0.14(0.06,0.22)","0.0015","1.0005",2055,2544,"",NA,"NA",NA,NA,"-0.17(-0.27,-0.07)","0.0002","1.0014",2765,3473,"",NA,"NA",NA,NA,"1.06(0.82,1.32)","0.0002","1.0005",2417,2995
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+PD+DB","0.00","5.31(4.11,6.48)","8.03(6.54,9.41)","4.18(3.07,5.24)","5.82(4.70,6.89)","6.41(5.13,7.71)","5.07(3.95,6.20)","5.95(4.83,7.06)","6.24(4.99,7.50)","0.0002","1.0040",2222,2832,"0.0002","1.0066",1633,2794,"0.0002","1.0029",2166,2614,"0.0002","1.0090",1473,2503,"0.0002","1.0078",1375,2350,"0.0002","1.0061",1697,2505,"0.0002","1.0072",1287,2162,"0.0002","1.0097",1295,2314,"0.68(0.59,0.77)","0.0002","1.0007",3008,2886,"0.11(0.03,0.19)","0.0094","1.0015",2304,2975,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.01,0.01)","0.0002","1.0015",3444,4107,"1.15(0.89,1.42)","0.0002","1.0046",1892,2561
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB+UN+PD","0.00","5.99(4.73,7.17)","10.69(9.35,12.03)","4.19(3.09,5.29)","6.55(5.44,7.66)","8.56(7.36,9.76)","5.43(4.32,6.54)","7.04(5.98,8.12)","8.49(7.33,9.68)","0.0002","1.0003",2391,3244,"0.0002","1.0004",2280,3386,"0.0002","1.0007",1972,3076,"0.0002","1.0011",1671,2893,"0.0002","1.0004",1671,2816,"0.0002","1.0008",1509,2995,"0.0002","1.0017",1463,2803,"0.0002","1.0011",1522,2346,"0.70(0.60,0.79)","0.0002","1.0005",3835,3523,"",NA,"NA",NA,NA,"0.09(-0.01,0.18)","0.0777","1.0016",2631,2988,"-0.12(-0.22,-0.02)","0.0248","1.0013",2519,2872,"0.01(0.00,0.01)","0.0002","1.0016",4184,4001,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","5.56(4.31,6.77)","8.33(6.87,9.82)","4.01(2.89,5.09)","5.76(4.65,6.90)","6.56(5.28,7.85)","4.75(3.62,5.84)","6.05(4.94,7.14)","6.71(5.45,7.97)","0.0002","1.0019",1901,3194,"0.0002","1.0006",1470,2450,"0.0002","1.0021",1657,2965,"0.0002","1.0014",1295,2799,"0.0002","1.0015",1143,2360,"0.0002","1.0016",1281,2735,"0.0002","1.0019",1042,2116,"0.0002","1.0012",1033,1927,"0.74(0.64,0.84)","0.0002","1.0003",2263,3272,"",NA,"NA",NA,NA,"-0.39(-0.51,-0.27)","0.0002","1.0004",1592,2794,"-0.21(-0.30,-0.11)","0.0002","1.0050",2075,2614,"",NA,"NA",NA,NA,"1.64(1.29,1.98)","0.0002","1.0004",1337,2239
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","5.01(3.79,6.24)","7.33(5.87,8.80)","4.14(3.08,5.24)","5.42(4.27,6.56)","5.74(4.39,7.08)","4.88(3.75,5.95)","5.51(4.37,6.66)","5.59(4.26,6.89)","0.0002","1.0012",1617,2828,"0.0002","1.0047",1164,2283,"0.0002","1.0032",1502,2393,"0.0002","1.0056",1099,1704,"0.0002","1.0068",908,1655,"0.0002","1.0026",1141,1807,"0.0002","1.0042",948,1539,"0.0002","1.0053",884,1650,"0.75(0.65,0.85)","0.0002","1.0051",1637,2891,"",NA,"NA",NA,NA,"-0.28(-0.40,-0.15)","0.0002","1.0026",1382,2455,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0002","1.0011",3857,3716,"1.53(1.19,1.87)","0.0002","1.0032",1113,2491
"K70_K76_C22","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","5.51(4.29,6.73)","8.19(6.81,9.63)","4.04(2.93,5.08)","5.81(4.75,6.92)","6.41(5.17,7.65)","4.93(3.84,6.02)","6.00(4.93,7.07)","6.34(5.12,7.56)","0.0002","1.0023",2327,3330,"0.0002","1.0031",1697,2957,"0.0002","1.0011",2147,3161,"0.0002","1.0030",1678,2839,"0.0002","1.0035",1425,2569,"0.0002","1.0027",1664,2698,"0.0002","1.0032",1535,2403,"0.0002","1.0035",1387,2536,"0.66(0.58,0.75)","0.0002","1.0004",2848,3320,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.16(-0.25,-0.06)","0.0010","1.0016",2306,3283,"0.01(0.01,0.01)","0.0002","1.0001",4280,3698,"1.08(0.85,1.31)","0.0002","1.0027",2027,2886
"K70_K76_C22","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","7.16(5.96,8.40)","11.51(10.05,12.94)","4.54(3.40,5.69)","7.72(6.59,8.87)","9.51(8.23,10.75)","5.39(4.24,6.59)","7.77(6.65,8.88)","9.35(8.12,10.59)","0.0002","1.0040",2407,3756,"0.0002","1.0039",1976,3387,"0.0002","1.0017",2205,3344,"0.0002","1.0033",1765,2716,"0.0002","1.0043",1660,2621,"0.0002","1.0019",1970,3001,"0.0002","1.0027",1592,2740,"0.0002","1.0040",1606,2661,"",NA,"NA",NA,NA,"-0.08(-0.15,0.00)","0.0523","1.0017",2427,2715,"0.34(0.25,0.43)","0.0002","1.0005",3337,3327,"-0.06(-0.15,0.04)","0.2610","1.0003",3190,3226,"0.00(0.00,0.01)","0.0002","1.0006",4645,3988,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","7.04(5.83,8.24)","10.08(8.65,11.53)","4.32(3.20,5.41)","7.30(6.15,8.40)","8.43(7.19,9.65)","4.62(3.46,5.79)","6.96(5.86,8.02)","8.21(6.97,9.41)","0.0002","1.0003",2933,3595,"0.0002","1.0016",2404,3487,"0.0002","1.0001",2800,3579,"0.0002","1.0010",2195,3204,"0.0002","1.0011",2017,3662,"0.0002","1.0009",2046,3184,"0.0002","1.0018",1737,2952,"0.0002","1.0014",1821,3079,"",NA,"NA",NA,NA,"0.02(-0.05,0.09)","0.5984","1.0016",3071,3633,"0.03(-0.08,0.13)","0.5501","1.0002",3375,3189,"-0.11(-0.21,-0.01)","0.0244","1.0008",3098,3462,"",NA,"NA",NA,NA,"1.23(0.92,1.54)","0.0002","1.0006",3198,3304
"K70_K76_C22","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","6.72(5.46,7.97)","9.45(8.02,10.91)","4.39(3.31,5.48)","7.07(6.00,8.19)","7.85(6.57,9.14)","4.68(3.57,5.83)","6.61(5.53,7.72)","7.47(6.20,8.75)","0.0002","1.0026",3187,3411,"0.0002","1.0020",2500,3474,"0.0002","1.0016",2673,3639,"0.0002","1.0024",2238,3136,"0.0002","1.0018",2065,3066,"0.0002","1.0025",2081,3288,"0.0002","1.0032",1968,3193,"0.0002","1.0021",1891,3046,"",NA,"NA",NA,NA,"-0.00(-0.08,0.07)","0.9513","1.0021",2911,3167,"0.09(-0.01,0.20)","0.0889","1.0020",3383,3566,"",NA,"NA",NA,NA,"0.00(0.00,0.01)","0.0002","1.0002",5388,3615,"1.16(0.85,1.46)","0.0002","1.0025",2967,3260
"K70_K76_C22","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","6.85(5.57,8.07)","9.58(8.04,11.08)","4.15(3.01,5.29)","6.99(5.79,8.13)","7.87(6.54,9.19)","4.19(2.98,5.39)","6.33(5.12,7.46)","7.36(6.02,8.64)","0.0002","1.0019",2396,2660,"0.0002","1.0011",1807,3091,"0.0002","1.0024",2170,3235,"0.0002","1.0027",1617,2550,"0.0002","1.0027",1667,2975,"0.0002","1.0037",1706,2836,"0.0002","1.0040",1540,2608,"0.0002","1.0031",1493,2632,"",NA,"NA",NA,NA,"-0.01(-0.09,0.07)","0.7509","1.0011",2356,2953,"",NA,"NA",NA,NA,"-0.10(-0.20,-0.00)","0.0469","1.0011",2761,3116,"0.00(0.00,0.01)","0.0015","1.0009",4732,3928,"1.35(1.10,1.61)","0.0002","1.0006",2853,3559
"K70_K76_C22","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","6.89(5.62,8.09)","9.70(8.25,11.17)","4.22(3.08,5.34)","7.09(5.93,8.25)","7.99(6.68,9.28)","4.40(3.19,5.62)","6.53(5.32,7.72)","7.54(6.24,8.85)","0.0002","1.0018",2418,3273,"0.0002","1.0032",1927,2727,"0.0002","1.0024",1994,2983,"0.0002","1.0030",1701,2297,"0.0002","1.0034",1593,2656,"0.0002","1.0038",1464,2273,"0.0002","1.0035",1374,2231,"0.0002","1.0029",1497,2274,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.09(-0.02,0.20)","0.0944","1.0007",2707,3381,"-0.10(-0.19,0.00)","0.0606","1.0002",2821,3278,"0.00(0.00,0.01)","0.0006","1.0002",4797,4156,"1.20(0.89,1.50)","0.0002","1.0016",2684,3341
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","5.97(4.77,7.19)","10.65(9.31,12.05)","4.19(3.17,5.27)","6.54(5.42,7.64)","8.52(7.29,9.72)","5.44(4.33,6.54)","7.04(6.00,8.10)","8.47(7.31,9.64)","0.0002","1.0016",1825,3302,"0.0002","1.0013",1774,3246,"0.0002","1.0008",1999,2708,"0.0002","1.0035",1460,3031,"0.0002","1.0026",1452,2678,"0.0002","1.0009",1689,3117,"0.0002","1.0016",1477,2843,"0.0002","1.0025",1385,2479,"0.69(0.60,0.79)","0.0002","0.9995",4184,3868,"-0.01(-0.09,0.07)","0.7880","1.0006",2762,3243,"0.08(-0.02,0.18)","0.0927","1.0015",3162,3529,"-0.12(-0.22,-0.02)","0.0194","1.0018",3057,3458,"0.01(0.00,0.01)","0.0002","1.0002",4908,4344,"",NA,"NA",NA,NA
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","5.58(4.34,6.83)","8.50(7.08,9.97)","3.81(2.72,4.87)","5.70(4.58,6.82)","6.65(5.38,7.92)","4.33(3.17,5.51)","5.70(4.57,6.81)","6.51(5.29,7.74)","0.0002","1.0038",2112,3147,"0.0002","1.0044",1583,2778,"0.0002","1.0040",2033,3109,"0.0002","1.0063",1370,2577,"0.0002","1.0065",1303,2032,"0.0002","1.0049",1649,2995,"0.0002","1.0056",1297,1795,"0.0002","1.0078",1237,2017,"0.78(0.69,0.88)","0.0002","1.0017",2621,3480,"0.14(0.06,0.22)","0.0002","1.0036",2295,3238,"-0.39(-0.50,-0.27)","0.0002","1.0047",1950,2553,"-0.20(-0.30,-0.10)","0.0002","1.0006",2764,3118,"",NA,"NA",NA,NA,"1.83(1.48,2.15)","0.0002","1.0059",1518,2412
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","5.03(3.84,6.23)","7.50(6.09,8.94)","3.98(2.92,5.04)","5.39(4.25,6.51)","5.82(4.52,7.14)","4.56(3.38,5.70)","5.27(4.12,6.41)","5.49(4.23,6.80)","0.0002","1.0031",2052,3106,"0.0002","1.0037",1775,3063,"0.0002","1.0022",1943,3164,"0.0002","1.0042",1480,2628,"0.0002","1.0049",1344,2645,"0.0002","1.0049",1717,2898,"0.0002","1.0059",1376,2633,"0.0002","1.0037",1415,2338,"0.79(0.68,0.89)","0.0002","1.0012",2565,3180,"0.11(0.03,0.20)","0.0040","1.0028",2550,3190,"-0.29(-0.40,-0.17)","0.0002","1.0007",2067,3146,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0002","1.0010",4639,4121,"1.70(1.35,2.03)","0.0002","1.0035",1597,2625
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","5.55(4.36,6.76)","8.40(6.95,9.83)","3.91(2.80,4.99)","5.83(4.72,6.92)","6.59(5.33,7.85)","4.67(3.56,5.79)","5.83(4.74,6.93)","6.34(5.09,7.61)","0.0002","1.0020",2177,2944,"0.0002","1.0034",1813,2656,"0.0002","1.0033",1959,2472,"0.0002","1.0049",1547,2632,"0.0002","1.0037",1482,2638,"0.0002","1.0058",1561,2422,"0.0002","1.0047",1385,2406,"0.0002","1.0042",1466,2417,"0.69(0.60,0.78)","0.0002","1.0003",3569,3471,"0.10(0.02,0.18)","0.0140","1.0005",2456,2967,"",NA,"NA",NA,NA,"-0.15(-0.25,-0.06)","0.0015","1.0021",2632,3274,"0.01(0.00,0.01)","0.0002","1.0007",4522,4081,"1.20(0.94,1.47)","0.0002","1.0032",2403,3100
"K70_K76_C22","2011_2015",10,"AirSVI+SM+OB+UN+PD+DB","0.00","5.28(4.03,6.51)","7.75(6.23,9.21)","3.81(2.69,4.92)","5.38(4.18,6.55)","5.88(4.51,7.18)","4.34(3.22,5.49)","5.30(4.11,6.41)","5.62(4.27,6.93)","0.0002","1.0028",1630,2813,"0.0002","1.0029",1274,2306,"0.0002","1.0043",1402,2655,"0.0002","1.0043",1137,2047,"0.0002","1.0048",1018,2070,"0.0002","1.0066",1222,2424,"0.0002","1.0086",967,1694,"0.0002","1.0049",970,1495,"0.78(0.68,0.88)","0.0002","1.0012",1814,2620,"",NA,"NA",NA,NA,"-0.30(-0.42,-0.18)","0.0002","1.0019",1378,2581,"-0.19(-0.28,-0.09)","0.0002","1.0008",2000,2925,"0.01(0.00,0.01)","0.0002","1.0015",4808,4372,"1.65(1.31,1.98)","0.0002","1.0012",1155,1991
"K70_K76_C22","2011_2015",10,"AirSVI+PA+OB+UN+PD+DB","0.00","6.86(5.64,8.11)","9.68(8.17,11.18)","4.21(3.07,5.34)","7.06(5.88,8.20)","7.96(6.59,9.29)","4.39(3.19,5.58)","6.52(5.38,7.67)","7.50(6.19,8.86)","0.0002","1.0006",2113,2915,"0.0002","1.0012",1903,2786,"0.0002","1.0013",1862,2921,"0.0002","1.0012",1649,2919,"0.0002","1.0009",1454,2335,"0.0002","1.0007",1556,2788,"0.0002","1.0012",1335,2351,"0.0002","1.0022",1431,2217,"",NA,"NA",NA,NA,"-0.01(-0.09,0.07)","0.8146","1.0019",2373,2893,"0.09(-0.02,0.20)","0.1085","1.0024",2466,2582,"-0.10(-0.19,-0.00)","0.0452","1.0027",2445,3426,"0.00(0.00,0.01)","0.0002","1.0016",4402,3735,"1.19(0.88,1.50)","0.0002","1.0013",2186,2967
"K70_K76_C22","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD+DB","0.00","5.34(4.15,6.51)","7.95(6.41,9.41)","3.70(2.61,4.81)","5.40(4.22,6.50)","6.03(4.68,7.28)","4.08(2.92,5.20)","5.12(3.99,6.24)","5.58(4.25,6.82)","0.0002","1.0046",2438,3452,"0.0002","1.0033",2055,3222,"0.0002","1.0023",2516,3103,"0.0002","1.0041",1761,2891,"0.0002","1.0052",1563,2369,"0.0002","1.0032",1909,2560,"0.0002","1.0039",1498,2508,"0.0002","1.0056",1461,2266,"0.81(0.71,0.91)","0.0002","1.0014",3308,3731,"0.11(0.03,0.18)","0.0069","1.0010",2900,3447,"-0.31(-0.42,-0.19)","0.0002","1.0013",2470,2539,"-0.18(-0.28,-0.09)","0.0006","1.0027",2927,3121,"0.01(0.00,0.01)","0.0002","1.0003",4709,4543,"1.79(1.43,2.11)","0.0002","1.0026",1985,2616
