ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"I00_I99","2011_2015",10,"AirSVI+UN+DB","0.00","19.75(15.49,24.01)","21.47(16.50,26.40)","3.92(-0.20,7.91)","19.05(15.15,22.88)","31.47(27.21,35.77)","-10.60(-14.83,-6.31)","5.87(2.04,9.76)","18.59(14.44,22.78)","0.0002","1.0019",2759,3019,"0.0002","1.0024",1984,2777,"0.0623","1.0009",2277,2657,"0.0002","1.0009",2302,2757,"0.0002","1.0020",2026,2629,"0.0002","1.0023",1708,2310,"0.0027","1.0022",1841,2715,"0.0002","1.0021",1959,2984,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.22(-2.68,-1.77)","0.0002","1.0041",1399,2495,"",NA,"NA",NA,NA,"12.93(11.89,13.95)","0.0002","1.0049",1065,2152
"I00_I99","2011_2015",10,"AirSVI+PD+DB","0.00","16.22(11.97,20.38)","15.34(10.74,20.26)","7.67(3.45,11.78)","18.96(14.91,22.86)","28.66(24.41,32.86)","-4.12(-8.47,0.11)","7.96(4.00,11.96)","16.73(12.34,21.25)","0.0002","1.0010",2525,2720,"0.0002","1.0048",1521,2331,"0.0002","1.0026",1902,2708,"0.0002","1.0020",1937,2638,"0.0002","1.0071",1536,2693,"0.0552","1.0013",1787,2791,"0.0002","1.0011",1879,2870,"0.0002","1.0046",1611,2593,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.01,0.01)","0.7305","1.0021",2364,3704,"13.08(11.85,14.29)","0.0002","1.0116",470,1004
"I00_I99","2011_2015",10,"AirSVI+SM+PA+OB","0.00","6.94(2.81,10.95)","17.19(12.89,21.47)","7.98(4.05,11.80)","13.66(9.88,17.40)","28.39(24.51,32.30)","9.00(4.91,13.05)","15.75(11.89,19.43)","24.85(21.07,28.81)","0.0010","1.0017",3035,2951,"0.0002","1.0022",2706,3561,"0.0002","0.9995",2881,3250,"0.0002","1.0021",2290,3472,"0.0002","1.0013",2426,2881,"0.0002","1.0017",2226,3148,"0.0002","1.0009",2127,3193,"0.0002","1.0002",2379,3121,"5.65(5.22,6.08)","0.0002","1.0008",2691,2904,"-0.22(-0.38,-0.06)","0.0056","1.0030",1848,3086,"2.19(1.84,2.52)","0.0002","1.0019",2299,2708,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+SM+PA+UN","0.00","10.93(6.89,15.01)","29.05(24.53,33.62)","3.37(-0.57,7.26)","12.98(9.14,16.68)","35.21(31.17,39.03)","-0.40(-4.52,3.70)","10.90(7.22,14.59)","27.47(23.47,31.31)","0.0002","1.0000",2295,2940,"0.0002","1.0022",2127,2935,"0.0956","1.0009",2027,3098,"0.0002","1.0013",1688,2921,"0.0002","1.0030",1678,2572,"0.8504","1.0009",1542,2327,"0.0002","1.0032",1571,2782,"0.0002","1.0008",1646,2564,"7.73(7.40,8.06)","0.0002","1.0025",1676,2810,"0.29(0.12,0.46)","0.0006","1.0089",520,950,"",NA,"NA",NA,NA,"-2.27(-2.68,-1.87)","0.0002","1.0065",1498,2674,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+SM+PA+PD","0.00","6.85(2.79,10.90)","21.79(17.63,26.05)","6.60(2.71,10.51)","11.99(8.31,15.74)","30.79(26.90,34.69)","4.38(0.34,8.53)","10.65(6.86,14.31)","22.75(18.67,26.77)","0.0010","1.0017",2347,3348,"0.0002","1.0022",2166,2529,"0.0006","1.0017",2386,3185,"0.0002","1.0025",1924,2702,"0.0002","1.0018",1842,2850,"0.0348","1.0028",1961,2819,"0.0002","1.0028",1805,3048,"0.0002","1.0028",1781,3109,"7.56(7.23,7.91)","0.0002","1.0020",1591,2525,"-0.02(-0.18,0.16)","0.8554","1.0136",559,882,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0003",3743,3495,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+SM+PA+DB","0.00","6.87(2.89,10.75)","11.15(6.60,15.59)","8.50(4.71,12.35)","12.31(8.73,15.96)","23.43(19.44,27.41)","6.36(2.46,10.36)","11.36(7.80,14.98)","18.36(14.58,22.20)","0.0015","1.0024",2458,3039,"0.0002","1.0015",2040,3074,"0.0002","1.0004",2676,3300,"0.0002","1.0008",2277,3204,"0.0002","1.0003",2015,3054,"0.0002","1.0010",2143,2978,"0.0002","1.0011",2032,3297,"0.0002","1.0007",1899,3093,"6.12(5.77,6.47)","0.0002","1.0039",1992,2532,"-0.02(-0.17,0.14)","0.8059","1.0028",1201,2232,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"6.49(5.60,7.36)","0.0002","1.0037",1614,2630
"I00_I99","2011_2015",10,"AirSVI+SM+OB+UN","0.00","11.44(7.47,15.29)","24.51(20.26,28.72)","4.15(0.27,7.98)","14.28(10.56,17.98)","31.99(28.16,35.92)","2.53(-1.42,6.41)","14.00(10.34,17.71)","27.15(23.21,31.08)","0.0002","1.0011",2176,3086,"0.0002","1.0023",1834,2737,"0.0356","1.0025",2039,2516,"0.0002","1.0020",1637,2555,"0.0002","1.0024",1573,2790,"0.2052","1.0014",1459,2444,"0.0002","1.0017",1298,2099,"0.0002","1.0017",1511,2829,"5.94(5.53,6.35)","0.0002","1.0044",1685,2823,"",NA,"NA",NA,NA,"2.42(2.09,2.74)","0.0002","1.0008",1269,2315,"-2.62(-3.01,-2.23)","0.0002","1.0039",1665,2608,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+SM+OB+PD","0.00","7.16(3.19,11.14)","18.48(14.20,22.62)","6.43(2.62,10.35)","12.94(9.18,16.62)","28.25(24.29,32.20)","4.73(0.91,8.72)","11.49(7.66,15.18)","21.34(17.25,25.48)","0.0002","1.0009",2314,3258,"0.0002","1.0014",2228,3430,"0.0010","1.0022",1886,2923,"0.0002","1.0016",1826,3037,"0.0002","1.0007",1817,2774,"0.0144","1.0018",1651,2911,"0.0002","1.0018",1533,2812,"0.0002","1.0015",1872,2980,"5.69(5.27,6.11)","0.0002","1.0020",2012,2605,"",NA,"NA",NA,NA,"2.19(1.87,2.51)","0.0002","1.0012",1495,2381,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0003",3301,3221,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+SM+OB+DB","0.00","6.95(2.94,10.91)","12.47(7.96,16.88)","8.12(4.21,11.81)","12.73(8.87,16.54)","24.53(20.44,28.61)","6.60(2.75,10.35)","12.31(8.63,15.89)","19.82(15.76,23.89)","0.0015","1.0005",3696,3484,"0.0002","0.9998",2660,3482,"0.0010","1.0018",3988,3420,"0.0002","1.0010",2849,3452,"0.0002","1.0007",2712,3628,"0.0010","1.0005",2955,3322,"0.0002","1.0017",2530,3196,"0.0002","1.0007",2657,3111,"5.72(5.32,6.13)","0.0002","1.0007",4178,3974,"",NA,"NA",NA,NA,"0.79(0.34,1.23)","0.0006","1.0013",2385,3145,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.95(3.74,6.17)","0.0002","1.0006",2908,3633
"I00_I99","2011_2015",10,"AirSVI+SM+UN+PD","0.00","10.50(6.57,14.77)","27.39(23.09,31.72)","4.06(0.28,7.93)","12.58(8.84,16.29)","33.44(29.59,37.32)","0.14(-3.94,4.18)","9.90(6.04,13.71)","24.94(20.87,28.94)","0.0002","1.0016",2652,2733,"0.0002","1.0013",2375,2815,"0.0356","1.0003",2605,3496,"0.0002","1.0018",2238,2809,"0.0002","1.0013",2038,3328,"0.9500","1.0006",1899,3095,"0.0002","1.0011",2039,3037,"0.0002","1.0018",2069,3127,"7.99(7.65,8.33)","0.0002","1.0012",1076,1932,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.14(-2.53,-1.76)","0.0002","1.0038",1515,2658,"0.02(0.01,0.03)","0.0002","1.0008",4790,3951,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+SM+UN+DB","0.00","11.55(7.70,15.35)","16.50(12.11,21.10)","5.58(1.68,9.38)","12.84(9.23,16.49)","25.25(21.22,29.17)","0.95(-2.95,4.73)","9.82(6.13,13.39)","19.11(15.27,22.98)","0.0002","1.0012",2466,3111,"0.0002","1.0007",2238,3132,"0.0065","1.0011",2481,3028,"0.0002","1.0030",1796,3076,"0.0002","1.0014",1667,2839,"0.6151","1.0020",1616,2565,"0.0002","1.0001",1907,3232,"0.0002","1.0011",1815,2699,"6.55(6.21,6.88)","0.0002","1.0015",2105,3080,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.82(-3.20,-2.43)","0.0002","1.0015",1745,2784,"",NA,"NA",NA,NA,"7.91(6.98,8.83)","0.0002","1.0046",1785,2527
"I00_I99","2011_2015",10,"AirSVI+SM+PD+DB","0.00","6.83(2.70,10.88)","11.07(6.35,15.36)","7.85(4.00,11.66)","11.70(7.86,15.62)","22.55(18.44,26.65)","4.00(0.22,7.95)","8.33(4.48,12.04)","15.02(10.87,19.15)","0.0006","1.0022",2484,3503,"0.0002","1.0030",1959,2825,"0.0002","1.0006",2471,3222,"0.0002","0.9998",2269,2663,"0.0002","1.0012",1768,2775,"0.0385","1.0014",2065,2859,"0.0002","1.0008",1789,2862,"0.0002","1.0007",1798,2919,"6.25(5.90,6.59)","0.0002","1.0016",2153,3307,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0008",4757,4072,"6.68(5.80,7.59)","0.0002","1.0032",1798,3291
"I00_I99","2011_2015",10,"AirSVI+PA+OB+UN","0.00","16.95(12.84,21.07)","27.58(23.06,32.19)","4.08(0.15,8.21)","20.62(16.77,24.46)","36.87(32.85,40.99)","-0.54(-4.92,3.76)","16.32(12.42,20.12)","29.80(25.76,33.88)","0.0002","1.0008",2525,3473,"0.0002","1.0042",2107,2990,"0.0369","1.0019",2157,2904,"0.0002","1.0015",2239,3219,"0.0002","1.0017",2202,3247,"0.7955","1.0016",1915,2820,"0.0002","1.0017",1899,2255,"0.0002","1.0017",1979,2900,"",NA,"NA",NA,NA,"0.05(-0.13,0.22)","0.5930","1.0051",1187,2057,"5.53(5.23,5.82)","0.0002","1.0049",1352,2465,"-1.88(-2.29,-1.47)","0.0002","1.0010",2004,2755,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+PA+OB+PD","0.00","13.51(9.35,17.66)","21.06(16.45,25.73)","6.98(2.85,11.09)","19.60(15.83,23.53)","32.28(28.17,36.40)","3.28(-0.82,7.41)","15.29(11.43,19.19)","24.45(20.18,28.71)","0.0002","1.0006",2260,3295,"0.0002","1.0016",1794,2518,"0.0006","1.0012",2383,3506,"0.0002","1.0020",2099,2706,"0.0002","1.0016",1719,2545,"0.1339","1.0010",1939,3086,"0.0002","1.0018",1959,2785,"0.0002","1.0008",1716,2858,"",NA,"NA",NA,NA,"-0.31(-0.50,-0.13)","0.0006","1.0022",1289,2000,"5.60(5.31,5.91)","0.0002","1.0017",1444,2227,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0015",2972,3323,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+PA+OB+DB","0.00","13.58(9.34,17.68)","18.25(13.44,23.08)","7.31(3.22,11.20)","19.40(15.39,23.32)","30.97(26.71,35.19)","3.03(-1.07,7.22)","15.32(11.29,19.14)","24.22(19.94,28.45)","0.0002","1.0010",3730,3207,"0.0002","1.0000",3137,3442,"0.0006","1.0009",3532,3195,"0.0002","1.0008",2779,2982,"0.0002","1.0008",2518,3158,"0.1593","1.0020",2699,3158,"0.0002","1.0012",2233,3303,"0.0002","1.0012",2571,3463,"",NA,"NA",NA,NA,"-0.02(-0.19,0.16)","0.8263","1.0002",1947,3151,"4.26(3.83,4.71)","0.0002","1.0030",2106,2203,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.82(2.49,5.14)","0.0002","1.0017",2550,2578
"I00_I99","2011_2015",10,"AirSVI+PA+UN+PD","0.00","17.26(13.12,21.32)","28.43(23.67,33.11)","2.78(-1.19,6.61)","16.98(13.27,20.65)","34.65(30.67,38.87)","-5.30(-9.34,-1.26)","12.39(8.49,16.17)","27.71(23.59,31.87)","0.0002","1.0018",2772,3228,"0.0002","1.0004",2563,3094,"0.1718","1.0028",3251,3345,"0.0002","1.0014",2510,3103,"0.0002","1.0004",2284,2720,"0.0102","0.9998",2760,3203,"0.0002","1.0021",2440,3025,"0.0002","1.0015",2084,3175,"",NA,"NA",NA,NA,"-4.60(-5.02,-4.20)","0.0002","1.0020",1871,2831,"",NA,"NA",NA,NA,"-3.37(-3.82,-2.93)","0.0002","1.0006",2808,3039,"0.00(-0.01,0.01)","0.9463","1.0002",4131,2937,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+PA+UN+DB","0.00","19.99(15.78,24.17)","20.82(16.05,25.64)","4.15(0.05,8.34)","19.73(15.84,23.69)","31.72(27.62,35.94)","-11.38(-15.73,-7.07)","4.91(1.05,8.84)","17.47(13.22,21.72)","0.0002","1.0008",2346,3183,"0.0002","1.0021",2164,3153,"0.0456","1.0009",2059,2913,"0.0002","1.0008",2008,2879,"0.0002","1.0024",1887,2667,"0.0002","1.0017",1582,2916,"0.0106","1.0014",1678,2737,"0.0002","1.0016",1910,2681,"",NA,"NA",NA,NA,"0.83(0.65,1.01)","0.0002","1.0137",465,1398,"",NA,"NA",NA,NA,"-1.91(-2.34,-1.47)","0.0002","1.0017",1538,2149,"",NA,"NA",NA,NA,"14.86(13.92,15.80)","0.0002","1.0041",1057,2250
"I00_I99","2011_2015",10,"AirSVI+PA+PD+DB","0.00","16.42(12.27,20.56)","16.54(11.62,21.31)","6.72(2.64,10.84)","19.15(15.19,23.24)","29.98(25.53,34.36)","-6.06(-10.31,-1.87)","6.91(2.87,10.97)","16.99(12.54,21.52)","0.0002","1.0010",2664,3282,"0.0002","1.0023",1909,2677,"0.0015","1.0019",2657,3146,"0.0002","1.0023",2097,3298,"0.0002","1.0023",1648,2637,"0.0085","1.0020",2345,2528,"0.0027","1.0012",1849,2714,"0.0002","1.0011",1601,2396,"",NA,"NA",NA,NA,"0.70(0.54,0.86)","0.0002","1.0071",736,1873,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.01,0.01)","0.4035","1.0004",3781,3757,"13.79(12.85,14.70)","0.0002","1.0066",1146,2233
"I00_I99","2011_2015",10,"AirSVI+OB+UN+PD","0.00","16.99(12.90,21.04)","27.25(22.76,31.72)","3.76(-0.16,7.57)","20.22(16.41,23.97)","35.90(31.93,40.00)","-2.24(-6.27,1.70)","13.94(10.11,17.87)","26.84(22.52,31.20)","0.0002","1.0016",2453,3128,"0.0002","1.0016",2209,3303,"0.0639","1.0013",2751,3159,"0.0002","1.0011",2145,2737,"0.0002","1.0021",2176,2923,"0.2739","1.0006",2150,2785,"0.0002","1.0032",2033,2935,"0.0002","1.0023",1985,3037,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.73(5.47,6.00)","0.0002","1.0022",1088,2096,"-1.87(-2.29,-1.45)","0.0002","1.0032",1687,2779,"0.03(0.02,0.04)","0.0002","1.0010",3431,3781,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"AirSVI+OB+UN+DB","0.00","17.27(13.20,21.35)","22.39(17.62,27.15)","5.20(1.25,9.08)","20.25(16.44,23.96)","32.71(28.58,36.83)","-0.96(-4.97,3.07)","14.58(10.87,18.25)","25.51(21.38,29.73)","0.0002","1.0008",3293,3514,"0.0002","1.0014",2432,2942,"0.0094","1.0005",3036,3425,"0.0002","1.0008",2547,3440,"0.0002","1.0036",2245,3145,"0.6280","1.0022",2588,3390,"0.0002","1.0009",2367,3185,"0.0002","1.0019",2349,2760,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.51(4.11,4.90)","0.0002","1.0010",1884,2690,"-2.03(-2.43,-1.63)","0.0002","1.0007",2370,3087,"",NA,"NA",NA,NA,"4.57(3.26,5.87)","0.0002","1.0020",2368,3033
"I00_I99","2011_2015",10,"AirSVI+OB+PD+DB","0.00","13.62(9.54,17.69)","18.50(13.94,23.20)","6.69(2.57,10.70)","18.98(15.12,22.95)","30.47(26.16,34.76)","0.87(-3.23,4.92)","12.75(8.80,16.65)","21.52(17.07,25.98)","0.0002","1.0018",2354,2993,"0.0002","1.0012",2210,3065,"0.0019","1.0019",2526,3140,"0.0002","1.0025",2021,2831,"0.0002","1.0015",1972,2656,"0.6726","1.0031",1902,2840,"0.0002","1.0028",1637,2498,"0.0002","1.0040",1881,2819,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.41(4.01,4.83)","0.0002","1.0021",1287,2474,"",NA,"NA",NA,NA,"0.02(0.02,0.03)","0.0002","1.0030",3731,3071,"3.73(2.38,5.02)","0.0002","1.0014",1901,2983
"I00_I99","2011_2015",10,"AirSVI+UN+PD+DB","0.00","19.77(15.70,24.07)","21.71(16.66,26.45)","3.88(-0.09,7.94)","19.14(15.26,22.99)","31.74(27.53,35.95)","-10.34(-14.52,-6.04)","6.37(2.36,10.34)","19.36(14.95,23.70)","0.0002","1.0015",2236,3156,"0.0002","1.0023",1530,2593,"0.0552","1.0016",2047,2536,"0.0002","1.0031",2035,3206,"0.0002","1.0015",1408,2586,"0.0002","1.0028",1766,2711,"0.0015","1.0021",1817,2871,"0.0002","1.0021",1570,2612,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.26(-2.72,-1.77)","0.0002","1.0067",1337,2342,"-0.01(-0.02,0.00)","0.2664","0.9999",2433,3325,"12.76(11.68,13.83)","0.0002","1.0009",1260,2132
"I00_I99","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","11.43(7.32,15.56)","24.38(20.11,28.77)","4.23(0.31,7.92)","14.34(10.68,18.03)","31.94(28.07,36.03)","2.71(-1.46,6.84)","14.15(10.36,17.92)","27.16(23.27,31.03)","0.0002","1.0003",2998,3486,"0.0002","1.0007",2796,3479,"0.0335","1.0014",2997,3649,"0.0002","1.0011",2274,2759,"0.0002","1.0017",2197,3394,"0.2035","1.0034",2282,2779,"0.0002","1.0015",2089,2638,"0.0002","1.0013",2015,3185,"5.94(5.55,6.33)","0.0002","1.0006",2913,3700,"-0.02(-0.19,0.14)","0.8142","1.0007",2253,3006,"2.44(2.11,2.77)","0.0002","1.0017",2306,3421,"-2.62(-3.02,-2.23)","0.0002","1.0006",2588,2883,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
