ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"I00_I99","2011_2015",10,"SVI+SM+PD","0.00","5.41(2.50,8.41)","16.00(12.76,19.17)","34.90(31.06,38.78)","0.0002","0.0002","0.0002","1.0010","1.0019","1.0022",3126,2405,2446,3421,3126,3381,"7.36(7.05,7.68)","0.0002","1.0020",1106,2401,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0007",5096,3687,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+DB","0.00","5.30(2.48,8.13)","13.74(10.55,17.06)","23.88(19.64,28.37)","0.0002","0.0002","0.0002","1.0022","1.0029","1.0032",2366,1740,1757,2875,2750,2831,"6.16(5.81,6.52)","0.0002","1.0029",2023,2470,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.32(4.36,6.24)","0.0002","1.0009",1881,2458
"I00_I99","2011_2015",10,"SVI+PA+OB","0.00","12.39(9.45,15.37)","28.89(25.64,32.19)","38.16(33.90,42.28)","0.0002","0.0002","0.0002","1.0024","1.0041","1.0035",2051,1690,1518,3229,3164,2529,"",NA,"NA",NA,NA,"0.06(-0.09,0.22)","0.4176","1.0084",893,2347,"4.83(4.56,5.10)","0.0002","1.0013",1418,2812,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+PA+UN","0.00","14.85(12.09,17.61)","32.35(29.12,35.69)","47.03(42.75,51.26)","0.0002","0.0002","0.0002","1.0025","1.0069","1.0077",1797,1142,1203,2459,2067,2142,"",NA,"NA",NA,NA,"-4.39(-4.76,-3.99)","0.0002","1.0044",1293,1354,"",NA,"NA",NA,NA,"-3.54(-3.97,-3.10)","0.0002","1.0021",1737,2003,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+PA+PD","0.00","12.29(9.36,15.21)","27.76(24.45,31.08)","42.37(37.88,46.77)","0.0002","0.0002","0.0002","1.0002","1.0033","1.0036",2833,2251,1718,3294,3122,2584,"",NA,"NA",NA,NA,"-3.06(-3.47,-2.65)","0.0002","1.0039",1301,1835,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.01(-0.02,0.00)","0.1377","1.0019",2543,2986,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+PA+DB","0.00","12.17(9.25,15.19)","26.83(23.36,30.20)","30.59(25.83,35.47)","0.0002","0.0002","0.0002","1.0003","1.0002","1.0012",2435,1914,1885,2885,2585,2948,"",NA,"NA",NA,NA,"0.61(0.44,0.78)","0.0002","1.0230",415,1017,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"13.12(12.15,14.12)","0.0002","1.0078",1036,2258
"I00_I99","2011_2015",10,"SVI+OB+UN","0.00","15.02(12.04,17.97)","34.03(30.67,37.38)","43.93(39.77,48.07)","0.0002","0.0002","0.0002","1.0024","1.0017","1.0027",2882,2100,2142,3116,2650,2593,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.38(5.11,5.65)","0.0002","1.0044",1211,2263,"-2.22(-2.62,-1.84)","0.0002","1.0037",2240,2914,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+OB+PD","0.00","11.80(8.89,14.72)","27.86(24.65,31.13)","36.70(32.81,40.67)","0.0002","0.0002","0.0002","1.0001","1.0001","1.0012",3467,2963,2487,3790,3390,3262,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.05(4.80,5.30)","0.0002","1.0034",823,1871,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0002",4716,3532,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+OB+DB","0.00","12.01(8.96,14.92)","27.30(23.98,30.65)","33.93(29.48,38.48)","0.0002","0.0002","0.0002","1.0014","1.0021","1.0033",2348,1783,1591,3116,2873,2418,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.36(3.97,4.75)","0.0002","1.0017",1709,2514,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"2.32(0.94,3.71)","0.0015","1.0020",1932,2185
"I00_I99","2011_2015",10,"SVI+UN+PD","0.00","17.90(14.89,20.93)","43.92(40.41,47.26)","69.36(65.14,73.44)","0.0002","0.0002","0.0002","1.0010","1.0013","1.0023",2331,2022,2176,2909,2597,2888,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.01(-2.46,-1.58)","0.0002","1.0025",2046,2826,"-0.05(-0.06,-0.04)","0.0002","1.0009",4120,3191,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+UN+DB","0.00","13.97(11.02,17.02)","30.87(27.38,34.45)","36.57(31.51,41.42)","0.0002","0.0002","0.0002","1.0020","1.0037","1.0049",2318,1725,1264,2864,2298,2140,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.99(-2.42,-1.57)","0.0002","1.0040",1383,2871,"",NA,"NA",NA,NA,"12.10(10.93,13.23)","0.0002","1.0041",1059,2033
"I00_I99","2011_2015",10,"SVI+PD+DB","0.00","12.43(9.44,15.36)","26.87(23.54,30.25)","31.67(26.56,36.61)","0.0002","0.0002","0.0002","1.0047","1.0094","1.0106",2412,1538,892,3186,2898,2193,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.01(-0.02,-0.00)","0.0094","1.0028",1741,2480,"11.33(10.08,12.65)","0.0002","1.0128",546,1140
"I00_I99","2011_2015",10,"SVI+SM+PA+OB","0.00","6.47(3.71,9.35)","17.69(14.37,20.90)","32.33(28.25,36.24)","0.0002","0.0002","0.0002","1.0007","1.0021","1.0002",2785,2484,2280,3363,3092,2909,"5.63(5.21,6.04)","0.0002","1.0009",2322,2766,"0.05(-0.10,0.20)","0.5026","1.0020",1324,2622,"1.68(1.33,2.02)","0.0002","1.0009",2046,2725,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+UN","0.00","8.86(6.09,11.70)","24.21(21.05,27.40)","46.67(42.81,50.75)","0.0002","0.0002","0.0002","1.0010","1.0018","1.0015",1653,1320,1328,3058,2481,2627,"7.53(7.21,7.86)","0.0002","1.0032",1642,2722,"0.39(0.24,0.54)","0.0002","1.0042",1033,2098,"",NA,"NA",NA,NA,"-2.63(-3.02,-2.26)","0.0002","1.0018",1579,2466,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+PD","0.00","5.51(2.63,8.33)","16.59(13.21,19.96)","35.94(31.81,39.95)","0.0006","0.0002","0.0002","1.0024","1.0026","1.0034",2316,1641,1537,3547,2757,2670,"7.24(6.91,7.58)","0.0002","1.0009",1322,2566,"0.14(-0.03,0.30)","0.0994","1.0063",895,1716,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0025",3385,3504,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+DB","0.00","5.32(2.43,8.16)","14.34(11.01,17.73)","25.27(20.71,29.95)","0.0006","0.0002","0.0002","1.0009","1.0006","1.0010",2195,1733,1561,3123,2462,2757,"6.09(5.74,6.44)","0.0002","1.0019",2021,2739,"0.15(0.00,0.30)","0.0477","1.0048",992,2166,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.16(4.20,6.10)","0.0002","1.0009",1699,2686
"I00_I99","2011_2015",10,"SVI+SM+OB+UN","0.00","9.59(6.83,12.44)","23.99(20.73,27.23)","39.97(35.99,43.82)","0.0002","0.0002","0.0002","1.0031","1.0045","1.0036",1964,1556,1590,2278,2341,1970,"5.97(5.56,6.40)","0.0002","1.0036",1941,2437,"",NA,"NA",NA,NA,"2.17(1.83,2.50)","0.0002","1.0042",1523,2274,"-2.95(-3.32,-2.58)","0.0002","1.0016",1854,2589,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+OB+PD","0.00","5.44(2.74,8.21)","16.00(12.80,19.24)","30.29(26.40,34.10)","0.0002","0.0002","0.0002","1.0011","1.0014","1.0037",2110,1799,1570,2892,2817,2933,"5.76(5.32,6.19)","0.0002","1.0043",1854,2572,"",NA,"NA",NA,NA,"1.89(1.55,2.23)","0.0002","1.0091",990,1796,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0023",3608,3611,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+OB+DB","0.00","5.74(2.94,8.64)","15.01(11.64,18.59)","25.68(21.07,30.35)","0.0002","0.0002","0.0002","1.0029","1.0016","1.0017",3142,2406,2287,3430,2605,2872,"5.72(5.29,6.14)","0.0002","1.0009",3302,3655,"",NA,"NA",NA,NA,"0.87(0.42,1.31)","0.0002","1.0008",1932,2691,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.61(2.28,4.94)","0.0002","1.0005",2312,3317
"I00_I99","2011_2015",10,"SVI+SM+UN+PD","0.00","8.11(5.24,10.96)","21.82(18.44,25.08)","42.94(38.80,47.03)","0.0002","0.0002","0.0002","1.0023","1.0027","1.0041",2504,1507,1415,3406,2577,2528,"7.79(7.43,8.14)","0.0002","1.0098",556,1425,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.48(-2.86,-2.09)","0.0002","1.0019",1471,2622,"0.02(0.01,0.02)","0.0002","1.0021",2088,3141,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+UN+DB","0.00","7.81(5.00,10.57)","18.76(15.49,22.13)","29.74(25.37,34.13)","0.0002","0.0002","0.0002","1.0004","1.0011","1.0015",2338,1863,1534,2711,2330,2459,"6.68(6.33,7.01)","0.0002","1.0025",1634,2810,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.98(-3.35,-2.60)","0.0002","1.0021",1824,2947,"",NA,"NA",NA,NA,"6.83(5.84,7.82)","0.0002","1.0016",1817,2674
"I00_I99","2011_2015",10,"SVI+SM+PD+DB","0.00","4.26(1.35,7.13)","12.13(8.88,15.40)","22.16(17.82,26.55)","0.0035","0.0002","0.0002","1.0018","1.0022","1.0030",2602,2066,1811,3247,3426,2177,"6.37(6.02,6.72)","0.0002","1.0013",2599,2823,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.03(0.02,0.03)","0.0002","1.0032",5041,3167,"5.57(4.58,6.56)","0.0002","1.0017",2110,2757
"I00_I99","2011_2015",10,"SVI+PA+OB+UN","0.00","15.03(12.05,18.04)","34.57(31.06,37.89)","45.22(40.86,49.55)","0.0002","0.0002","0.0002","1.0026","1.0054","1.0068",2008,1641,1641,2321,2330,1888,"",NA,"NA",NA,NA,"0.14(-0.01,0.30)","0.0714","1.0021",1074,2275,"5.29(5.00,5.58)","0.0002","1.0069",1274,2235,"-2.26(-2.66,-1.85)","0.0002","1.0045",1645,2534,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+PA+OB+PD","0.00","11.77(8.85,14.67)","27.33(24.00,30.59)","35.43(30.90,39.83)","0.0002","0.0002","0.0002","1.0012","1.0010","1.0015",2309,1765,1468,2879,2908,2793,"",NA,"NA",NA,NA,"-0.13(-0.31,0.05)","0.1435","1.0035",978,2092,"5.18(4.86,5.48)","0.0002","1.0048",1012,1879,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0011",2390,2983,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+PA+OB+DB","0.00","11.99(9.16,14.85)","27.48(24.17,30.71)","34.52(29.77,39.26)","0.0002","0.0002","0.0002","1.0010","1.0018","1.0017",3055,2440,2465,3544,3307,2985,"",NA,"NA",NA,NA,"0.08(-0.08,0.23)","0.3318","1.0042",1803,2535,"4.30(3.88,4.73)","0.0002","1.0025",2506,3288,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"2.34(0.95,3.74)","0.0015","1.0008",2432,3071
"I00_I99","2011_2015",10,"SVI+PA+UN+PD","0.00","15.24(12.49,18.14)","33.27(29.83,36.77)","48.38(44.03,52.88)","0.0002","0.0002","0.0002","1.0024","1.0047","1.0055",2281,1669,1782,3045,2452,2610,"",NA,"NA",NA,NA,"-4.18(-4.61,-3.74)","0.0002","1.0048",1575,2428,"",NA,"NA",NA,NA,"-3.56(-4.01,-3.12)","0.0002","1.0016",2191,2797,"-0.01(-0.02,-0.00)","0.0244","1.0025",2909,3069,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+PA+UN+DB","0.00","13.87(10.84,16.79)","30.51(27.04,33.86)","34.52(29.59,39.40)","0.0002","0.0002","0.0002","1.0022","1.0028","1.0017",2273,1916,1538,2856,2640,2448,"",NA,"NA",NA,NA,"0.68(0.50,0.85)","0.0002","1.0120",402,749,"",NA,"NA",NA,NA,"-1.66(-2.07,-1.24)","0.0002","1.0027",2126,2967,"",NA,"NA",NA,NA,"14.10(13.11,15.13)","0.0002","1.0026",1034,2868
"I00_I99","2011_2015",10,"SVI+PA+PD+DB","0.00","12.55(9.53,15.60)","27.88(24.35,31.38)","32.59(27.54,37.56)","0.0002","0.0002","0.0002","1.0011","1.0021","1.0019",2519,1895,1603,3147,2994,2728,"",NA,"NA",NA,NA,"0.73(0.56,0.90)","0.0002","1.0135",705,1401,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.02(-0.03,-0.01)","0.0002","1.0012",3858,3717,"12.58(11.61,13.56)","0.0002","1.0056",1343,2276
"I00_I99","2011_2015",10,"SVI+OB+UN+PD","0.00","14.41(11.52,17.32)","33.14(29.85,36.41)","42.86(38.83,46.98)","0.0002","0.0002","0.0002","1.0027","1.0037","1.0040",2681,2117,2083,3444,3260,3020,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"5.52(5.24,5.79)","0.0002","1.0012",1143,2306,"-2.16(-2.57,-1.76)","0.0002","1.0026",1840,2605,"0.02(0.01,0.03)","0.0006","1.0010",3441,3113,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+OB+UN+DB","0.00","14.57(11.72,17.34)","32.32(28.86,35.62)","39.15(34.54,43.86)","0.0002","0.0002","0.0002","1.0031","1.0044","1.0074",2283,1736,1450,3175,2532,2405,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.74(4.33,5.14)","0.0002","1.0072",1621,1952,"-2.30(-2.70,-1.89)","0.0002","1.0029",1946,2540,"",NA,"NA",NA,NA,"2.97(1.59,4.37)","0.0002","1.0050",1915,2422
"I00_I99","2011_2015",10,"SVI+OB+PD+DB","0.00","11.43(8.46,14.40)","26.50(23.17,29.80)","33.16(28.63,37.82)","0.0002","0.0002","0.0002","0.9998","1.0018","1.0026",2483,1993,1834,2903,2869,2243,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.57(4.15,4.98)","0.0002","1.0047",1111,2163,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0021",3483,3775,"2.19(0.79,3.59)","0.0015","1.0020",1763,2357
"I00_I99","2011_2015",10,"SVI+UN+PD+DB","0.00","14.84(11.92,17.77)","32.83(29.30,36.33)","40.04(34.84,45.12)","0.0002","0.0002","0.0002","1.0003","1.0006","1.0007",2364,1912,1391,3209,2444,2592,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.25(-2.69,-1.83)","0.0002","1.0013",1688,2570,"-0.02(-0.03,-0.01)","0.0002","1.0012",2638,3214,"11.10(9.92,12.34)","0.0002","1.0024",1132,1745
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+UN","0.00","9.56(6.75,12.26)","24.50(21.14,27.79)","41.34(37.20,45.56)","0.0002","0.0002","0.0002","1.0029","1.0035","1.0038",2889,2089,2319,3408,3239,2997,"5.98(5.57,6.39)","0.0002","1.0032",1953,2969,"0.16(0.01,0.32)","0.0365","1.0042",1714,2308,"2.08(1.73,2.43)","0.0002","1.0030",2068,3043,"-2.98(-3.35,-2.58)","0.0002","1.0021",2336,3096,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+PD","0.00","5.27(2.33,8.21)","14.83(11.40,18.20)","27.79(23.49,32.18)","0.0006","0.0002","0.0002","1.0032","1.0055","1.0049",2372,1882,1857,3190,2921,2278,"5.79(5.36,6.22)","0.0002","1.0024",2355,2899,"-0.25(-0.43,-0.07)","0.0060","1.0055",1581,1988,"2.12(1.75,2.49)","0.0002","1.0038",2048,2653,"",NA,"NA",NA,NA,"0.04(0.03,0.05)","0.0002","1.0016",3470,3427,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+DB","0.00","5.75(3.03,8.63)","15.30(11.89,18.65)","26.41(21.83,30.86)","0.0010","0.0002","0.0002","0.9999","1.0008","1.0008",3432,2514,2345,3388,3425,2885,"5.70(5.29,6.12)","0.0002","1.0005",3437,3463,"0.08(-0.07,0.23)","0.3043","1.0039",1294,2766,"0.81(0.33,1.28)","0.0002","1.0022",2147,2929,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.63(2.36,4.94)","0.0002","1.0010",2307,3346
"I00_I99","2011_2015",10,"SVI+SM+PA+UN+PD","0.00","8.46(5.65,11.19)","23.32(19.87,26.73)","45.56(41.26,49.72)","0.0002","0.0002","0.0002","1.0028","1.0009","1.0014",1895,1433,1364,2999,2834,2552,"7.66(7.32,7.99)","0.0002","1.0008",1345,2453,"0.32(0.15,0.48)","0.0002","1.0042",662,1487,"",NA,"NA",NA,NA,"-2.57(-2.95,-2.18)","0.0002","1.0015",1247,2200,"0.01(0.00,0.02)","0.0273","1.0012",3111,3531,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+UN+DB","0.00","7.97(5.13,10.90)","20.05(16.67,23.51)","32.39(27.82,37.18)","0.0002","0.0002","0.0002","1.0027","1.0052","1.0030",2364,1968,1819,2769,2455,2476,"6.60(6.26,6.95)","0.0002","1.0026",2410,3301,"0.26(0.11,0.41)","0.0010","1.0030",1328,2353,"",NA,"NA",NA,NA,"-3.03(-3.41,-2.67)","0.0002","1.0009",2036,2771,"",NA,"NA",NA,NA,"6.50(5.50,7.50)","0.0002","1.0037",1970,2513
"I00_I99","2011_2015",10,"SVI+SM+PA+PD+DB","0.00","4.19(1.32,7.11)","11.88(8.42,15.32)","21.77(17.05,26.57)","0.0035","0.0002","0.0002","1.0014","1.0025","1.0037",1816,1486,1400,2701,2249,2255,"6.41(6.04,6.79)","0.0002","1.0017",1818,2882,"-0.05(-0.21,0.12)","0.5634","1.0108",898,1764,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0004",2762,3541,"5.58(4.64,6.55)","0.0002","1.0021",1651,2506
"I00_I99","2011_2015",10,"SVI+SM+OB+UN+PD","0.00","8.48(5.74,11.21)","22.29(19.13,25.41)","38.11(34.13,41.91)","0.0002","0.0002","0.0002","1.0024","1.0016","1.0034",2276,1997,1887,2954,2848,2765,"6.09(5.68,6.49)","0.0002","1.0013",1896,3005,"",NA,"NA",NA,NA,"2.34(2.02,2.65)","0.0002","1.0057",1341,2528,"-2.86(-3.23,-2.50)","0.0002","1.0015",1726,2490,"0.03(0.02,0.03)","0.0002","1.0008",2583,3393,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+OB+UN+DB","0.00","8.57(5.78,11.38)","20.79(17.47,24.12)","32.40(27.90,36.94)","0.0002","0.0002","0.0002","1.0009","1.0012","1.0026",3314,2262,2124,3100,3031,2921,"6.12(5.71,6.52)","0.0002","1.0006",3404,3642,"",NA,"NA",NA,NA,"1.12(0.68,1.57)","0.0002","1.0017",1964,2943,"-3.04(-3.41,-2.67)","0.0002","1.0017",2554,3259,"",NA,"NA",NA,NA,"4.56(3.21,5.94)","0.0002","1.0019",2172,2657
"I00_I99","2011_2015",10,"SVI+SM+OB+PD+DB","0.00","4.75(1.93,7.62)","13.73(10.44,17.06)","24.56(19.94,29.06)","0.0010","0.0002","0.0002","1.0002","1.0015","1.0020",3106,2335,2175,3541,3248,3151,"5.83(5.41,6.25)","0.0002","1.0012",2929,3058,"",NA,"NA",NA,NA,"1.11(0.64,1.54)","0.0002","1.0021",1754,2497,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0004",5052,3788,"3.35(2.05,4.61)","0.0002","1.0016",2446,3172
"I00_I99","2011_2015",10,"SVI+SM+UN+PD+DB","0.00","6.89(4.04,9.78)","17.34(13.91,20.67)","28.31(23.83,32.75)","0.0002","0.0002","0.0002","1.0008","1.0012","1.0003",1955,1574,1448,3089,2959,2683,"6.86(6.50,7.22)","0.0002","1.0011",1972,2814,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.90(-3.27,-2.53)","0.0002","1.0002",2060,2635,"0.02(0.01,0.03)","0.0002","1.0010",4188,3146,"6.95(5.96,7.95)","0.0002","1.0010",1491,2145
"I00_I99","2011_2015",10,"SVI+PA+OB+UN+PD","0.00","14.44(11.44,17.36)","33.19(29.60,36.55)","42.90(38.23,47.46)","0.0002","0.0002","0.0002","1.0051","1.0061","1.0068",2009,1245,1257,2929,2069,2178,"",NA,"NA",NA,NA,"-0.00(-0.18,0.17)","0.9875","1.0026",1149,1955,"5.52(5.20,5.84)","0.0002","1.0089",1031,2221,"-2.17(-2.57,-1.75)","0.0002","1.0040",1696,2427,"0.02(0.01,0.03)","0.0006","1.0054",2008,2521,"",NA,"NA",NA,NA
