ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"C00_C97","2011_2015",10,"SVI+SM+PA+UN+DB","0.00","7.93(5.41,10.44)","17.11(14.10,20.20)","22.22(17.90,26.39)","0.0002","0.0002","0.0002","1.0016","1.0017","1.0013",4083,3349,2944,3787,3228,3113,"4.10(3.81,4.40)","0.0002","1.0006",4025,3198,"0.77(0.64,0.90)","0.0002","1.0016",3397,3429,"",NA,"NA",NA,NA,"-2.57(-2.89,-2.25)","0.0002","1.0005",3077,3082,"",NA,"NA",NA,NA,"2.85(1.99,3.71)","0.0002","1.0030",3112,2677
"C00_C97","2011_2015",10,"SVI+SM+PA+PD+DB","0.00","4.15(1.66,6.79)","9.03(5.98,12.08)","11.33(7.08,15.75)","0.0006","0.0002","0.0002","1.0005","1.0005","1.0015",3210,2412,2276,3593,3251,2985,"4.02(3.69,4.34)","0.0002","1.0007",2854,2956,"0.46(0.32,0.61)","0.0002","1.0028",2027,3086,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0009",3963,3332,"2.21(1.34,3.06)","0.0002","1.0017",2612,3292
"C00_C97","2011_2015",10,"SVI+SM+OB+UN+PD","0.00","6.83(4.30,9.36)","13.77(10.90,16.67)","17.61(13.91,21.13)","0.0002","0.0002","0.0002","1.0011","1.0009","1.0015",2633,2271,2249,3388,3529,3142,"4.32(3.93,4.69)","0.0002","1.0011",2771,3294,"",NA,"NA",NA,NA,"1.16(0.86,1.46)","0.0002","1.0018",1995,2697,"-2.18(-2.51,-1.86)","0.0002","1.0013",2060,2364,"0.04(0.03,0.04)","0.0002","1.0000",4607,3733,"",NA,"NA",NA,NA
"C00_C97","2011_2015",10,"SVI+SM+OB+UN+DB","0.00","7.56(5.06,10.09)","13.64(10.63,16.76)","14.44(10.40,18.57)","0.0002","0.0002","0.0002","1.0018","1.0027","1.0027",2839,2431,2400,3023,3047,3055,"4.28(3.91,4.65)","0.0002","1.0033",3065,3550,"",NA,"NA",NA,NA,"0.13(-0.28,0.55)","0.5313","1.0019",1908,2531,"-2.38(-2.70,-2.07)","0.0002","1.0021",2515,3187,"",NA,"NA",NA,NA,"3.50(2.24,4.73)","0.0002","1.0040",1910,3421
"C00_C97","2011_2015",10,"SVI+SM+OB+PD+DB","0.00","3.63(1.08,6.16)","6.77(3.70,9.76)","6.64(2.47,10.56)","0.0077","0.0002","0.0019","1.0003","1.0017","1.0006",3614,2620,2543,3717,3382,3463,"4.12(3.75,4.50)","0.0002","1.0003",3600,3423,"",NA,"NA",NA,NA,"0.35(-0.05,0.75)","0.0894","1.0007",2501,3231,"",NA,"NA",NA,NA,"0.04(0.03,0.05)","0.0002","1.0001",6724,3558,"2.18(0.99,3.34)","0.0002","1.0006",2512,3363
"C00_C97","2011_2015",10,"SVI+SM+UN+PD+DB","0.00","5.76(3.16,8.30)","10.73(7.71,13.76)","11.44(7.41,15.39)","0.0002","0.0002","0.0002","1.0022","1.0019","1.0008",2374,1814,1942,2991,2406,2977,"4.65(4.35,4.94)","0.0002","1.0008",2715,3279,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.23(-2.54,-1.92)","0.0002","1.0009",2199,3053,"0.03(0.03,0.04)","0.0002","1.0007",4919,3121,"4.04(3.17,4.89)","0.0002","1.0013",2042,2647
"C00_C97","2011_2015",10,"SVI+PA+OB+UN+PD","0.00","12.12(9.50,14.81)","25.29(22.16,28.42)","28.20(23.94,32.38)","0.0002","0.0002","0.0002","1.0003","1.0010","1.0013",3180,2440,2263,3461,2584,3155,"",NA,"NA",NA,NA,"0.65(0.49,0.81)","0.0002","1.0032",1966,2991,"2.89(2.62,3.16)","0.0002","1.0031",1824,2815,"-1.90(-2.24,-1.56)","0.0002","1.0006",2488,2988,"0.01(0.00,0.02)","0.0040","1.0009",3722,3763,"",NA,"NA",NA,NA
"C00_C97","2011_2015",10,"SVI+PA+OB+UN+DB","0.00","12.19(9.58,14.85)","25.01(21.81,28.17)","26.39(21.91,30.72)","0.0002","0.0002","0.0002","1.0014","1.0008","1.0011",3941,2870,2829,3711,2916,3327,"",NA,"NA",NA,NA,"0.78(0.64,0.91)","0.0002","1.0006",2975,3426,"2.20(1.86,2.56)","0.0002","1.0004",2830,3457,"-2.03(-2.37,-1.69)","0.0002","1.0001",2779,3681,"",NA,"NA",NA,NA,"2.34(1.12,3.52)","0.0002","1.0008",2441,3049
"C00_C97","2011_2015",10,"SVI+PA+OB+PD+DB","0.00","9.28(6.54,12.06)","18.85(15.71,21.95)","18.37(13.80,22.90)","0.0002","0.0002","0.0002","1.0023","1.0007","1.0013",4246,3008,2859,3787,3478,3391,"",NA,"NA",NA,NA,"0.55(0.38,0.70)","0.0002","1.0003",2962,3383,"2.24(1.86,2.63)","0.0002","1.0002",2997,3576,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0006",5360,3788,"1.52(0.34,2.67)","0.0131","1.0008",2760,3250
"C00_C97","2011_2015",10,"SVI+PA+UN+PD+DB","0.00","12.19(9.52,14.85)","24.55(21.27,27.72)","24.63(19.96,29.07)","0.0002","0.0002","0.0002","1.0013","1.0029","1.0032",2764,2067,1991,3106,2834,2991,"",NA,"NA",NA,NA,"1.09(0.94,1.23)","0.0002","1.0030",2030,2526,"",NA,"NA",NA,NA,"-1.78(-2.13,-1.42)","0.0002","1.0024",1649,2590,"-0.01(-0.02,-0.00)","0.0260","1.0018",4093,3598,"7.45(6.61,8.32)","0.0002","1.0015",2070,3001
"C00_C97","2011_2015",10,"SVI+OB+UN+PD+DB","0.00","11.04(8.28,13.83)","20.71(17.51,23.88)","17.92(13.64,22.27)","0.0002","0.0002","0.0002","1.0003","1.0009","1.0008",3506,2658,2300,3567,2901,2846,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.09(2.73,3.44)","0.0002","1.0020",2329,2530,"-1.73(-2.08,-1.40)","0.0002","1.0004",2731,3385,"0.03(0.02,0.04)","0.0002","0.9997",5266,3704,"1.76(0.55,2.98)","0.0052","1.0030",2229,3117
"C00_C97","2011_2015",10,"SVI+SM+PA+OB+UN+PD","0.00","7.64(5.14,10.16)","17.06(13.96,20.09)","24.32(20.38,28.28)","0.0002","0.0002","0.0002","1.0016","1.0010","1.0009",3643,2826,2656,3216,3519,2805,"4.27(3.90,4.65)","0.0002","1.0002",4035,3788,"0.59(0.44,0.75)","0.0002","1.0024",2897,3229,"0.69(0.37,1.01)","0.0002","1.0013",3164,2903,"-2.36(-2.67,-2.04)","0.0002","1.0028",2765,3269,"0.02(0.01,0.03)","0.0002","1.0001",4659,3644,"",NA,"NA",NA,NA
"C00_C97","2011_2015",10,"SVI+SM+PA+OB+UN+DB","0.00","7.69(5.19,10.18)","16.53(13.36,19.69)","21.57(17.24,25.88)","0.0002","0.0002","0.0002","1.0016","1.0031","1.0041",3107,2247,2117,3743,2816,3030,"4.30(3.94,4.67)","0.0002","1.0003",2832,3562,"0.80(0.66,0.93)","0.0002","1.0003",2542,2775,"-0.40(-0.80,0.01)","0.0577","1.0011",2297,3064,"-2.55(-2.86,-2.23)","0.0002","1.0008",2274,3423,"",NA,"NA",NA,NA,"3.64(2.45,4.86)","0.0002","1.0010",2121,2742
"C00_C97","2011_2015",10,"SVI+SM+PA+OB+PD+DB","0.00","4.14(1.51,6.74)","8.99(5.74,12.23)","11.32(6.81,15.64)","0.0019","0.0002","0.0002","1.0018","1.0020","1.0018",2976,1976,1903,3401,2737,3400,"4.07(3.70,4.44)","0.0002","1.0007",2612,3345,"0.47(0.32,0.62)","0.0002","1.0030",2152,2998,"-0.10(-0.53,0.35)","0.6317","1.0018",1716,2371,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0003",4135,3599,"2.37(1.19,3.56)","0.0002","1.0004",1957,2790
"C00_C97","2011_2015",10,"SVI+SM+PA+UN+PD+DB","0.00","6.84(4.28,9.37)","14.77(11.68,17.86)","18.95(14.60,23.10)","0.0002","0.0002","0.0002","1.0012","1.0009","1.0007",3704,2825,2514,3523,3074,3001,"4.34(4.02,4.65)","0.0002","0.9996",4093,3979,"0.61(0.46,0.75)","0.0002","1.0020",2589,3229,"",NA,"NA",NA,NA,"-2.44(-2.77,-2.13)","0.0002","1.0022",2945,2962,"0.02(0.01,0.03)","0.0002","1.0003",4969,3968,"3.19(2.32,4.05)","0.0002","1.0015",2646,3326
"C00_C97","2011_2015",10,"SVI+SM+OB+UN+PD+DB","0.00","6.03(3.44,8.60)","11.47(8.30,14.66)","12.41(8.43,16.45)","0.0002","0.0002","0.0002","1.0006","1.0010","1.0016",3225,2364,2313,3430,3156,2733,"4.43(4.08,4.80)","0.0002","1.0017",3024,3721,"",NA,"NA",NA,NA,"0.44(0.03,0.83)","0.0377","1.0038",1915,3001,"-2.25(-2.57,-1.94)","0.0002","1.0019",2751,3338,"0.04(0.03,0.04)","0.0002","1.0000",6281,4210,"3.15(1.93,4.34)","0.0002","1.0039",2030,3325
"C00_C97","2011_2015",10,"SVI+PA+OB+UN+PD+DB","0.00","11.77(9.15,14.48)","24.08(20.94,27.29)","24.93(20.45,29.31)","0.0002","0.0002","0.0002","1.0004","1.0017","0.9999",3206,2229,2195,3712,3143,3302,"",NA,"NA",NA,NA,"0.67(0.52,0.82)","0.0002","1.0020",2766,3346,"2.40(2.01,2.79)","0.0002","1.0019",2469,3073,"-1.96(-2.30,-1.61)","0.0002","1.0009",2443,3139,"0.01(0.00,0.02)","0.0065","1.0007",4693,4101,"2.17(0.97,3.36)","0.0015","1.0008",2569,3324
"C00_C97","2011_2015",10,"SVI+SM+PA+OB+UN+PD+DB","0.00","6.87(4.32,9.37)","14.79(11.63,17.86)","18.99(14.71,23.29)","0.0002","0.0002","0.0002","1.0013","1.0024","1.0029",3143,2175,2063,3820,2974,2776,"4.38(4.02,4.74)","0.0002","1.0031",2628,3480,"0.62(0.48,0.77)","0.0002","1.0016",2436,2824,"-0.10(-0.53,0.31)","0.6509","1.0005",1916,2960,"-2.45(-2.77,-2.13)","0.0002","1.0036",2319,3202,"0.02(0.01,0.03)","0.0002","1.0017",5341,3890,"3.39(2.19,4.58)","0.0002","1.0007",1864,2823
