Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2006-2010,C00_C97,C00_C97,Cancer,EQI Cluster,Low-burden,173953,80928570,185.8406,0.4492,184.9683,186.716,185.84 ± 0.45
2006-2010,C00_C97,C00_C97,Cancer,EQI Cluster,Mixed-burden,864634,428952656,178.3514,0.1927,177.9757,178.7277,178.35 ± 0.19
2006-2010,C00_C97,C00_C97,Cancer,EQI Cluster,High-burden,1786847,1008867606,174.6942,0.1316,174.4381,174.9505,174.69 ± 0.13
2006-2010,C00_C97,C00_C97,Cancer,EQI Cluster,National,2825434,1518748832,176.3614,0.1055,176.1558,176.5672,176.36 ± 0.11
2006-2010,C00_C97,C00_C97,Cancer,Land Use Cluster,Natural,1039198,571554527,174.8978,0.1727,174.5617,175.2344,174.90 ± 0.17
2006-2010,C00_C97,C00_C97,Cancer,Land Use Cluster,Water-sensitive,527710,249881527,176.3577,0.244,175.8822,176.8342,176.36 ± 0.24
2006-2010,C00_C97,C00_C97,Cancer,Land Use Cluster,Agricultural,495782,256231205,180.9791,0.2585,180.4756,181.4835,180.98 ± 0.26
2006-2010,C00_C97,C00_C97,Cancer,Land Use Cluster,Urban,762744,441081573,175.6369,0.2026,175.2429,176.0315,175.64 ± 0.20
2006-2010,C00_C97,C00_C97,Cancer,Land Use Cluster,National,2825434,1518748832,176.3614,0.1055,176.1558,176.5672,176.36 ± 0.11
2006-2010,C18_C21,C18_C21,Colorectal,EQI Cluster,Low-burden,16670,80928570,17.9642,0.1403,17.6926,18.239,17.96 ± 0.14
2006-2010,C18_C21,C18_C21,Colorectal,EQI Cluster,Mixed-burden,82220,428952656,16.9271,0.0593,16.8116,17.0432,16.93 ± 0.06
2006-2010,C18_C21,C18_C21,Colorectal,EQI Cluster,High-burden,166327,1008867606,16.2499,0.0401,16.1719,16.3282,16.25 ± 0.04
2006-2010,C18_C21,C18_C21,Colorectal,EQI Cluster,National,265217,1518748832,16.5442,0.0323,16.4813,16.6073,16.54 ± 0.03
2006-2010,C18_C21,C18_C21,Colorectal,Land Use Cluster,Natural,96378,571554527,16.2673,0.0527,16.1647,16.3703,16.27 ± 0.05
2006-2010,C18_C21,C18_C21,Colorectal,Land Use Cluster,Water-sensitive,48102,249881527,16.0411,0.0735,15.8981,16.1851,16.04 ± 0.07
2006-2010,C18_C21,C18_C21,Colorectal,Land Use Cluster,Agricultural,47421,256231205,17.2552,0.0797,17.1002,17.4112,17.26 ± 0.08
2006-2010,C18_C21,C18_C21,Colorectal,Land Use Cluster,Urban,73316,441081573,16.8369,0.0626,16.7152,16.9592,16.84 ± 0.06
2006-2010,C18_C21,C18_C21,Colorectal,Land Use Cluster,National,265217,1518748832,16.5442,0.0323,16.4813,16.6073,16.54 ± 0.03
2006-2010,C22,C22,Liver,EQI Cluster,Low-burden,5455,80928570,5.7703,0.0788,5.6182,5.9255,5.77 ± 0.08
2006-2010,C22,C22,Liver,EQI Cluster,Mixed-burden,27706,428952656,5.6578,0.0342,5.5914,5.7248,5.66 ± 0.03
2006-2010,C22,C22,Liver,EQI Cluster,High-burden,58274,1008867606,5.5658,0.0232,5.5207,5.6112,5.57 ± 0.02
2006-2010,C22,C22,Liver,EQI Cluster,National,91435,1518748832,5.6003,0.0186,5.564,5.6367,5.60 ± 0.02
2006-2010,C22,C22,Liver,Land Use Cluster,Natural,33388,571554527,5.498,0.0303,5.4391,5.5573,5.50 ± 0.03
2006-2010,C22,C22,Liver,Land Use Cluster,Water-sensitive,17025,249881527,5.6502,0.0435,5.5657,5.7358,5.65 ± 0.04
2006-2010,C22,C22,Liver,Land Use Cluster,Agricultural,13600,256231205,4.8967,0.0422,4.8147,4.9797,4.90 ± 0.04
2006-2010,C22,C22,Liver,Land Use Cluster,Urban,27422,441081573,6.1485,0.0375,6.0759,6.2217,6.15 ± 0.04
2006-2010,C22,C22,Liver,Land Use Cluster,National,91435,1518748832,5.6003,0.0186,5.564,5.6367,5.60 ± 0.02
2006-2010,C25,C25,Pancreatic,EQI Cluster,Low-burden,9777,80928570,10.3893,0.1059,10.1844,10.5973,10.39 ± 0.11
2006-2010,C25,C25,Pancreatic,EQI Cluster,Mixed-burden,54315,428952656,11.156,0.0481,11.0624,11.2503,11.16 ± 0.05
2006-2010,C25,C25,Pancreatic,EQI Cluster,High-burden,111097,1008867606,10.8443,0.0328,10.7807,10.9083,10.84 ± 0.03
2006-2010,C25,C25,Pancreatic,EQI Cluster,National,175189,1518748832,10.9064,0.0262,10.8554,10.9576,10.91 ± 0.03
2006-2010,C25,C25,Pancreatic,Land Use Cluster,Natural,63198,571554527,10.5983,0.0424,10.5158,10.6812,10.60 ± 0.04
2006-2010,C25,C25,Pancreatic,Land Use Cluster,Water-sensitive,33395,249881527,11.0941,0.0609,10.9754,11.2137,11.09 ± 0.06
2006-2010,C25,C25,Pancreatic,Land Use Cluster,Agricultural,29489,256231205,10.7284,0.0628,10.6063,10.8515,10.73 ± 0.06
2006-2010,C25,C25,Pancreatic,Land Use Cluster,Urban,49107,441081573,11.3269,0.0515,11.227,11.4276,11.33 ± 0.05
2006-2010,C25,C25,Pancreatic,Land Use Cluster,National,175189,1518748832,10.9064,0.0262,10.8554,10.9576,10.91 ± 0.03
2006-2010,C34,C34,Lung,EQI Cluster,Low-burden,54506,80928570,57.1349,0.2465,56.6562,57.6166,57.13 ± 0.25
2006-2010,C34,C34,Lung,EQI Cluster,Mixed-burden,244602,428952656,50.3876,0.1023,50.1881,50.5877,50.39 ± 0.10
2006-2010,C34,C34,Lung,EQI Cluster,High-burden,492652,1008867606,48.3295,0.0693,48.1946,48.4647,48.33 ± 0.07
2006-2010,C34,C34,Lung,EQI Cluster,National,791760,1518748832,49.4441,0.0559,49.3352,49.5531,49.44 ± 0.06
2006-2010,C34,C34,Lung,Land Use Cluster,Natural,293964,571554527,49.2866,0.0915,49.1086,49.4651,49.29 ± 0.09
2006-2010,C34,C34,Lung,Land Use Cluster,Water-sensitive,150969,249881527,50.2266,0.1297,49.9735,50.4806,50.23 ± 0.13
2006-2010,C34,C34,Lung,Land Use Cluster,Agricultural,144999,256231205,53.0256,0.14,52.7531,53.2993,53.03 ± 0.14
2006-2010,C34,C34,Lung,Land Use Cluster,Urban,201828,441081573,46.9117,0.1052,46.7073,47.1168,46.91 ± 0.11
2006-2010,C34,C34,Lung,Land Use Cluster,National,791760,1518748832,49.4441,0.0559,49.3352,49.5531,49.44 ± 0.06
2006-2010,C50,C50,Breast,EQI Cluster,Low-burden,11087,80928570,12.0013,0.1153,11.7789,12.2268,12.00 ± 0.12
2006-2010,C50,C50,Breast,EQI Cluster,Mixed-burden,62548,428952656,12.9379,0.0521,12.8367,13.0397,12.94 ± 0.05
2006-2010,C50,C50,Breast,EQI Cluster,High-burden,131870,1008867606,12.6943,0.0352,12.6259,12.763,12.69 ± 0.04
2006-2010,C50,C50,Breast,EQI Cluster,National,205505,1518748832,12.7198,0.0282,12.6649,12.7749,12.72 ± 0.03
2006-2010,C50,C50,Breast,Land Use Cluster,Natural,73328,571554527,12.2149,0.0455,12.1266,12.3036,12.21 ± 0.05
2006-2010,C50,C50,Breast,Land Use Cluster,Water-sensitive,36819,249881527,12.4158,0.0652,12.2893,12.5433,12.42 ± 0.07
2006-2010,C50,C50,Breast,Land Use Cluster,Agricultural,34395,256231205,12.4845,0.0678,12.3529,12.6172,12.48 ± 0.07
2006-2010,C50,C50,Breast,Land Use Cluster,Urban,60963,441081573,13.774,0.0562,13.6649,13.8838,13.77 ± 0.06
2006-2010,C50,C50,Breast,Land Use Cluster,National,205505,1518748832,12.7198,0.0282,12.6649,12.7749,12.72 ± 0.03
2006-2010,C56,C56,Ovarian,EQI Cluster,Low-burden,3840,80928570,4.1022,0.0668,3.9735,4.2341,4.10 ± 0.07
2006-2010,C56,C56,Ovarian,EQI Cluster,Mixed-burden,22134,428952656,4.5546,0.0308,4.4948,4.615,4.55 ± 0.03
2006-2010,C56,C56,Ovarian,EQI Cluster,High-burden,46808,1008867606,4.5379,0.0211,4.4969,4.5792,4.54 ± 0.02
2006-2010,C56,C56,Ovarian,EQI Cluster,National,72782,1518748832,4.5162,0.0168,4.4835,4.5492,4.52 ± 0.02
2006-2010,C56,C56,Ovarian,Land Use Cluster,Natural,27114,571554527,4.5273,0.0277,4.4735,4.5815,4.53 ± 0.03
2006-2010,C56,C56,Ovarian,Land Use Cluster,Water-sensitive,12946,249881527,4.3257,0.0382,4.2515,4.4009,4.33 ± 0.04
2006-2010,C56,C56,Ovarian,Land Use Cluster,Agricultural,12492,256231205,4.5468,0.0409,4.4674,4.6272,4.55 ± 0.04
2006-2010,C56,C56,Ovarian,Land Use Cluster,Urban,20230,441081573,4.6217,0.0328,4.5582,4.6858,4.62 ± 0.03
2006-2010,C56,C56,Ovarian,Land Use Cluster,National,72782,1518748832,4.5162,0.0168,4.4835,4.5492,4.52 ± 0.02
2006-2010,C61,C61,Prostate,EQI Cluster,Low-burden,8955,80928570,9.8363,0.1043,9.6336,10.0421,9.84 ± 0.10
2006-2010,C61,C61,Prostate,EQI Cluster,Mixed-burden,43918,428952656,9.0114,0.0431,8.9273,9.096,9.01 ± 0.04
2006-2010,C61,C61,Prostate,EQI Cluster,High-burden,89667,1008867606,8.9691,0.0301,8.9105,9.028,8.97 ± 0.03
2006-2010,C61,C61,Prostate,EQI Cluster,National,142540,1518748832,9.0301,0.024,8.9833,9.0771,9.03 ± 0.02
2006-2010,C61,C61,Prostate,Land Use Cluster,Natural,53267,571554527,9.2485,0.0402,9.1701,9.3274,9.25 ± 0.04
2006-2010,C61,C61,Prostate,Land Use Cluster,Water-sensitive,26499,249881527,8.754,0.0539,8.649,8.8601,8.75 ± 0.05
2006-2010,C61,C61,Prostate,Land Use Cluster,Agricultural,24188,256231205,8.8686,0.0573,8.7572,8.9811,8.87 ± 0.06
2006-2010,C61,C61,Prostate,Land Use Cluster,Urban,38586,441081573,9.0471,0.0463,8.957,9.1378,9.05 ± 0.05
2006-2010,C61,C61,Prostate,Land Use Cluster,National,142540,1518748832,9.0301,0.024,8.9833,9.0771,9.03 ± 0.02
2006-2010,C64_C65,C64_C65,Kidney,EQI Cluster,Low-burden,4207,80928570,4.4786,0.0696,4.3442,4.616,4.48 ± 0.07
2006-2010,C64_C65,C64_C65,Kidney,EQI Cluster,Mixed-burden,18865,428952656,3.8752,0.0283,3.8201,3.9309,3.88 ± 0.03
2006-2010,C64_C65,C64_C65,Kidney,EQI Cluster,High-burden,41004,1008867606,3.9787,0.0198,3.9403,4.0174,3.98 ± 0.02
2006-2010,C64_C65,C64_C65,Kidney,EQI Cluster,National,64076,1518748832,3.9733,0.0158,3.9426,4.0042,3.97 ± 0.02
2006-2010,C64_C65,C64_C65,Kidney,Land Use Cluster,Natural,24041,571554527,4.0074,0.026,3.957,4.0584,4.01 ± 0.03
2006-2010,C64_C65,C64_C65,Kidney,Land Use Cluster,Water-sensitive,11521,249881527,3.8322,0.0359,3.7625,3.9028,3.83 ± 0.04
2006-2010,C64_C65,C64_C65,Kidney,Land Use Cluster,Agricultural,12463,256231205,4.5217,0.0407,4.4427,4.6018,4.52 ± 0.04
2006-2010,C64_C65,C64_C65,Kidney,Land Use Cluster,Urban,16051,441081573,3.6774,0.0292,3.6207,3.7347,3.68 ± 0.03
2006-2010,C64_C65,C64_C65,Kidney,Land Use Cluster,National,64076,1518748832,3.9733,0.0158,3.9426,4.0042,3.97 ± 0.02
2006-2010,C82_C85,C82_C85,NHL,EQI Cluster,Low-burden,5789,80928570,6.2697,0.0831,6.1093,6.4334,6.27 ± 0.08
2006-2010,C82_C85,C82_C85,NHL,EQI Cluster,Mixed-burden,31124,428952656,6.4595,0.0368,6.388,6.5317,6.46 ± 0.04
2006-2010,C82_C85,C82_C85,NHL,EQI Cluster,High-burden,65123,1008867606,6.4446,0.0254,6.3952,6.4943,6.44 ± 0.03
2006-2010,C82_C85,C82_C85,NHL,EQI Cluster,National,102036,1518748832,6.4357,0.0202,6.3963,6.4753,6.44 ± 0.02
2006-2010,C82_C85,C82_C85,NHL,Land Use Cluster,Natural,37306,571554527,6.3763,0.0332,6.3118,6.4413,6.38 ± 0.03
2006-2010,C82_C85,C82_C85,NHL,Land Use Cluster,Water-sensitive,18972,249881527,6.3725,0.0465,6.2822,6.4639,6.37 ± 0.05
2006-2010,C82_C85,C82_C85,NHL,Land Use Cluster,Agricultural,18635,256231205,6.8497,0.0504,6.7517,6.9488,6.85 ± 0.05
2006-2010,C82_C85,C82_C85,NHL,Land Use Cluster,Urban,27123,441081573,6.2943,0.0385,6.2196,6.3696,6.29 ± 0.04
2006-2010,C82_C85,C82_C85,NHL,Land Use Cluster,National,102036,1518748832,6.4357,0.0202,6.3963,6.4753,6.44 ± 0.02
2006-2010,C91_C95,C91_C95,Leukemia,EQI Cluster,Low-burden,6286,80928570,6.8956,0.0877,6.7262,7.0682,6.90 ± 0.09
2006-2010,C91_C95,C91_C95,Leukemia,EQI Cluster,Mixed-burden,33517,428952656,7.0007,0.0384,6.9259,7.076,7.00 ± 0.04
2006-2010,C91_C95,C91_C95,Leukemia,EQI Cluster,High-burden,70868,1008867606,7.0335,0.0266,6.9818,7.0855,7.03 ± 0.03
2006-2010,C91_C95,C91_C95,Leukemia,EQI Cluster,National,110671,1518748832,7.0125,0.0212,6.9713,7.054,7.01 ± 0.02
2006-2010,C91_C95,C91_C95,Leukemia,Land Use Cluster,Natural,40651,571554527,6.9755,0.0348,6.9079,7.0437,6.98 ± 0.03
2006-2010,C91_C95,C91_C95,Leukemia,Land Use Cluster,Water-sensitive,20312,249881527,6.891,0.0487,6.7966,6.9865,6.89 ± 0.05
2006-2010,C91_C95,C91_C95,Leukemia,Land Use Cluster,Agricultural,20105,256231205,7.4204,0.0526,7.3181,7.5237,7.42 ± 0.05
2006-2010,C91_C95,C91_C95,Leukemia,Land Use Cluster,Urban,29603,441081573,6.887,0.0403,6.8087,6.9659,6.89 ± 0.04
2006-2010,C91_C95,C91_C95,Leukemia,Land Use Cluster,National,110671,1518748832,7.0125,0.0212,6.9713,7.054,7.01 ± 0.02
2006-2010,G10,G10,HD,EQI Cluster,Low-burden,266,80928570,0.2883,0.0179,0.2547,0.3251,0.29 ± 0.02
2006-2010,G10,G10,HD,EQI Cluster,Mixed-burden,1211,428952656,0.2557,0.0074,0.2415,0.2705,0.26 ± 0.01
2006-2010,G10,G10,HD,EQI Cluster,High-burden,2940,1008867606,0.2783,0.0052,0.2684,0.2886,0.28 ± 0.01
2006-2010,G10,G10,HD,EQI Cluster,National,4417,1518748832,0.272,0.0041,0.264,0.2801,0.27 ± 0.00
2006-2010,G10,G10,HD,Land Use Cluster,Natural,1761,571554527,0.2895,0.007,0.2761,0.3033,0.29 ± 0.01
2006-2010,G10,G10,HD,Land Use Cluster,Water-sensitive,644,249881527,0.2234,0.0089,0.2065,0.2413,0.22 ± 0.01
2006-2010,G10,G10,HD,Land Use Cluster,Agricultural,949,256231205,0.3458,0.0113,0.3241,0.3685,0.35 ± 0.01
2006-2010,G10,G10,HD,Land Use Cluster,Urban,1063,441081573,0.2354,0.0073,0.2215,0.25,0.24 ± 0.01
2006-2010,G10,G10,HD,Land Use Cluster,National,4417,1518748832,0.272,0.0041,0.264,0.2801,0.27 ± 0.00
2006-2010,G12.2,G12.2,ALS,EQI Cluster,Low-burden,1537,80928570,1.6133,0.0415,1.5337,1.6961,1.61 ± 0.04
2006-2010,G12.2,G12.2,ALS,EQI Cluster,Mixed-burden,8667,428952656,1.7953,0.0194,1.7577,1.8335,1.80 ± 0.02
2006-2010,G12.2,G12.2,ALS,EQI Cluster,High-burden,21003,1008867606,2.0488,0.0142,2.0212,2.0767,2.05 ± 0.01
2006-2010,G12.2,G12.2,ALS,EQI Cluster,National,31207,1518748832,1.9457,0.0111,1.9241,1.9674,1.95 ± 0.01
2006-2010,G12.2,G12.2,ALS,Land Use Cluster,Natural,11777,571554527,1.9631,0.0182,1.9278,1.9989,1.96 ± 0.02
2006-2010,G12.2,G12.2,ALS,Land Use Cluster,Water-sensitive,5707,249881527,1.9181,0.0255,1.8687,1.9685,1.92 ± 0.03
2006-2010,G12.2,G12.2,ALS,Land Use Cluster,Agricultural,5896,256231205,2.1637,0.0283,2.1088,2.2197,2.16 ± 0.03
2006-2010,G12.2,G12.2,ALS,Land Use Cluster,Urban,7827,441081573,1.8056,0.0206,1.7658,1.846,1.81 ± 0.02
2006-2010,G12.2,G12.2,ALS,Land Use Cluster,National,31207,1518748832,1.9457,0.0111,1.9241,1.9674,1.95 ± 0.01
2006-2010,G20,G20,PD,EQI Cluster,Low-burden,4590,80928570,5.1841,0.0767,5.0352,5.3363,5.18 ± 0.08
2006-2010,G20,G20,PD,EQI Cluster,Mixed-burden,30133,428952656,6.2107,0.0359,6.1407,6.2812,6.21 ± 0.04
2006-2010,G20,G20,PD,EQI Cluster,High-burden,67136,1008867606,6.8226,0.0264,6.7711,6.8744,6.82 ± 0.03
2006-2010,G20,G20,PD,EQI Cluster,National,101859,1518748832,6.5388,0.0205,6.4987,6.5791,6.54 ± 0.02
2006-2010,G20,G20,PD,Land Use Cluster,Natural,37959,571554527,6.7396,0.0347,6.672,6.8078,6.74 ± 0.03
2006-2010,G20,G20,PD,Land Use Cluster,Water-sensitive,19075,249881527,6.3207,0.0458,6.2313,6.4111,6.32 ± 0.05
2006-2010,G20,G20,PD,Land Use Cluster,Agricultural,19057,256231205,7.043,0.0512,6.9433,7.1437,7.04 ± 0.05
2006-2010,G20,G20,PD,Land Use Cluster,Urban,25768,441081573,6.1057,0.0382,6.0313,6.1807,6.11 ± 0.04
2006-2010,G20,G20,PD,Land Use Cluster,National,101859,1518748832,6.5388,0.0205,6.4987,6.5791,6.54 ± 0.02
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,Low-burden,49588,80928576,56.479,0.254,55.983,56.9783,56.48 ± 0.25
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,Mixed-burden,281563,428952656,56.5915,0.1069,56.3827,56.801,56.59 ± 0.11
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,High-burden,648149,1008867606,64.0854,0.0798,63.9295,64.2416,64.09 ± 0.08
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,National,979300,1518748838,61.3289,0.0621,61.2075,61.4505,61.33 ± 0.06
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Natural,367657,571554533,64.3976,0.1064,64.1896,64.6061,64.40 ± 0.11
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Water-sensitive,180858,249881527,58.6667,0.1382,58.3966,58.9377,58.67 ± 0.14
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Agricultural,182362,256231205,65.1911,0.1532,64.8922,65.491,65.19 ± 0.15
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Urban,248423,441081573,56.763,0.1144,56.54,56.9866,56.76 ± 0.11
2006-2010,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,National,979300,1518748838,61.3289,0.0621,61.2075,61.4505,61.33 ± 0.06
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,Low-burden,43195,80928576,49.3933,0.2379,48.9286,49.8613,49.39 ± 0.24
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,Mixed-burden,241552,428952656,48.3299,0.0985,48.1374,48.523,48.33 ± 0.10
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,High-burden,557070,1008867606,54.9357,0.0738,54.7915,55.0801,54.94 ± 0.07
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,National,841817,1518748838,52.5725,0.0574,52.4602,52.6849,52.57 ± 0.06
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Natural,316160,571554533,55.4054,0.0987,55.2125,55.5989,55.41 ± 0.10
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Water-sensitive,155432,249881527,50.2045,0.1275,49.9552,50.4547,50.20 ± 0.13
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Agricultural,156460,256231205,55.6387,0.1412,55.3633,55.915,55.64 ± 0.14
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Urban,213765,441081573,48.6163,0.1056,48.4104,48.8228,48.62 ± 0.11
2006-2010,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,National,841817,1518748838,52.5725,0.0574,52.4602,52.6849,52.57 ± 0.06
2006-2010,I00_I99,I00_I99,CVD,EQI Cluster,Low-burden,262786,80928575,290.6943,0.5705,289.5839,291.8079,290.69 ± 0.57
2006-2010,I00_I99,I00_I99,CVD,EQI Cluster,Mixed-burden,1270738,428952656,258.9498,0.2306,258.4998,259.4004,258.95 ± 0.23
2006-2010,I00_I99,I00_I99,CVD,EQI Cluster,High-burden,2477513,1008867606,242.9602,0.1551,242.6578,243.2629,242.96 ± 0.16
2006-2010,I00_I99,I00_I99,CVD,EQI Cluster,National,4011037,1518748837,250.4746,0.1256,250.2295,250.7198,250.47 ± 0.13
2006-2010,I00_I99,I00_I99,CVD,Land Use Cluster,Natural,1479118,571554527,253.7378,0.2095,253.329,254.147,253.74 ± 0.21
2006-2010,I00_I99,I00_I99,CVD,Land Use Cluster,Water-sensitive,726987,249881532,239.9555,0.2826,239.4042,240.5077,239.96 ± 0.28
2006-2010,I00_I99,I00_I99,CVD,Land Use Cluster,Agricultural,705999,256231205,254.6592,0.3046,254.0655,255.2539,254.66 ± 0.30
2006-2010,I00_I99,I00_I99,CVD,Land Use Cluster,Urban,1098933,441081573,251.0011,0.2408,250.5321,251.4709,251.00 ± 0.24
2006-2010,I00_I99,I00_I99,CVD,Land Use Cluster,National,4011037,1518748837,250.4746,0.1256,250.2295,250.7198,250.47 ± 0.13
2006-2010,I10_I15,I10_I15,HD,EQI Cluster,Low-burden,16001,80928570,17.8719,0.1423,17.596,18.151,17.87 ± 0.14
2006-2010,I10_I15,I10_I15,HD,EQI Cluster,Mixed-burden,97126,428952656,19.8213,0.0639,19.6968,19.9464,19.82 ± 0.06
2006-2010,I10_I15,I10_I15,HD,EQI Cluster,High-burden,186890,1008867606,18.1374,0.0422,18.0552,18.2198,18.14 ± 0.04
2006-2010,I10_I15,I10_I15,HD,EQI Cluster,National,300017,1518748832,18.6106,0.0341,18.5441,18.6774,18.61 ± 0.03
2006-2010,I10_I15,I10_I15,HD,Land Use Cluster,Natural,105862,571554527,18.0649,0.0558,17.9562,18.1741,18.06 ± 0.06
2006-2010,I10_I15,I10_I15,HD,Land Use Cluster,Water-sensitive,55615,249881527,18.4393,0.0786,18.2863,18.5932,18.44 ± 0.08
2006-2010,I10_I15,I10_I15,HD,Land Use Cluster,Agricultural,44671,256231205,16.0005,0.0761,15.8525,16.1496,16.00 ± 0.08
2006-2010,I10_I15,I10_I15,HD,Land Use Cluster,Urban,93869,441081573,21.1639,0.0695,21.0288,21.2998,21.16 ± 0.07
2006-2010,I10_I15,I10_I15,HD,Land Use Cluster,National,300017,1518748832,18.6106,0.0341,18.5441,18.6774,18.61 ± 0.03
2006-2010,I20_I25,I20_I25,IHD,EQI Cluster,Low-burden,130261,80928570,143.0278,0.3988,142.2522,143.8067,143.03 ± 0.40
2006-2010,I20_I25,I20_I25,IHD,EQI Cluster,Mixed-burden,657426,428952656,133.6813,0.1655,133.3584,134.0049,133.68 ± 0.17
2006-2010,I20_I25,I20_I25,IHD,EQI Cluster,High-burden,1213802,1008867606,118.7815,0.1084,118.5703,118.993,118.78 ± 0.11
2006-2010,I20_I25,I20_I25,IHD,EQI Cluster,National,2001489,1518748832,124.7298,0.0885,124.5571,124.9028,124.73 ± 0.09
2006-2010,I20_I25,I20_I25,IHD,Land Use Cluster,Natural,723470,571554527,123.5294,0.1459,123.2449,123.8144,123.53 ± 0.15
2006-2010,I20_I25,I20_I25,IHD,Land Use Cluster,Water-sensitive,367084,249881527,120.8328,0.2002,120.4422,121.2243,120.83 ± 0.20
2006-2010,I20_I25,I20_I25,IHD,Land Use Cluster,Agricultural,342920,256231205,123.6643,0.2122,123.2507,124.0789,123.66 ± 0.21
2006-2010,I20_I25,I20_I25,IHD,Land Use Cluster,Urban,568015,441081573,129.795,0.1732,129.4577,130.133,129.79 ± 0.17
2006-2010,I20_I25,I20_I25,IHD,Land Use Cluster,National,2001489,1518748832,124.7298,0.0885,124.5571,124.9028,124.73 ± 0.09
2006-2010,I50,I50,HF,EQI Cluster,Low-burden,23721,80928570,26.6179,0.1734,26.2802,26.9588,26.62 ± 0.17
2006-2010,I50,I50,HF,EQI Cluster,Mixed-burden,84318,428952656,16.9862,0.0587,16.8718,17.1013,16.99 ± 0.06
2006-2010,I50,I50,HF,EQI Cluster,High-burden,179685,1008867606,17.669,0.0418,17.5874,17.7508,17.67 ± 0.04
2006-2010,I50,I50,HF,EQI Cluster,National,287724,1518748832,17.945,0.0336,17.8795,18.0107,17.95 ± 0.03
2006-2010,I50,I50,HF,Land Use Cluster,Natural,111219,571554527,19.2886,0.058,19.1754,19.4023,19.29 ± 0.06
2006-2010,I50,I50,HF,Land Use Cluster,Water-sensitive,45485,249881527,14.7961,0.0695,14.6604,14.9327,14.80 ± 0.07
2006-2010,I50,I50,HF,Land Use Cluster,Agricultural,58450,256231205,20.83,0.0865,20.6614,20.9995,20.83 ± 0.09
2006-2010,I50,I50,HF,Land Use Cluster,Urban,72570,441081573,16.5355,0.0617,16.4154,16.6562,16.54 ± 0.06
2006-2010,I50,I50,HF,Land Use Cluster,National,287724,1518748832,17.945,0.0336,17.8795,18.0107,17.95 ± 0.03
2006-2010,I60_I69,I60_I69,Stroke,EQI Cluster,Low-burden,43394,80928570,48.357,0.2333,47.9031,48.8142,48.36 ± 0.23
2006-2010,I60_I69,I60_I69,Stroke,EQI Cluster,Mixed-burden,195893,428952656,40.001,0.0907,39.824,40.1785,40.00 ± 0.09
2006-2010,I60_I69,I60_I69,Stroke,EQI Cluster,High-burden,425591,1008867606,42.0395,0.0647,41.9133,42.166,42.04 ± 0.06
2006-2010,I60_I69,I60_I69,Stroke,EQI Cluster,National,664878,1518748832,41.7409,0.0514,41.6407,41.8414,41.74 ± 0.05
2006-2010,I60_I69,I60_I69,Stroke,Land Use Cluster,Natural,251444,571554527,43.5211,0.0871,43.3512,43.6915,43.52 ± 0.09
2006-2010,I60_I69,I60_I69,Stroke,Land Use Cluster,Water-sensitive,117430,249881527,38.7911,0.1136,38.5696,39.0136,38.79 ± 0.11
2006-2010,I60_I69,I60_I69,Stroke,Land Use Cluster,Agricultural,123774,256231205,44.769,0.1278,44.52,45.0191,44.77 ± 0.13
2006-2010,I60_I69,I60_I69,Stroke,Land Use Cluster,Urban,172230,441081573,39.5609,0.0959,39.3743,39.7482,39.56 ± 0.10
2006-2010,I60_I69,I60_I69,Stroke,Land Use Cluster,National,664878,1518748832,41.7409,0.0514,41.6407,41.8414,41.74 ± 0.05
2006-2010,J40_J47,J40_J47,J40_J47,EQI Cluster,Low-burden,47183,80928570,51.1381,0.2367,50.6777,51.6016,51.14 ± 0.24
2006-2010,J40_J47,J40_J47,J40_J47,EQI Cluster,Mixed-burden,195269,428952656,40.2623,0.0914,40.0839,40.4412,40.26 ± 0.09
