ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
C64_C65,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"1.28(1.04,1.54)","1.99(1.73,2.25)","2.34(2.06,2.62)","2.58(2.28,2.89)",0.0002,0.0002,0.0002,0.0002,1.0002,1.0003,1.0007,1.0006,3563,2778,2348,2248,3744,3419,3311,3237,"0.10(0.07,0.13)",0.0002,1.0004,3078,3192,"-0.04(-0.07,-0.01)",0.0023,1.0021,1834,2876,"0.03(0.00,0.06)",0.0369,1.0009,2975,3286
"C64_C65","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","1.55(1.29,1.82)","1.94(1.67,2.21)","1.96(1.69,2.24)","1.85(1.57,2.14)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0019","1.0020","1.0027",3098,2338,1919,1792,3470,2943,2785,2743,"0.10(0.07,0.13)","0.0002","1.0007",3988,3837,"0.00(-0.02,0.03)","0.8121","1.0008",1822,2670,"0.02(-0.01,0.05)","0.1256","1.0013",2846,3311
"C64_C65","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","-0.10(-0.38,0.18)","0.25(-0.04,0.55)","0.17(-0.11,0.46)","0.17(-0.12,0.47)","0.4901","0.0919","0.2368","0.2593","1.0042","1.0031","1.0026","1.0022",2039,1984,1821,1809,2728,2716,2562,2774,"0.10(0.07,0.13)","0.0002","1.0007",3988,3837,"0.00(-0.02,0.03)","0.8121","1.0008",1822,2670,"0.02(-0.01,0.05)","0.1256","1.0013",2846,3311
"C64_C65","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-0.04(-0.27,0.20)","0.17(-0.09,0.42)","-0.02(-0.30,0.26)","0.19(-0.10,0.48)","0.7517","0.1852","0.8963","0.1956","1.0006","1.0000","0.9997","1.0028",2750,2540,2223,2159,3462,3793,3136,2499,"0.10(0.07,0.13)","0.0002","1.0007",3988,3837,"0.00(-0.02,0.03)","0.8121","1.0008",1822,2670,"0.02(-0.01,0.05)","0.1256","1.0013",2846,3311
"C64_C65","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","0.89(0.65,1.11)","0.98(0.73,1.22)","0.97(0.73,1.22)","0.97(0.70,1.23)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0002","1.0007","1.0008",3628,2746,2384,2316,3937,3638,3456,3151,"0.10(0.07,0.13)","0.0002","1.0007",3988,3837,"0.00(-0.02,0.03)","0.8121","1.0008",1822,2670,"0.02(-0.01,0.05)","0.1256","1.0013",2846,3311
"C64_C65","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","-0.07(-0.33,0.19)","-0.12(-0.40,0.16)","-0.04(-0.35,0.27)","0.07(-0.29,0.43)","0.5943","0.4018","0.8000","0.7201","1.0011","1.0015","1.0022","1.0016",2865,2155,1918,1723,3305,3050,3031,2663,"0.10(0.07,0.13)","0.0002","1.0007",3988,3837,"0.00(-0.02,0.03)","0.8121","1.0008",1822,2670,"0.02(-0.01,0.05)","0.1256","1.0013",2846,3311
"C64_C65","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","0.80(0.64,0.96)","1.42(1.25,1.61)","1.69(1.50,1.89)","2.00(1.78,2.20)","0.0002","0.0002","0.0002","0.0002","1.0005","1.0006","1.0001","1.0002",4094,3527,3110,2826,3805,3288,3712,3540,"0.08(0.06,0.10)","0.0002","1.0004",4474,3739,"-0.01(-0.02,0.01)","0.5238","1.0023",2466,3105,"0.03(0.01,0.05)","0.0031","1.0012",3952,3890
"C64_C65","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","0.95(0.77,1.13)","1.37(1.17,1.56)","1.51(1.31,1.70)","1.47(1.27,1.67)","0.0002","0.0002","0.0002","0.0002","1.0014","1.0011","1.0015","1.0010",3357,2912,2434,2209,3637,3813,3668,3368,"0.07(0.05,0.09)","0.0002","0.9999",3766,3525,"0.02(0.00,0.04)","0.0177","1.0018",2180,2853,"0.02(0.00,0.04)","0.0265","1.0031",3367,3725
"C64_C65","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","0.11(-0.08,0.30)","0.33(0.13,0.53)","0.33(0.13,0.53)","0.26(0.06,0.47)","0.2810","0.0015","0.0023","0.0119","0.9998","1.0000","1.0007","1.0002",2364,2167,2177,2032,3223,3158,3248,2813,"0.07(0.05,0.09)","0.0002","0.9999",3766,3525,"0.02(0.00,0.04)","0.0177","1.0018",2180,2853,"0.02(0.00,0.04)","0.0265","1.0031",3367,3725
"C64_C65","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","0.25(0.08,0.43)","0.14(-0.04,0.32)","0.16(-0.03,0.36)","0.26(0.05,0.47)","0.0035","0.1448","0.0923","0.0160","1.0006","1.0010","1.0010","1.0016",3619,2878,2619,2607,3484,3765,2963,3097,"0.07(0.05,0.09)","0.0002","0.9999",3766,3525,"0.02(0.00,0.04)","0.0177","1.0018",2180,2853,"0.02(0.00,0.04)","0.0265","1.0031",3367,3725
