ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
J84_D86,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"1.42(1.14,1.71)","2.49(2.17,2.80)","2.87(2.52,3.20)","3.30(2.91,3.67)",0.0002,0.0002,0.0002,0.0002,0.9996,1.0009,0.9999,1.0010,2781,2163,1778,1662,3094,2690,2727,2350,"0.06(0.02,0.10)",0.0007,1.0001,2998,3079,"0.02(-0.01,0.05)",0.2357,1.0011,1672,2373,"0.11(0.07,0.15)",0.0002,1.0004,2618,2983
"J84_D86","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","1.90(1.57,2.22)","2.21(1.87,2.56)","2.59(2.25,2.93)","2.38(2.02,2.74)","0.0002","0.0002","0.0002","0.0002","1.0017","1.0005","1.0011","1.0023",2337,1881,1615,1493,2787,3110,2553,2452,"0.06(0.02,0.09)","0.0017","1.0001",3637,2852,"0.05(0.02,0.08)","0.0017","1.0041",1655,2392,"0.10(0.07,0.13)","0.0002","1.0022",3232,2943
"J84_D86","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","0.16(-0.19,0.49)","0.47(0.11,0.84)","0.57(0.22,0.92)","0.52(0.15,0.88)","0.3702","0.0122","0.0027","0.0032","1.0004","1.0008","1.0014","1.0012",2216,2034,2005,2004,2944,2670,2657,2401,"0.06(0.02,0.09)","0.0017","1.0001",3637,2852,"0.05(0.02,0.08)","0.0017","1.0041",1655,2392,"0.10(0.07,0.13)","0.0002","1.0022",3232,2943
"J84_D86","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-0.28(-0.57,0.02)","-0.12(-0.43,0.19)","-0.12(-0.47,0.22)","-0.02(-0.39,0.35)","0.0722","0.4711","0.4756","0.9160","1.0016","1.0025","1.0017","1.0019",2449,1933,1875,1766,2741,2542,2403,2499,"0.06(0.02,0.09)","0.0017","1.0001",3637,2852,"0.05(0.02,0.08)","0.0017","1.0041",1655,2392,"0.10(0.07,0.13)","0.0002","1.0022",3232,2943
"J84_D86","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","0.96(0.66,1.25)","1.10(0.81,1.39)","1.28(0.99,1.59)","1.36(1.03,1.69)","0.0002","0.0002","0.0002","0.0002","1.0002","1.0009","1.0007","1.0006",2998,2471,1941,2144,2951,2853,2812,2098,"0.06(0.02,0.09)","0.0017","1.0001",3637,2852,"0.05(0.02,0.08)","0.0017","1.0041",1655,2392,"0.10(0.07,0.13)","0.0002","1.0022",3232,2943
"J84_D86","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","0.18(-0.12,0.48)","-0.00(-0.34,0.32)","0.26(-0.12,0.63)","0.44(0.01,0.88)","0.2477","0.9955","0.1692","0.0462","1.0015","1.0036","1.0042","1.0035",2203,1645,1534,1381,2755,2528,2339,1973,"0.06(0.02,0.09)","0.0017","1.0001",3637,2852,"0.05(0.02,0.08)","0.0017","1.0041",1655,2392,"0.10(0.07,0.13)","0.0002","1.0022",3232,2943
"J84_D86","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","1.12(0.84,1.40)","2.10(1.79,2.42)","2.61(2.26,2.94)","3.02(2.64,3.40)","0.0002","0.0002","0.0002","0.0002","1.0002","1.0007","1.0019","1.0017",3227,2746,2063,2003,3091,3217,2594,2990,"0.08(0.04,0.11)","0.0002","1.0006",2942,3092,"0.03(0.00,0.06)","0.0492","1.0022",2017,2693,"0.10(0.06,0.13)","0.0002","1.0006",3023,3268
"J84_D86","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","1.92(1.60,2.25)","2.24(1.90,2.58)","2.42(2.07,2.76)","2.38(2.02,2.74)","0.0002","0.0002","0.0002","0.0002","1.0005","1.0012","1.0006","1.0007",2073,1722,1503,1533,2644,2537,2362,2394,"0.06(0.03,0.10)","0.0007","1.0007",2718,3020,"0.07(0.03,0.10)","0.0002","1.0000",1578,2204,"0.08(0.05,0.12)","0.0002","1.0000",3115,2650
"J84_D86","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","0.14(-0.21,0.49)","0.47(0.10,0.83)","0.63(0.27,0.99)","0.82(0.44,1.21)","0.4291","0.0102","0.0012","0.0002","1.0013","1.0012","1.0022","1.0026",1843,1574,1625,1674,2259,2350,2303,2767,"0.06(0.03,0.10)","0.0007","1.0007",2718,3020,"0.07(0.03,0.10)","0.0002","1.0000",1578,2204,"0.08(0.05,0.12)","0.0002","1.0000",3115,2650
"J84_D86","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","0.04(-0.25,0.33)","0.07(-0.24,0.38)","-0.18(-0.52,0.16)","-0.17(-0.52,0.18)","0.7671","0.6591","0.3007","0.3307","1.0014","1.0026","1.0020","1.0015",2163,2128,1698,1685,2643,2575,2533,2492,"0.06(0.03,0.10)","0.0007","1.0007",2718,3020,"0.07(0.03,0.10)","0.0002","1.0000",1578,2204,"0.08(0.05,0.12)","0.0002","1.0000",3115,2650
"J84_D86","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB","0.00","0.77(0.50,1.05)","0.93(0.63,1.23)","0.91(0.61,1.21)","0.97(0.65,1.29)","0.0002","0.0002","0.0002","0.0002","1.0000","1.0010","0.9999","1.0004",2679,2170,2085,1915,3064,2524,2476,2492,"0.06(0.03,0.10)","0.0007","1.0007",2718,3020,"0.07(0.03,0.10)","0.0002","1.0000",1578,2204,"0.08(0.05,0.12)","0.0002","1.0000",3115,2650
"J84_D86","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB","0.00","-0.03(-0.33,0.28)","-0.12(-0.45,0.23)","0.11(-0.27,0.49)","0.23(-0.20,0.68)","0.8500","0.4676","0.5731","0.2962","1.0018","1.0021","1.0029","1.0013",1943,1659,1444,1499,2629,2601,2365,2279,"0.06(0.03,0.10)","0.0007","1.0007",2718,3020,"0.07(0.03,0.10)","0.0002","1.0000",1578,2204,"0.08(0.05,0.12)","0.0002","1.0000",3115,2650
"J84_D86","2000_2005","2016_2020",15,"EQI+SM+PA+OB","0.00","1.49(1.21,1.78)","2.35(2.06,2.64)","2.93(2.62,3.26)","3.35(2.99,3.70)","0.0002","0.0002","0.0002","0.0002","0.9998","1.0000","1.0004","1.0001",2789,2446,1928,1860,2914,2673,2965,2696,"0.10(0.07,0.14)","0.0002","1.0014",2965,3171,"0.02(-0.01,0.05)","0.1332","0.9998",1727,2695,"0.10(0.07,0.14)","0.0002","1.0006",2673,2792
