ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
N00_N15,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"0.49(0.37,0.61)","0.91(0.78,1.05)","1.25(1.10,1.40)","1.54(1.38,1.70)",0.0002,0.0002,0.0002,0.0002,0.9997,1.0007,1.0006,1.0000,3395,2830,2521,2248,3392,2852,3118,2966,"0.01(-0.01,0.03)",0.1877,0.9999,3565,3177,"-0.02(-0.03,-0.00)",0.0252,1.0014,2001,2569,"0.05(0.04,0.07)",0.0002,0.9998,3259,3139
"N00_N15","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","0.39(0.26,0.51)","0.71(0.57,0.84)","1.14(1.00,1.28)","1.19(1.03,1.34)","0.0002","0.0002","0.0002","0.0002","1.0021","1.0025","1.0028","1.0027",2716,2112,1993,1970,3173,3222,2886,2773,"0.00(-0.01,0.02)","0.7256","0.9997",4512,3274,"-0.00(-0.02,0.01)","0.7446","1.0006",1954,2724,"0.05(0.03,0.06)","0.0002","1.0000",3692,3386
"N00_N15","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","0.11(-0.03,0.25)","0.29(0.14,0.43)","0.36(0.21,0.51)","0.34(0.19,0.49)","0.1227","0.0002","0.0002","0.0002","1.0006","1.0014","1.0002","1.0007",1984,1975,2050,2132,2459,2715,2881,3057,"0.00(-0.01,0.02)","0.7256","0.9997",4512,3274,"-0.00(-0.02,0.01)","0.7446","1.0006",1954,2724,"0.05(0.03,0.06)","0.0002","1.0000",3692,3386
"N00_N15","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-0.02(-0.15,0.10)","0.01(-0.12,0.14)","-0.03(-0.17,0.11)","-0.02(-0.17,0.12)","0.7441","0.8810","0.6806","0.7746","1.0000","0.9997","1.0012","1.0007",3252,2925,2503,2375,3334,2968,2587,3035,"0.00(-0.01,0.02)","0.7256","0.9997",4512,3274,"-0.00(-0.02,0.01)","0.7446","1.0006",1954,2724,"0.05(0.03,0.06)","0.0002","1.0000",3692,3386
"N00_N15","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","0.12(-0.00,0.24)","0.34(0.22,0.47)","0.40(0.27,0.53)","0.39(0.25,0.53)","0.0537","0.0002","0.0002","0.0002","1.0006","1.0011","1.0014","1.0009",3948,2806,2882,2493,3209,3423,3288,3168,"0.00(-0.01,0.02)","0.7256","0.9997",4512,3274,"-0.00(-0.02,0.01)","0.7446","1.0006",1954,2724,"0.05(0.03,0.06)","0.0002","1.0000",3692,3386
"N00_N15","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","0.09(-0.03,0.23)","0.03(-0.11,0.18)","0.04(-0.11,0.21)","0.05(-0.14,0.25)","0.1462","0.6546","0.6261","0.6401","1.0003","1.0007","1.0011","1.0013",2372,1927,1754,1614,3102,2859,2527,2472,"0.00(-0.01,0.02)","0.7256","0.9997",4512,3274,"-0.00(-0.02,0.01)","0.7446","1.0006",1954,2724,"0.05(0.03,0.06)","0.0002","1.0000",3692,3386
"N00_N15","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","0.07(0.04,0.10)","0.17(0.14,0.21)","0.26(0.23,0.31)","0.42(0.37,0.47)","0.0002","0.0002","0.0002","0.0002","1.0020","1.0022","1.0035","1.0017",2031,2038,1783,1931,3175,2874,2440,2655,"0.01(0.00,0.01)","0.0132","1.0009",3414,3240,"-0.00(-0.01,0.00)","0.2777","1.0082",1691,2145,"-0.00(-0.01,0.00)","0.4801","1.0017",3288,2619
"N00_N15","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","0.08(0.05,0.12)","0.14(0.10,0.17)","0.28(0.24,0.32)","0.33(0.29,0.38)","0.0002","0.0002","0.0002","0.0002","1.0033","1.0041","1.0036","1.0045",2284,1930,1818,1798,2716,2635,2808,2343,"0.00(-0.00,0.01)","0.2892","1.0000",3685,3415,"-0.00(-0.00,0.00)","0.9675","1.0032",1824,2364,"-0.00(-0.01,0.00)","0.3487","1.0003",3610,3512
"N00_N15","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","0.03(-0.01,0.07)","0.05(0.01,0.10)","0.07(0.02,0.11)","0.07(0.02,0.12)","0.1382","0.0132","0.0017","0.0047","1.0032","1.0021","1.0025","1.0018",1505,1415,1344,1346,2414,2335,2035,1938,"0.00(-0.00,0.01)","0.2892","1.0000",3685,3415,"-0.00(-0.00,0.00)","0.9675","1.0032",1824,2364,"-0.00(-0.01,0.00)","0.3487","1.0003",3610,3512
"N00_N15","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","-0.00(-0.04,0.03)","-0.00(-0.04,0.03)","0.01(-0.03,0.05)","0.00(-0.04,0.05)","0.7866","0.8200","0.5426","0.8810","1.0012","1.0014","1.0013","1.0015",2652,2347,2178,2033,3111,2694,2603,2578,"0.00(-0.00,0.01)","0.2892","1.0000",3685,3415,"-0.00(-0.00,0.00)","0.9675","1.0032",1824,2364,"-0.00(-0.01,0.00)","0.3487","1.0003",3610,3512
"N00_N15","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB","0.00","0.01(-0.02,0.05)","0.04(0.01,0.08)","0.09(0.05,0.12)","0.12(0.09,0.16)","0.3627","0.0057","0.0002","0.0002","1.0006","1.0003","1.0023","1.0019",3222,2955,2721,2356,2771,2859,2834,2943,"0.00(-0.00,0.01)","0.2892","1.0000",3685,3415,"-0.00(-0.00,0.00)","0.9675","1.0032",1824,2364,"-0.00(-0.01,0.00)","0.3487","1.0003",3610,3512
"N00_N15","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB","0.00","-0.00(-0.04,0.03)","-0.01(-0.05,0.03)","0.01(-0.03,0.06)","0.01(-0.05,0.07)","0.8650","0.7276","0.5421","0.7421","1.0031","1.0040","1.0030","1.0051",2037,1731,1764,1412,2495,2296,2061,1939,"0.00(-0.00,0.01)","0.2892","1.0000",3685,3415,"-0.00(-0.00,0.00)","0.9675","1.0032",1824,2364,"-0.00(-0.01,0.00)","0.3487","1.0003",3610,3512
"N00_N15","2000_2005","2016_2020",15,"EQI+SM+PA+OB","0.00","0.10(0.07,0.14)","0.26(0.21,0.30)","0.37(0.32,0.42)","0.53(0.48,0.59)","0.0002","0.0002","0.0002","0.0002","1.0013","1.0012","1.0027","1.0035",2013,1679,1421,1388,2666,2746,2445,2333,"0.01(0.01,0.02)","0.0002","1.0009",3617,3268,"0.00(-0.00,0.01)","0.4186","1.0037",1543,2517,"0.00(-0.00,0.01)","0.0982","1.0013",2992,3140
"N00_N15","2000_2005","2016_2020",15,"EQI_Air+SM+PA+OB","0.00","0.15(0.10,0.19)","0.23(0.18,0.27)","0.37(0.32,0.42)","0.48(0.42,0.54)","0.0002","0.0002","0.0002","0.0002","1.0016","1.0027","1.0022","1.0018",1964,1300,1590,1499,2419,2506,2193,2334,"0.01(0.00,0.01)","0.0087","1.0012",3661,3303,"0.01(0.00,0.01)","0.0042","1.0022",1618,2327,"0.00(-0.00,0.01)","0.2512","1.0005",2777,3212
