ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
C34,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"6.75(5.37,8.17)","7.29(5.90,8.69)","8.41(6.88,9.98)","10.86(9.14,12.61)",0.0002,0.0002,0.0002,0.0002,1.0005,1.0020,1.0024,1.0031,2488,1955,1633,1524,3012,2810,2327,2143,"2.34(2.17,2.50)",0.0002,1.0011,2573,2784,"-0.25(-0.34,-0.15)",0.0002,1.0008,1982,3067,"0.06(-0.09,0.20)",0.4518,1.0040,2232,3053
"C34","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","5.87(4.38,7.39)","7.27(5.69,8.84)","8.04(6.46,9.67)","9.00(7.26,10.73)","0.0002","0.0002","0.0002","0.0002","1.0034","1.0055","1.0057","1.0044",1906,1689,1459,1422,3058,2762,2273,2266,"2.36(2.19,2.52)","0.0002","1.0016",2717,3144,"-0.26(-0.36,-0.16)","0.0002","1.0026",2209,3000,"-0.01(-0.15,0.14)","0.9525","1.0020",2683,3077
"C34","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","-0.99(-2.80,0.79)","1.32(-0.48,3.16)","1.47(-0.34,3.29)","1.76(-0.22,3.64)","0.2831","0.1543","0.1144","0.0781","1.0006","1.0009","1.0012","1.0009",1683,1534,1544,1575,2845,2559,2524,2465,"2.36(2.19,2.52)","0.0002","1.0016",2717,3144,"-0.26(-0.36,-0.16)","0.0002","1.0026",2209,3000,"-0.01(-0.15,0.14)","0.9525","1.0020",2683,3077
"C34","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-1.27(-2.57,0.07)","-0.77(-2.17,0.64)","-1.18(-2.69,0.37)","-1.54(-3.17,0.15)","0.0602","0.2735","0.1373","0.0706","1.0013","1.0001","1.0010","1.0021",2637,2138,1992,1886,3440,3148,2977,2639,"2.36(2.19,2.52)","0.0002","1.0016",2717,3144,"-0.26(-0.36,-0.16)","0.0002","1.0026",2209,3000,"-0.01(-0.15,0.14)","0.9525","1.0020",2683,3077
"C34","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","2.89(1.55,4.17)","2.64(1.32,4.01)","3.12(1.74,4.52)","3.26(1.80,4.74)","0.0002","0.0002","0.0002","0.0002","1.0030","1.0035","1.0032","1.0020",2219,2032,1941,1933,3180,3213,2977,2589,"2.36(2.19,2.52)","0.0002","1.0016",2717,3144,"-0.26(-0.36,-0.16)","0.0002","1.0026",2209,3000,"-0.01(-0.15,0.14)","0.9525","1.0020",2683,3077
"C34","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","0.71(-0.65,2.10)","0.06(-1.44,1.55)","1.35(-0.26,3.03)","2.48(0.63,4.31)","0.3076","0.9667","0.1081","0.0069","1.0018","1.0028","1.0033","1.0038",2210,1853,1667,1509,3074,3198,2901,2757,"2.36(2.19,2.52)","0.0002","1.0016",2717,3144,"-0.26(-0.36,-0.16)","0.0002","1.0026",2209,3000,"-0.01(-0.15,0.14)","0.9525","1.0020",2683,3077
"C34","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","5.79(4.52,7.05)","6.21(4.87,7.50)","6.87(5.50,8.29)","7.60(6.00,9.18)","0.0002","0.0002","0.0002","0.0002","1.0027","1.0011","1.0017","1.0024",1740,1616,1390,1299,2985,2373,2473,2516,"2.21(2.07,2.35)","0.0002","1.0017",2306,2960,"-0.25(-0.34,-0.17)","0.0002","1.0025",1474,2512,"-0.02(-0.14,0.11)","0.7855","1.0018",2197,2922
"C34","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","5.83(4.52,7.15)","6.90(5.47,8.26)","6.92(5.46,8.36)","6.39(4.81,7.91)","0.0002","0.0002","0.0002","0.0002","1.0038","1.0052","1.0054","1.0029",1882,1662,1435,1452,2657,2161,2005,2083,"2.21(2.07,2.36)","0.0002","1.0016",2637,2770,"-0.26(-0.36,-0.17)","0.0002","1.0027",1727,2480,"-0.06(-0.19,0.07)","0.3514","1.0002",2473,3122
"C34","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","-1.74(-3.34,-0.14)","-0.16(-1.77,1.50)","-0.07(-1.75,1.57)","-0.06(-1.80,1.64)","0.0327","0.8559","0.9283","0.9508","1.0025","1.0021","1.0022","1.0029",1276,1225,1212,1256,2054,2093,2088,2220,"2.21(2.07,2.36)","0.0002","1.0016",2637,2770,"-0.26(-0.36,-0.17)","0.0002","1.0027",1727,2480,"-0.06(-0.19,0.07)","0.3514","1.0002",2473,3122
"C34","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","-0.80(-1.91,0.30)","-0.85(-2.02,0.33)","-0.25(-1.62,1.11)","0.01(-1.47,1.45)","0.1548","0.1631","0.7105","0.9933","1.0005","1.0012","1.0023","1.0019",2651,2027,1804,1751,3579,2604,2750,2490,"2.21(2.07,2.36)","0.0002","1.0016",2637,2770,"-0.26(-0.36,-0.17)","0.0002","1.0027",1727,2480,"-0.06(-0.19,0.07)","0.3514","1.0002",2473,3122
"C34","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB","0.00","3.22(2.06,4.37)","3.48(2.32,4.68)","3.45(2.22,4.68)","3.88(2.58,5.19)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0015","1.0022","1.0030",2508,2201,2051,1917,3362,3076,2997,2939,"2.21(2.07,2.36)","0.0002","1.0016",2637,2770,"-0.26(-0.36,-0.17)","0.0002","1.0027",1727,2480,"-0.06(-0.19,0.07)","0.3514","1.0002",2473,3122
"C34","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB","0.00","1.40(0.20,2.63)","0.18(-1.18,1.51)","1.12(-0.35,2.60)","1.58(-0.07,3.27)","0.0252","0.7955","0.1368","0.0619","1.0018","1.0030","1.0036","1.0042",2111,1717,1476,1533,3113,2656,2394,2473,"2.21(2.07,2.36)","0.0002","1.0016",2637,2770,"-0.26(-0.36,-0.17)","0.0002","1.0027",1727,2480,"-0.06(-0.19,0.07)","0.3514","1.0002",2473,3122
"C34","2000_2005","2016_2020",15,"EQI+SM+PA+OB","0.00","4.62(3.49,5.72)","4.83(3.65,5.99)","5.21(3.94,6.46)","6.16(4.74,7.58)","0.0002","0.0002","0.0002","0.0002","1.0016","1.0023","1.0026","1.0024",1980,1579,1415,1236,2581,2530,2568,1959,"2.00(1.87,2.12)","0.0002","1.0015",2309,3277,"-0.26(-0.34,-0.18)","0.0002","1.0036",1506,2169,"0.10(-0.01,0.21)","0.0656","1.0013",2370,3164
"C34","2000_2005","2016_2020",15,"EQI_Air+SM+PA+OB","0.00","4.59(3.44,5.74)","5.26(4.07,6.48)","5.37(4.12,6.64)","4.31(2.91,5.70)","0.0002","0.0002","0.0002","0.0002","1.0014","1.0030","1.0026","1.0030",2329,1793,1775,1581,3186,2819,2465,2840,"1.97(1.85,2.09)","0.0002","1.0022",2944,3473,"-0.28(-0.37,-0.19)","0.0002","1.0010",1893,2712,"0.07(-0.05,0.18)","0.2506","1.0015",2713,3420
"C34","2000_2005","2016_2020",15,"EQI_Water+SM+PA+OB","0.00","-1.22(-2.61,0.16)","0.54(-0.91,1.96)","0.62(-0.87,2.06)","1.22(-0.35,2.70)","0.0889","0.4664","0.4047","0.1277","1.0044","1.0046","1.0039","1.0039",1394,1245,1340,1306,2790,2300,2547,2632,"1.97(1.85,2.09)","0.0002","1.0022",2944,3473,"-0.28(-0.37,-0.19)","0.0002","1.0010",1893,2712,"0.07(-0.05,0.18)","0.2506","1.0015",2713,3420
