ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
"J43_J44","2000_2005","2021_2024",20,"EQI_Land+SM+PA+OB","0.00","-2.25(-3.91,-0.60)","-1.84(-3.65,0.06)","-2.42(-4.49,-0.39)","-1.57(-3.74,0.61)","0.0107","0.0602","0.0207","0.1602","1.0013","1.0018","1.0013","1.0031",2599,2027,1706,1614,3157,3137,2572,2284,"3.33(3.12,3.55)","0.0002","1.0000",2450,3083,"-0.51(-0.63,-0.39)","0.0002","1.0020",1801,2443,"-0.30(-0.49,-0.10)","0.0022","1.0010",2433,2731
"J43_J44","2000_2005","2021_2024",20,"EQI_Built+SM+PA+OB","0.00","4.12(2.41,5.86)","5.03(3.24,6.81)","3.75(1.93,5.60)","3.80(1.89,5.76)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0018","1.0008","1.0009",2652,2320,2133,2053,3211,2659,2685,2551,"3.33(3.12,3.55)","0.0002","1.0000",2450,3083,"-0.51(-0.63,-0.39)","0.0002","1.0020",1801,2443,"-0.30(-0.49,-0.10)","0.0022","1.0010",2433,2731
"J43_J44","2000_2005","2021_2024",20,"EQI_Social+SM+PA+OB","0.00","0.99(-0.84,2.82)","-0.88(-2.85,1.07)","-2.50(-4.59,-0.36)","-3.51(-6.11,-0.98)","0.2782","0.3827","0.0232","0.0072","1.0009","1.0013","1.0026","1.0035",2368,1942,1597,1357,3025,2856,2432,2308,"3.33(3.12,3.55)","0.0002","1.0000",2450,3083,"-0.51(-0.63,-0.39)","0.0002","1.0020",1801,2443,"-0.30(-0.49,-0.10)","0.0022","1.0010",2433,2731
"J43_J44","2006_2010","2011_2015",5,"EQI+SM+PA+OB","0.00","1.14(-0.49,2.73)","2.27(0.62,3.93)","1.83(0.06,3.56)","2.03(0.20,3.79)","0.1737","0.0052","0.0402","0.0282","1.0011","1.0018","1.0028","1.0026",2286,1949,1817,1760,2911,2576,2832,2462,"2.62(2.44,2.80)","0.0002","1.0005",2725,3029,"-0.21(-0.30,-0.12)","0.0002","1.0001",2473,2886,"-0.32(-0.47,-0.18)","0.0002","1.0008",2398,2242
"J43_J44","2006_2010","2011_2015",5,"EQI_Air+SM+PA+OB","0.00","0.79(-0.81,2.40)","1.35(-0.32,3.10)","2.08(0.30,3.89)","2.37(0.52,4.22)","0.3557","0.1172","0.0217","0.0097","1.0034","1.0044","1.0062","1.0039",1392,1188,1182,1202,2075,2097,2087,2085,"2.69(2.51,2.87)","0.0002","1.0016",1934,2724,"-0.32(-0.42,-0.22)","0.0002","1.0020",1543,2179,"-0.27(-0.43,-0.11)","0.0012","1.0008",1929,2600
"J43_J44","2006_2010","2011_2015",5,"EQI_Water+SM+PA+OB","0.00","0.15(-1.58,1.89)","0.63(-1.21,2.48)","3.03(1.21,4.83)","3.44(1.50,5.44)","0.8695","0.4981","0.0032","0.0007","1.0028","1.0030","1.0039","1.0044",1500,1101,1151,1156,2794,2387,2059,1953,"2.69(2.51,2.87)","0.0002","1.0016",1934,2724,"-0.32(-0.42,-0.22)","0.0002","1.0020",1543,2179,"-0.27(-0.43,-0.11)","0.0012","1.0008",1929,2600
"J43_J44","2006_2010","2011_2015",5,"EQI_Land+SM+PA+OB","0.00","1.89(0.47,3.28)","2.41(1.00,3.82)","2.31(0.85,3.80)","2.19(0.55,3.89)","0.0062","0.0007","0.0022","0.0037","1.0018","1.0011","1.0012","1.0009",1712,1685,1605,1756,2341,2320,2252,2484,"2.69(2.51,2.87)","0.0002","1.0016",1934,2724,"-0.32(-0.42,-0.22)","0.0002","1.0020",1543,2179,"-0.27(-0.43,-0.11)","0.0012","1.0008",1929,2600
"J43_J44","2006_2010","2011_2015",5,"EQI_Built+SM+PA+OB","0.00","0.40(-1.11,1.95)","-0.45(-2.06,1.16)","-0.25(-1.88,1.41)","0.08(-1.61,1.70)","0.6021","0.5876","0.7636","0.9130","1.0004","1.0009","1.0011","0.9999",1753,1561,1369,1526,2817,2139,2128,2309,"2.69(2.51,2.87)","0.0002","1.0016",1934,2724,"-0.32(-0.42,-0.22)","0.0002","1.0020",1543,2179,"-0.27(-0.43,-0.11)","0.0012","1.0008",1929,2600
"J43_J44","2006_2010","2011_2015",5,"EQI_Social+SM+PA+OB","0.00","-0.90(-2.37,0.60)","-0.14(-1.83,1.59)","-1.79(-3.70,0.12)","-3.96(-6.11,-1.79)","0.2407","0.8775","0.0667","0.0002","1.0020","1.0021","1.0023","1.0018",1576,1495,1431,1397,2190,2652,2309,2533,"2.69(2.51,2.87)","0.0002","1.0016",1934,2724,"-0.32(-0.42,-0.22)","0.0002","1.0020",1543,2179,"-0.27(-0.43,-0.11)","0.0012","1.0008",1929,2600
"J43_J44","2006_2010","2016_2020",10,"EQI+SM+PA+OB","0.00","0.65(-0.92,2.27)","0.68(-0.95,2.25)","0.78(-0.94,2.50)","0.23(-1.56,1.98)","0.4386","0.4221","0.3857","0.7906","1.0030","1.0031","1.0028","1.0027",1625,1434,1385,1358,2466,2454,2354,2385,"2.76(2.57,2.93)","0.0002","0.9998",2233,2896,"-0.31(-0.40,-0.21)","0.0002","1.0021",1647,2046,"-0.18(-0.33,-0.04)","0.0127","1.0003",2081,2982
"J43_J44","2006_2010","2016_2020",10,"EQI_Air+SM+PA+OB","0.00","-0.23(-1.80,1.35)","0.47(-1.15,2.04)","0.72(-0.99,2.41)","1.24(-0.52,2.99)","0.7641","0.5706","0.4036","0.1632","1.0014","1.0014","1.0022","1.0013",1562,1380,1339,1406,2455,2648,1942,2077,"2.80(2.61,2.98)","0.0002","1.0014",2244,2721,"-0.35(-0.45,-0.25)","0.0002","1.0012",1615,2120,"-0.20(-0.37,-0.04)","0.0157","1.0003",1937,2374
"J43_J44","2006_2010","2016_2020",10,"EQI_Water+SM+PA+OB","0.00","-0.44(-2.25,1.31)","-0.78(-2.57,1.07)","0.83(-1.02,2.64)","0.89(-1.12,2.87)","0.6281","0.3932","0.3907","0.3847","1.0011","1.0012","1.0006","1.0006",1792,1385,1655,1351,2567,1921,2453,2322,"2.80(2.61,2.98)","0.0002","1.0014",2244,2721,"-0.35(-0.45,-0.25)","0.0002","1.0012",1615,2120,"-0.20(-0.37,-0.04)","0.0157","1.0003",1937,2374
"J43_J44","2006_2010","2016_2020",10,"EQI_Land+SM+PA+OB","0.00","2.28(0.92,3.67)","2.45(1.02,3.91)","1.99(0.50,3.48)","2.55(0.94,4.16)","0.0002","0.0012","0.0067","0.0012","1.0004","1.0013","1.0002","1.0002",1920,1841,1807,1839,2361,2125,2358,2236,"2.80(2.61,2.98)","0.0002","1.0014",2244,2721,"-0.35(-0.45,-0.25)","0.0002","1.0012",1615,2120,"-0.20(-0.37,-0.04)","0.0157","1.0003",1937,2374
"J43_J44","2006_2010","2016_2020",10,"EQI_Built+SM+PA+OB","0.00","-0.18(-1.70,1.28)","-0.86(-2.48,0.72)","-0.60(-2.22,0.93)","-1.01(-2.63,0.57)","0.8115","0.2812","0.4646","0.2287","1.0007","1.0011","1.0009","1.0008",2021,1664,1587,1613,2128,2291,1981,2223,"2.80(2.61,2.98)","0.0002","1.0014",2244,2721,"-0.35(-0.45,-0.25)","0.0002","1.0012",1615,2120,"-0.20(-0.37,-0.04)","0.0157","1.0003",1937,2374
"J43_J44","2006_2010","2016_2020",10,"EQI_Social+SM+PA+OB","0.00","-0.01(-1.49,1.47)","1.69(0.03,3.40)","0.17(-1.77,2.13)","-2.22(-4.45,-0.11)","0.9645","0.0472","0.8575","0.0367","1.0013","1.0004","1.0009","1.0009",1492,1353,1264,1266,2316,1815,1649,2138,"2.80(2.61,2.98)","0.0002","1.0014",2244,2721,"-0.35(-0.45,-0.25)","0.0002","1.0012",1615,2120,"-0.20(-0.37,-0.04)","0.0157","1.0003",1937,2374
"J43_J44","2006_2010","2021_2024",15,"EQI+SM+PA+OB","0.00","0.10(-1.80,2.01)","0.58(-1.38,2.64)","-0.39(-2.48,1.69)","-1.66(-3.84,0.45)","0.9265","0.5556","0.6981","0.1362","1.0024","1.0029","1.0026","1.0026",1650,1567,1353,1362,2521,2142,2313,2145,"3.23(3.02,3.43)","0.0002","1.0013",2910,3264,"-0.51(-0.60,-0.41)","0.0002","1.0008",2275,2908,"-0.06(-0.24,0.11)","0.4701","1.0020",2511,3147
"J43_J44","2006_2010","2021_2024",15,"EQI_Air+SM+PA+OB","0.00","-0.75(-2.58,1.12)","0.37(-1.61,2.32)","0.72(-1.41,2.71)","0.63(-1.47,2.76)","0.4236","0.7106","0.4771","0.5661","1.0031","1.0023","1.0022","1.0017",2000,1556,1460,1493,2724,2251,2126,2310,"3.18(2.97,3.40)","0.0002","1.0039",1991,2408,"-0.45(-0.56,-0.34)","0.0002","1.0017",1555,2158,"-0.23(-0.42,-0.04)","0.0212","1.0023",1605,2674
"J43_J44","2006_2010","2021_2024",15,"EQI_Water+SM+PA+OB","0.00","-1.25(-3.35,0.87)","-1.51(-3.69,0.56)","0.78(-1.32,2.87)","0.77(-1.59,3.00)","0.2377","0.1587","0.4786","0.5046","1.0013","1.0019","1.0034","1.0039",1633,1510,1318,1322,2652,2232,2150,2213,"3.18(2.97,3.40)","0.0002","1.0039",1991,2408,"-0.45(-0.56,-0.34)","0.0002","1.0017",1555,2158,"-0.23(-0.42,-0.04)","0.0212","1.0023",1605,2674
"J43_J44","2006_2010","2021_2024",15,"EQI_Land+SM+PA+OB","0.00","3.18(1.58,4.85)","3.43(1.80,5.10)","3.21(1.41,5.02)","3.32(1.30,5.20)","0.0002","0.0002","0.0017","0.0012","1.0011","1.0006","1.0014","1.0012",2120,1793,1692,1725,2884,1709,2354,2363,"3.18(2.97,3.40)","0.0002","1.0039",1991,2408,"-0.45(-0.56,-0.34)","0.0002","1.0017",1555,2158,"-0.23(-0.42,-0.04)","0.0212","1.0023",1605,2674
"J43_J44","2006_2010","2021_2024",15,"EQI_Built+SM+PA+OB","0.00","0.04(-1.72,1.79)","-1.81(-3.73,0.05)","-1.41(-3.32,0.46)","-3.06(-5.00,-1.16)","0.9520","0.0572","0.1387","0.0022","1.0004","1.0004","1.0013","1.0004",2136,1805,1755,1722,2746,2734,2526,2577,"3.18(2.97,3.40)","0.0002","1.0039",1991,2408,"-0.45(-0.56,-0.34)","0.0002","1.0017",1555,2158,"-0.23(-0.42,-0.04)","0.0212","1.0023",1605,2674
"J43_J44","2006_2010","2021_2024",15,"EQI_Social+SM+PA+OB","0.00","1.05(-0.61,2.72)","3.53(1.59,5.47)","4.45(2.25,6.62)","3.29(0.85,5.72)","0.2237","0.0012","0.0002","0.0112","1.0011","1.0021","1.0021","1.0018",1588,1401,1316,1313,2562,2462,2276,2364,"3.18(2.97,3.40)","0.0002","1.0039",1991,2408,"-0.45(-0.56,-0.34)","0.0002","1.0017",1555,2158,"-0.23(-0.42,-0.04)","0.0212","1.0023",1605,2674
