ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
C00_C97,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"14.50(11.32,17.59)","18.63(15.40,21.88)","21.37(17.96,24.80)","28.83(24.94,32.67)",0.0002,0.0002,0.0002,0.0002,0.9995,1.0001,1.0000,0.9999,3979,3208,2854,2532,3734,3841,3311,3120,"4.65(4.24,5.06)",0.0002,1.0004,3741,3661,"-0.11(-0.26,0.04)",0.1635,0.9998,3242,3344,"1.19(0.84,1.53)",0.0002,1.0016,3351,3218
"C00_C97","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","16.60(13.39,19.86)","18.63(15.24,22.00)","18.90(15.48,22.38)","20.82(16.93,24.69)","0.0002","0.0002","0.0002","0.0002","1.0012","1.0003","1.0011","1.0022",3474,3036,2616,2519,3481,3164,3221,3166,"4.70(4.31,5.09)","0.0002","1.0003",3974,3854,"-0.19(-0.36,-0.02)","0.0223","1.0022",3028,3465,"0.99(0.66,1.34)","0.0002","1.0011",3510,3753
"C00_C97","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","-4.67(-8.23,-1.16)","1.68(-1.98,5.46)","3.86(-0.03,7.55)","4.12(0.24,8.07)","0.0102","0.3751","0.0531","0.0373","1.0019","1.0008","1.0016","1.0016",3059,2653,2629,2465,3311,3258,3359,3139,"4.70(4.31,5.09)","0.0002","1.0003",3974,3854,"-0.19(-0.36,-0.02)","0.0223","1.0022",3028,3465,"0.99(0.66,1.34)","0.0002","1.0011",3510,3753
"C00_C97","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-0.95(-3.88,1.92)","1.55(-1.43,4.52)","1.46(-1.90,4.93)","2.41(-1.12,6.01)","0.5305","0.3176","0.4039","0.1881","1.0006","1.0011","1.0004","1.0008",4520,4000,3546,3463,3962,3923,3953,3774,"4.70(4.31,5.09)","0.0002","1.0003",3974,3854,"-0.19(-0.36,-0.02)","0.0223","1.0022",3028,3465,"0.99(0.66,1.34)","0.0002","1.0011",3510,3753
"C00_C97","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","9.82(6.82,12.74)","11.64(8.62,14.69)","13.30(10.18,16.38)","16.19(12.83,19.50)","0.0002","0.0002","0.0002","0.0002","1.0011","1.0010","1.0010","1.0007",4097,3349,3300,3136,4118,3975,3728,3689,"4.70(4.31,5.09)","0.0002","1.0003",3974,3854,"-0.19(-0.36,-0.02)","0.0223","1.0022",3028,3465,"0.99(0.66,1.34)","0.0002","1.0011",3510,3753
"C00_C97","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","-1.26(-4.20,1.70)","-2.13(-5.44,1.13)","1.47(-2.05,4.95)","5.11(1.09,9.17)","0.4035","0.1960","0.3997","0.0152","1.0014","1.0033","1.0032","1.0031",4146,2963,2810,2452,3758,3667,3492,3404,"4.70(4.31,5.09)","0.0002","1.0003",3974,3854,"-0.19(-0.36,-0.02)","0.0223","1.0022",3028,3465,"0.99(0.66,1.34)","0.0002","1.0011",3510,3753
"C00_C97","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","14.42(11.44,17.26)","18.73(15.85,21.56)","22.01(18.88,25.02)","27.07(23.32,30.62)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0003","1.0005","1.0003",4282,3466,2916,2745,3565,4039,3563,3159,"4.69(4.32,5.04)","0.0002","1.0009",3418,3781,"-0.22(-0.36,-0.08)","0.0015","1.0012",3385,3593,"1.05(0.75,1.34)","0.0002","1.0010",3299,4029
"C00_C97","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","16.16(13.14,19.08)","18.65(15.61,21.65)","18.55(15.43,21.82)","18.65(15.12,22.14)","0.0002","0.0002","0.0002","0.0002","1.0003","1.0020","1.0014","1.0010",2886,2363,2291,2110,3727,3380,3344,3127,"4.64(4.28,5.00)","0.0002","1.0027",3374,3322,"-0.25(-0.41,-0.10)","0.0010","1.0034",2022,2781,"0.85(0.54,1.16)","0.0002","1.0014",3225,3368
"C00_C97","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","-3.84(-7.33,-0.51)","0.97(-2.50,4.34)","4.25(0.70,7.73)","5.02(1.44,8.64)","0.0269","0.5605","0.0219","0.0077","1.0032","1.0034","1.0021","1.0015",2231,2149,2113,1984,3277,3242,2872,2903,"4.64(4.28,5.00)","0.0002","1.0027",3374,3322,"-0.25(-0.41,-0.10)","0.0010","1.0034",2022,2781,"0.85(0.54,1.16)","0.0002","1.0014",3225,3368
"C00_C97","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","0.36(-2.14,2.97)","-0.08(-2.92,2.65)","2.16(-0.75,5.20)","3.31(0.09,6.66)","0.7880","0.9588","0.1539","0.0419","0.9997","1.0001","1.0015","1.0002",4238,3394,2781,2710,3953,3605,3477,3207,"4.64(4.28,5.00)","0.0002","1.0027",3374,3322,"-0.25(-0.41,-0.10)","0.0010","1.0034",2022,2781,"0.85(0.54,1.16)","0.0002","1.0014",3225,3368
