ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"17.89(14.43,21.22)","20.12(16.59,23.69)","21.42(17.49,25.09)","26.25(21.97,30.57)",0.0002,0.0002,0.0002,0.0002,1.0019,1.0015,1.0034,1.0022,1797,1461,1208,1158,2409,1983,1997,1861,"6.38(5.90,6.86)",0.0002,1.0001,1618,2328,"-0.92(-1.09,-0.75)",0.0002,1.0058,1064,1769,"3.70(3.31,4.10)",0.0002,1.0017,1372,2399
"I00_I99","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","19.09(15.67,22.69)","21.47(17.85,25.15)","18.98(15.09,22.73)","20.82(16.74,24.97)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0015","1.0008","1.0009",2128,1952,1887,1798,2889,2742,2441,2553,"6.18(5.74,6.64)","0.0002","1.0002",2521,2769,"-0.86(-1.06,-0.67)","0.0002","1.0053",1407,2077,"3.45(3.07,3.84)","0.0002","1.0034",2123,2271
"I00_I99","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","-4.51(-8.57,-0.26)","0.61(-3.68,4.79)","2.02(-2.28,6.36)","2.21(-2.35,6.80)","0.0382","0.7851","0.3577","0.3347","1.0029","1.0016","1.0028","1.0024",1925,1678,1683,1783,2831,2633,2638,2698,"6.18(5.74,6.64)","0.0002","1.0002",2521,2769,"-0.86(-1.06,-0.67)","0.0002","1.0053",1407,2077,"3.45(3.07,3.84)","0.0002","1.0034",2123,2271
"I00_I99","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-2.99(-6.31,0.17)","-1.37(-4.94,2.01)","4.41(0.61,8.17)","4.74(0.60,8.71)","0.0637","0.4491","0.0237","0.0237","1.0034","1.0008","1.0011","1.0014",2474,2388,2072,2109,2843,2645,2361,2551,"6.18(5.74,6.64)","0.0002","1.0002",2521,2769,"-0.86(-1.06,-0.67)","0.0002","1.0053",1407,2077,"3.45(3.07,3.84)","0.0002","1.0034",2123,2271
"I00_I99","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","14.08(10.93,17.37)","17.89(14.76,21.16)","18.53(15.10,22.08)","22.99(19.38,26.56)","0.0002","0.0002","0.0002","0.0002","1.0009","1.0002","0.9994","1.0002",2829,2571,2538,2333,2715,2531,2733,2914,"6.18(5.74,6.64)","0.0002","1.0002",2521,2769,"-0.86(-1.06,-0.67)","0.0002","1.0053",1407,2077,"3.45(3.07,3.84)","0.0002","1.0034",2123,2271
"I00_I99","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","-0.24(-3.52,3.00)","-5.53(-9.01,-1.89)","-6.08(-9.84,-2.33)","-6.08(-10.59,-1.72)","0.8815","0.0007","0.0027","0.0052","1.0005","1.0018","1.0012","1.0020",2537,2089,1901,1856,2781,2543,2309,2639,"6.18(5.74,6.64)","0.0002","1.0002",2521,2769,"-0.86(-1.06,-0.67)","0.0002","1.0053",1407,2077,"3.45(3.07,3.84)","0.0002","1.0034",2123,2271
"I00_I99","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","15.76(12.61,18.87)","18.24(14.94,21.52)","20.78(17.20,24.20)","24.41(20.33,28.43)","0.0002","0.0002","0.0002","0.0002","1.0009","1.0001","1.0005","1.0011",2441,2208,2048,1851,2857,2407,2623,2474,"6.64(6.23,7.07)","0.0002","1.0018",2197,2604,"-0.97(-1.13,-0.81)","0.0002","1.0020",1397,2677,"2.98(2.63,3.34)","0.0002","1.0017",2111,2806
"I00_I99","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","16.87(13.54,20.22)","19.23(15.66,22.79)","17.20(13.68,20.75)","17.89(13.92,21.78)","0.0002","0.0002","0.0002","0.0002","1.0002","1.0005","1.0010","1.0016",2184,1810,1774,1609,2778,2491,2467,2137,"6.45(6.02,6.88)","0.0002","1.0029",2432,2692,"-0.88(-1.06,-0.69)","0.0002","1.0094",1153,2310,"2.68(2.33,3.03)","0.0002","1.0021",2004,2524
"I00_I99","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","-6.53(-10.42,-2.79)","1.59(-2.31,5.61)","4.78(0.72,8.86)","3.18(-1.26,7.31)","0.0012","0.4351","0.0182","0.1497","1.0014","1.0016","1.0013","1.0017",1858,1790,1743,1750,2566,2288,2556,2451,"6.45(6.02,6.88)","0.0002","1.0029",2432,2692,"-0.88(-1.06,-0.69)","0.0002","1.0094",1153,2310,"2.68(2.33,3.03)","0.0002","1.0021",2004,2524
"I00_I99","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","-4.24(-7.22,-1.19)","-2.54(-5.62,0.72)","2.23(-1.42,5.78)","4.64(0.65,8.49)","0.0042","0.1202","0.2417","0.0222","1.0012","1.0002","1.0024","1.0017",2573,2051,1731,1767,3008,2589,2405,2300,"6.45(6.02,6.88)","0.0002","1.0029",2432,2692,"-0.88(-1.06,-0.69)","0.0002","1.0094",1153,2310,"2.68(2.33,3.03)","0.0002","1.0021",2004,2524
"I00_I99","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB","0.00","14.11(11.14,17.09)","16.80(13.71,19.84)","18.68(15.54,21.84)","22.84(19.35,26.25)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0007","1.0001","1.0014",2470,2185,2044,1871,2859,2619,2735,2616,"6.45(6.02,6.88)","0.0002","1.0029",2432,2692,"-0.88(-1.06,-0.69)","0.0002","1.0094",1153,2310,"2.68(2.33,3.03)","0.0002","1.0021",2004,2524
"I00_I99","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB","0.00","-0.98(-4.09,1.93)","-7.17(-10.41,-3.87)","-5.44(-8.99,-1.88)","-7.94(-12.03,-3.68)","0.5386","0.0002","0.0037","0.0007","1.0018","1.0041","1.0039","1.0036",2392,1948,1676,1590,2758,2691,2664,2610,"6.45(6.02,6.88)","0.0002","1.0029",2432,2692,"-0.88(-1.06,-0.69)","0.0002","1.0094",1153,2310,"2.68(2.33,3.03)","0.0002","1.0021",2004,2524
