ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
C56,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"1.23(1.00,1.46)","2.07(1.82,2.32)","2.70(2.43,2.96)","3.08(2.79,3.38)",0.0002,0.0002,0.0002,0.0002,1.0007,1.0007,1.0001,1.0013,3947,3027,2620,2460,3765,3457,3083,3403,"0.07(0.04,0.10)",0.0002,0.9999,3998,3782,"-0.04(-0.07,-0.02)",0.0023,1.0015,1964,2810,"-0.02(-0.05,0.01)",0.2181,1.0004,2765,3382
"C56","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","1.66(1.41,1.91)","2.07(1.80,2.33)","2.22(1.95,2.48)","2.27(1.99,2.53)","0.0002","0.0002","0.0002","0.0002","1.0016","1.0022","1.0029","1.0034",3338,2832,2368,2198,3342,3337,3030,2672,"0.06(0.03,0.09)","0.0002","1.0006",4251,4187,"-0.02(-0.04,0.01)","0.1806","0.9999",2368,3208,"-0.03(-0.06,0.00)","0.0619","1.0004",3753,3926
"C56","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","0.17(-0.10,0.43)","0.27(-0.01,0.55)","0.47(0.18,0.74)","0.31(0.01,0.61)","0.2310","0.0648","0.0010","0.0377","1.0010","1.0015","1.0019","1.0016",2557,2251,2200,2055,3678,3488,3344,3115,"0.06(0.03,0.09)","0.0002","1.0006",4251,4187,"-0.02(-0.04,0.01)","0.1806","0.9999",2368,3208,"-0.03(-0.06,0.00)","0.0619","1.0004",3753,3926
"C56","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-0.01(-0.25,0.22)","-0.01(-0.26,0.24)","0.04(-0.21,0.30)","0.23(-0.05,0.50)","0.9325","0.9454","0.7526","0.1073","1.0004","0.9997","1.0013","0.9998",3437,2882,2733,2637,3743,3475,3480,2982,"0.06(0.03,0.09)","0.0002","1.0006",4251,4187,"-0.02(-0.04,0.01)","0.1806","0.9999",2368,3208,"-0.03(-0.06,0.00)","0.0619","1.0004",3753,3926
"C56","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","0.58(0.36,0.80)","0.92(0.69,1.15)","0.98(0.74,1.22)","0.94(0.69,1.20)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0006","1.0017","1.0013",3970,3296,2730,3042,3530,4082,3163,3730,"0.06(0.03,0.09)","0.0002","1.0006",4251,4187,"-0.02(-0.04,0.01)","0.1806","0.9999",2368,3208,"-0.03(-0.06,0.00)","0.0619","1.0004",3753,3926
"C56","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","0.18(-0.06,0.41)","0.29(0.02,0.56)","0.51(0.21,0.82)","0.56(0.21,0.92)","0.1393","0.0319","0.0002","0.0015","1.0008","1.0014","1.0012","1.0024",3119,2477,2088,1895,3281,3018,2747,2746,"0.06(0.03,0.09)","0.0002","1.0006",4251,4187,"-0.02(-0.04,0.01)","0.1806","0.9999",2368,3208,"-0.03(-0.06,0.00)","0.0619","1.0004",3753,3926
"C56","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","1.02(0.82,1.22)","1.83(1.61,2.05)","2.47(2.22,2.70)","2.67(2.41,2.93)","0.0002","0.0002","0.0002","0.0002","1.0015","1.0021","1.0033","1.0044",3151,2611,2168,2077,3423,3661,3295,3068,"0.06(0.04,0.09)","0.0002","1.0004",3512,3547,"-0.03(-0.06,-0.01)","0.0044","1.0039",1779,2732,"-0.01(-0.04,0.02)","0.4955","1.0013",2749,3473
"C56","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","1.42(1.20,1.65)","1.96(1.72,2.21)","2.05(1.81,2.30)","1.94(1.68,2.19)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0012","1.0027","1.0027",2777,2518,1818,1760,3300,3190,2881,2648,"0.05(0.03,0.08)","0.0002","1.0008",3732,3613,"-0.01(-0.03,0.02)","0.4901","1.0011",2062,3126,"-0.02(-0.04,0.01)","0.1727","1.0009",3464,3498
"C56","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","0.19(-0.04,0.44)","0.46(0.20,0.72)","0.44(0.19,0.69)","0.36(0.10,0.63)","0.1039","0.0002","0.0006","0.0069","1.0008","1.0009","1.0018","1.0018",2380,2270,2050,2089,3005,3314,3006,3164,"0.05(0.03,0.08)","0.0002","1.0008",3732,3613,"-0.01(-0.03,0.02)","0.4901","1.0011",2062,3126,"-0.02(-0.04,0.01)","0.1727","1.0009",3464,3498
"C56","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","0.23(0.02,0.44)","0.18(-0.03,0.40)","0.23(-0.00,0.47)","0.35(0.10,0.61)","0.0340","0.0989","0.0506","0.0073","1.0000","1.0011","1.0010","1.0012",2967,2526,2358,2358,3346,3376,3236,2912,"0.05(0.03,0.08)","0.0002","1.0008",3732,3613,"-0.01(-0.03,0.02)","0.4901","1.0011",2062,3126,"-0.02(-0.04,0.01)","0.1727","1.0009",3464,3498
