ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
I60_I69,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"6.27(4.84,7.70)","7.68(6.20,9.19)","7.90(6.34,9.48)","8.14(6.34,9.97)",0.0002,0.0002,0.0002,0.0002,1.0038,1.0039,1.0055,1.0039,1816,1584,1335,1297,2589,2696,2464,2395,"0.59(0.43,0.75)",0.0002,1.0015,1664,2728,"-0.17(-0.26,-0.07)",0.0002,1.0022,1558,1745,"0.72(0.57,0.86)",0.0002,1.0007,1960,2682
"I60_I69","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","4.91(3.40,6.38)","5.44(3.83,7.07)","5.34(3.62,7.00)","4.58(2.72,6.37)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0012","1.0019","1.0010",1872,1586,1518,1329,2565,2556,2324,2207,"0.56(0.40,0.73)","0.0002","1.0023",2555,2791,"-0.12(-0.22,-0.01)","0.0302","1.0027",1523,1996,"0.64(0.48,0.79)","0.0002","1.0019",2340,2873
"I60_I69","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","-0.82(-2.68,1.05)","0.72(-1.15,2.58)","0.49(-1.36,2.34)","0.86(-1.10,2.83)","0.3907","0.4666","0.6066","0.3957","1.0012","1.0010","1.0008","1.0013",1602,1443,1416,1482,2585,2190,2212,2371,"0.56(0.40,0.73)","0.0002","1.0023",2555,2791,"-0.12(-0.22,-0.01)","0.0302","1.0027",1523,1996,"0.64(0.48,0.79)","0.0002","1.0019",2340,2873
"I60_I69","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","-0.55(-1.82,0.78)","0.16(-1.24,1.55)","0.79(-0.79,2.46)","0.83(-0.90,2.52)","0.4031","0.8150","0.3342","0.3317","1.0013","1.0020","1.0028","1.0028",2432,1938,1768,1630,2778,2631,2215,2232,"0.56(0.40,0.73)","0.0002","1.0023",2555,2791,"-0.12(-0.22,-0.01)","0.0302","1.0027",1523,1996,"0.64(0.48,0.79)","0.0002","1.0019",2340,2873
"I60_I69","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","4.60(3.22,6.02)","5.55(4.16,6.95)","5.89(4.46,7.36)","6.68(5.16,8.28)","0.0002","0.0002","0.0002","0.0002","1.0000","1.0000","1.0004","1.0001",2174,1802,1689,1593,2776,2788,2432,2399,"0.56(0.40,0.73)","0.0002","1.0023",2555,2791,"-0.12(-0.22,-0.01)","0.0302","1.0027",1523,1996,"0.64(0.48,0.79)","0.0002","1.0019",2340,2873
"I60_I69","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","0.72(-0.62,2.07)","-0.55(-2.06,0.95)","-0.42(-2.07,1.22)","-1.02(-3.03,0.88)","0.3092","0.4711","0.6186","0.3042","1.0011","1.0022","1.0021","1.0028",2081,1572,1520,1312,2692,2354,2170,2269,"0.56(0.40,0.73)","0.0002","1.0023",2555,2791,"-0.12(-0.22,-0.01)","0.0302","1.0027",1523,1996,"0.64(0.48,0.79)","0.0002","1.0019",2340,2873
"I60_I69","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","5.16(3.93,6.43)","6.63(5.35,7.91)","6.81(5.46,8.21)","7.69(6.15,9.24)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0008","1.0017","1.0023",2101,1678,1610,1438,2959,2828,2498,1981,"0.71(0.57,0.86)","0.0002","1.0002",2639,2862,"-0.21(-0.30,-0.13)","0.0002","1.0007",1820,2484,"0.48(0.35,0.60)","0.0002","1.0008",2362,2830
"I60_I69","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","3.63(2.29,5.01)","4.25(2.89,5.63)","4.93(3.46,6.35)","4.51(2.95,6.05)","0.0002","0.0002","0.0002","0.0002","1.0013","1.0013","1.0018","1.0014",1835,1749,1555,1513,2483,2484,2436,2069,"0.71(0.57,0.85)","0.0002","1.0037",2012,2593,"-0.15(-0.24,-0.06)","0.0017","1.0015",1685,2646,"0.41(0.27,0.54)","0.0002","1.0031",2150,2834
"I60_I69","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","-1.23(-2.79,0.35)","0.06(-1.52,1.66)","-0.01(-1.64,1.57)","-0.13(-1.81,1.57)","0.1222","0.9380","0.9995","0.8700","1.0035","1.0046","1.0029","1.0025",1462,1149,1335,1275,1822,2417,2129,2082,"0.71(0.57,0.85)","0.0002","1.0037",2012,2593,"-0.15(-0.24,-0.06)","0.0017","1.0015",1685,2646,"0.41(0.27,0.54)","0.0002","1.0031",2150,2834
"I60_I69","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","-0.19(-1.27,0.94)","-0.33(-1.57,0.90)","0.59(-0.79,1.99)","0.64(-0.85,2.13)","0.7301","0.5836","0.3932","0.3887","1.0013","1.0022","1.0036","1.0030",2366,1743,1775,1710,2889,2108,2158,2102,"0.71(0.57,0.85)","0.0002","1.0037",2012,2593,"-0.15(-0.24,-0.06)","0.0017","1.0015",1685,2646,"0.41(0.27,0.54)","0.0002","1.0031",2150,2834
