ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
"K70","2000_2005","2021_2024",20,"EQI_Land+SM+PA+OB","0.00","0.74(0.02,1.44)","0.58(-0.17,1.36)","0.50(-0.37,1.36)","0.39(-0.54,1.32)","0.0447","0.1407","0.2702","0.4176","1.0027","1.0023","1.0039","1.0040",1860,1779,1416,1313,2030,2311,2589,2098,"0.82(0.72,0.91)","0.0002","1.0012",2345,2600,"0.17(0.10,0.24)","0.0002","1.0019",1235,1899,"-0.02(-0.11,0.06)","0.5681","1.0016",1874,2352
"K70","2000_2005","2021_2024",20,"EQI_Built+SM+PA+OB","0.00","1.67(0.98,2.37)","2.49(1.76,3.19)","3.68(2.86,4.43)","4.32(3.48,5.12)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0010","0.9999","1.0004",1747,1515,1506,1475,2267,2082,2168,2001,"0.82(0.72,0.91)","0.0002","1.0012",2345,2600,"0.17(0.10,0.24)","0.0002","1.0019",1235,1899,"-0.02(-0.11,0.06)","0.5681","1.0016",1874,2352
"K70","2000_2005","2021_2024",20,"EQI_Social+SM+PA+OB","0.00","-1.10(-1.87,-0.34)","-2.52(-3.34,-1.66)","-2.36(-3.29,-1.43)","-2.65(-3.74,-1.52)","0.0077","0.0002","0.0002","0.0002","1.0014","1.0028","1.0030","1.0029",1724,1347,1202,1161,2434,1907,1532,1679,"0.82(0.72,0.91)","0.0002","1.0012",2345,2600,"0.17(0.10,0.24)","0.0002","1.0019",1235,1899,"-0.02(-0.11,0.06)","0.5681","1.0016",1874,2352
"K70","2006_2010","2011_2015",5,"EQI+SM+PA+OB","0.00","0.30(-0.11,0.70)","0.44(0.03,0.87)","0.31(-0.12,0.76)","-0.02(-0.48,0.43)","0.1467","0.0387","0.1632","0.9320","1.0010","1.0009","1.0018","1.0021",1365,1183,1149,1117,2197,2258,2146,1947,"0.29(0.24,0.33)","0.0002","1.0012",2770,2825,"0.07(0.02,0.11)","0.0022","1.0057",1462,2140,"-0.08(-0.12,-0.04)","0.0002","1.0047",1897,2698
"K70","2006_2010","2011_2015",5,"EQI_Air+SM+PA+OB","0.00","-0.27(-0.63,0.09)","0.05(-0.33,0.44)","-0.12(-0.51,0.29)","0.08(-0.35,0.51)","0.1377","0.8105","0.5606","0.7246","1.0019","1.0025","1.0020","1.0021",2013,1515,1482,1466,2793,2527,2436,2728,"0.34(0.29,0.38)","0.0002","1.0013",2766,2759,"-0.05(-0.09,-0.01)","0.0172","1.0010",1558,2648,"-0.02(-0.07,0.02)","0.3097","0.9998",2261,2550
"K70","2006_2010","2011_2015",5,"EQI_Water+SM+PA+OB","0.00","-0.03(-0.44,0.36)","0.30(-0.13,0.71)","0.57(0.14,1.01)","0.72(0.25,1.17)","0.8735","0.1702","0.0127","0.0032","1.0020","1.0026","1.0034","1.0023",2132,1753,1795,1675,2904,2653,2561,2374,"0.34(0.29,0.38)","0.0002","1.0013",2766,2759,"-0.05(-0.09,-0.01)","0.0172","1.0010",1558,2648,"-0.02(-0.07,0.02)","0.3097","0.9998",2261,2550
"K70","2006_2010","2011_2015",5,"EQI_Land+SM+PA+OB","0.00","0.08(-0.25,0.39)","-0.07(-0.39,0.26)","-0.00(-0.34,0.34)","0.09(-0.29,0.45)","0.6391","0.6671","0.9730","0.6276","1.0003","1.0011","1.0004","1.0003",2347,2375,2073,2163,2689,2682,2575,2732,"0.34(0.29,0.38)","0.0002","1.0013",2766,2759,"-0.05(-0.09,-0.01)","0.0172","1.0010",1558,2648,"-0.02(-0.07,0.02)","0.3097","0.9998",2261,2550
"K70","2006_2010","2011_2015",5,"EQI_Built+SM+PA+OB","0.00","0.48(0.13,0.84)","0.10(-0.28,0.49)","-0.15(-0.51,0.23)","-0.61(-0.99,-0.21)","0.0072","0.6096","0.4401","0.0012","1.0006","1.0004","1.0007","1.0014",1846,1728,1599,1676,2612,2424,2450,2625,"0.34(0.29,0.38)","0.0002","1.0013",2766,2759,"-0.05(-0.09,-0.01)","0.0172","1.0010",1558,2648,"-0.02(-0.07,0.02)","0.3097","0.9998",2261,2550
"K70","2006_2010","2011_2015",5,"EQI_Social+SM+PA+OB","0.00","-0.68(-1.03,-0.33)","-1.40(-1.81,-1.03)","-2.39(-2.81,-1.95)","-3.09(-3.58,-2.61)","0.0002","0.0002","0.0002","0.0002","1.0013","1.0028","1.0019","1.0023",2082,1760,1758,1654,2429,2664,2836,2704,"0.34(0.29,0.38)","0.0002","1.0013",2766,2759,"-0.05(-0.09,-0.01)","0.0172","1.0010",1558,2648,"-0.02(-0.07,0.02)","0.3097","0.9998",2261,2550
"K70","2006_2010","2016_2020",10,"EQI+SM+PA+OB","0.00","0.28(-0.23,0.78)","0.39(-0.14,0.94)","-0.00(-0.56,0.54)","-0.34(-0.91,0.23)","0.2757","0.1482","0.9970","0.2497","1.0004","1.0031","1.0002","1.0012",2166,1763,1724,1675,2861,2761,2427,2833,"0.42(0.37,0.48)","0.0002","1.0007",3359,2946,"0.07(0.02,0.12)","0.0132","1.0025",1825,2163,"-0.10(-0.15,-0.04)","0.0012","1.0011",2172,2669
