ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
C25,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"3.08(2.61,3.53)","3.67(3.21,4.14)","4.45(3.96,4.94)","5.08(4.53,5.62)",0.0002,0.0002,0.0002,0.0002,1.0013,0.9999,1.0003,1.0001,3938,2879,2509,2449,3751,3633,3417,3020,"0.16(0.11,0.21)",0.0002,1.0000,3739,3544,"-0.11(-0.16,-0.07)",0.0002,1.0019,2263,3076,"-0.01(-0.06,0.04)",0.7675,1.0026,2979,3662
"C25","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB","0.00","3.51(2.99,4.03)","3.49(2.99,3.99)","3.16(2.64,3.66)","3.36(2.82,3.89)","0.0002","0.0002","0.0002","0.0002","1.0014","1.0019","1.0025","1.0019",2552,2236,1572,1686,3848,2934,2555,2728,"0.16(0.11,0.20)","0.0002","1.0010",4104,4237,"-0.10(-0.15,-0.06)","0.0002","1.0022",2226,3194,"-0.01(-0.06,0.04)","0.6163","1.0001",3790,3731
"C25","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB","0.00","-0.88(-1.38,-0.37)","-0.32(-0.84,0.21)","-0.04(-0.55,0.49)","-0.17(-0.68,0.36)","0.0010","0.2402","0.8859","0.5238","1.0032","1.0026","1.0024","1.0025",2448,2108,2091,2187,3288,2908,3030,3006,"0.16(0.11,0.20)","0.0002","1.0010",4104,4237,"-0.10(-0.15,-0.06)","0.0002","1.0022",2226,3194,"-0.01(-0.06,0.04)","0.6163","1.0001",3790,3731
"C25","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB","0.00","0.17(-0.26,0.59)","0.26(-0.19,0.71)","0.19(-0.29,0.66)","0.08(-0.42,0.56)","0.4110","0.2468","0.4439","0.7563","1.0010","1.0010","1.0007","1.0013",3301,2750,2475,2368,3532,3327,3408,3063,"0.16(0.11,0.20)","0.0002","1.0010",4104,4237,"-0.10(-0.15,-0.06)","0.0002","1.0022",2226,3194,"-0.01(-0.06,0.04)","0.6163","1.0001",3790,3731
"C25","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB","0.00","1.74(1.30,2.19)","1.82(1.39,2.25)","2.11(1.67,2.57)","2.42(1.93,2.90)","0.0002","0.0002","0.0002","0.0002","1.0011","1.0010","1.0008","1.0008",3456,2933,2568,2439,3691,3460,3355,3074,"0.16(0.11,0.20)","0.0002","1.0010",4104,4237,"-0.10(-0.15,-0.06)","0.0002","1.0022",2226,3194,"-0.01(-0.06,0.04)","0.6163","1.0001",3790,3731
"C25","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB","0.00","0.50(0.05,0.95)","0.54(0.06,1.03)","0.96(0.43,1.53)","1.48(0.87,2.12)","0.0302","0.0265","0.0015","0.0006","1.0011","1.0021","1.0029","1.0016",2353,1739,1719,1676,3309,3227,2680,2781,"0.16(0.11,0.20)","0.0002","1.0010",4104,4237,"-0.10(-0.15,-0.06)","0.0002","1.0022",2226,3194,"-0.01(-0.06,0.04)","0.6163","1.0001",3790,3731
"C25","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","3.04(2.60,3.48)","3.69(3.24,4.15)","4.35(3.86,4.83)","5.04(4.50,5.57)","0.0002","0.0002","0.0002","0.0002","1.0002","0.9997","1.0012","1.0001",4260,2910,2596,2607,3698,3558,3673,3355,"0.14(0.09,0.19)","0.0002","1.0001",4492,3921,"-0.14(-0.18,-0.09)","0.0002","1.0007",2138,2854,"0.02(-0.03,0.07)","0.5126","1.0006",3690,3939
"C25","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB","0.00","3.16(2.65,3.67)","3.45(2.96,3.95)","3.18(2.68,3.69)","3.32(2.80,3.84)","0.0002","0.0002","0.0002","0.0002","1.0022","1.0031","1.0043","1.0044",2585,1961,1609,1726,2995,2810,2638,2300,"0.15(0.10,0.20)","0.0002","1.0001",4376,3279,"-0.11(-0.15,-0.06)","0.0002","1.0016",2055,2771,"0.00(-0.04,0.05)","0.9084","1.0002",3527,3724
"C25","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB","0.00","-0.70(-1.19,-0.20)","0.09(-0.41,0.59)","0.42(-0.06,0.94)","0.45(-0.07,0.98)","0.0065","0.7363","0.0964","0.0923","1.0012","1.0016","1.0020","1.0026",1979,1750,1689,1629,3362,3173,2645,2911,"0.15(0.10,0.20)","0.0002","1.0001",4376,3279,"-0.11(-0.15,-0.06)","0.0002","1.0016",2055,2771,"0.00(-0.04,0.05)","0.9084","1.0002",3527,3724
"C25","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB","0.00","-0.09(-0.48,0.29)","-0.04(-0.46,0.36)","-0.09(-0.55,0.37)","0.27(-0.21,0.74)","0.6688","0.8471","0.7130","0.2656","1.0014","1.0022","1.0024","1.0026",3306,2893,2439,2464,3632,3504,3073,3234,"0.15(0.10,0.20)","0.0002","1.0001",4376,3279,"-0.11(-0.15,-0.06)","0.0002","1.0016",2055,2771,"0.00(-0.04,0.05)","0.9084","1.0002",3527,3724
"C25","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB","0.00","1.39(0.97,1.83)","1.85(1.42,2.29)","1.99(1.55,2.42)","2.31(1.83,2.77)","0.0002","0.0002","0.0002","0.0002","1.0014","1.0017","1.0020","1.0028",3014,2603,2286,2250,3086,3666,3220,3385,"0.15(0.10,0.20)","0.0002","1.0001",4376,3279,"-0.11(-0.15,-0.06)","0.0002","1.0016",2055,2771,"0.00(-0.04,0.05)","0.9084","1.0002",3527,3724
"C25","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB","0.00","-0.02(-0.45,0.44)","0.28(-0.19,0.76)","0.32(-0.20,0.84)","0.82(0.21,1.44)","0.9579","0.2414","0.2377","0.0077","1.0035","1.0038","1.0047","1.0057",2266,2117,1924,1838,3290,3503,2762,3046,"0.15(0.10,0.20)","0.0002","1.0001",4376,3279,"-0.11(-0.15,-0.06)","0.0002","1.0016",2055,2771,"0.00(-0.04,0.05)","0.9084","1.0002",3527,3724
"C25","2000_2005","2016_2020",15,"EQI+SM+PA+OB","0.00","2.78(2.33,3.23)","3.58(3.15,4.01)","4.05(3.58,4.54)","4.85(4.32,5.39)","0.0002","0.0002","0.0002","0.0002","1.0017","1.0018","1.0020","1.0018",3695,3018,2332,2257,4067,3918,3323,3183,"0.15(0.09,0.20)","0.0002","1.0003",3995,3780,"-0.09(-0.13,-0.05)","0.0002","1.0018",2499,3242,"0.07(0.03,0.13)","0.0035","1.0002",4044,3432
"C25","2000_2005","2016_2020",15,"EQI_Air+SM+PA+OB","0.00","3.01(2.49,3.50)","2.92(2.39,3.44)","2.75(2.24,3.25)","2.76(2.21,3.28)","0.0002","0.0002","0.0002","0.0002","1.0016","1.0006","1.0018","1.0023",2537,2022,1792,1734,3513,3063,3271,2740,"0.16(0.11,0.21)","0.0002","1.0031",4423,3826,"-0.08(-0.12,-0.03)","0.0023","1.0023",2141,2825,"0.06(0.01,0.10)","0.0240","0.9998",4414,3448
"C25","2000_2005","2016_2020",15,"EQI_Water+SM+PA+OB","0.00","-0.80(-1.30,-0.29)","-0.12(-0.65,0.40)","0.28(-0.22,0.81)","0.23(-0.30,0.79)","0.0010","0.6472","0.2822","0.4122","1.0011","1.0008","1.0018","1.0014",2292,2059,1997,1950,3225,3324,2876,3181,"0.16(0.11,0.21)","0.0002","1.0031",4423,3826,"-0.08(-0.12,-0.03)","0.0023","1.0023",2141,2825,"0.06(0.01,0.10)","0.0240","0.9998",4414,3448
"C25","2000_2005","2016_2020",15,"EQI_Land+SM+PA+OB","0.00","-0.08(-0.49,0.33)","-0.10(-0.53,0.32)","0.10(-0.38,0.57)","0.37(-0.13,0.87)","0.6892","0.6397","0.6534","0.1373","1.0013","1.0030","1.0033","1.0030",3379,2767,2689,2554,3599,3512,3209,3169,"0.16(0.11,0.21)","0.0002","1.0031",4423,3826,"-0.08(-0.12,-0.03)","0.0023","1.0023",2141,2825,"0.06(0.01,0.10)","0.0240","0.9998",4414,3448
"C25","2000_2005","2016_2020",15,"EQI_Built+SM+PA+OB","0.00","1.37(0.92,1.81)","1.79(1.36,2.23)","1.85(1.41,2.31)","2.28(1.82,2.76)","0.0002","0.0002","0.0002","0.0002","1.0006","1.0005","1.0014","1.0019",3353,2595,2499,2195,4223,3813,3442,3711,"0.16(0.11,0.21)","0.0002","1.0031",4423,3826,"-0.08(-0.12,-0.03)","0.0023","1.0023",2141,2825,"0.06(0.01,0.10)","0.0240","0.9998",4414,3448
"C25","2000_2005","2016_2020",15,"EQI_Social+SM+PA+OB","0.00","0.40(-0.05,0.84)","0.32(-0.16,0.79)","0.86(0.31,1.39)","1.30(0.66,1.89)","0.0827","0.1893","0.0035","0.0002","1.0018","1.0014","1.0004","1.0007",3165,2615,2235,2140,3324,3266,3193,2851,"0.16(0.11,0.21)","0.0002","1.0031",4423,3826,"-0.08(-0.12,-0.03)","0.0023","1.0023",2141,2825,"0.06(0.01,0.10)","0.0240","0.9998",4414,3448
"C25","2000_2005","2021_2024",20,"EQI+SM+PA+OB","0.00","3.95(3.36,4.56)","4.93(4.35,5.50)","5.33(4.70,5.96)","5.94(5.25,6.63)","0.0002","0.0002","0.0002","0.0002","1.0017","1.0026","1.0048","1.0042",3678,2929,2303,2280,3102,3156,2851,3092,"0.21(0.15,0.28)","0.0002","1.0035",3692,3405,"-0.06(-0.12,-0.01)","0.0285","1.0032",2411,3036,"0.16(0.09,0.22)","0.0002","1.0017",3493,3838
"C25","2000_2005","2021_2024",20,"EQI_Air+SM+PA+OB","0.00","4.10(3.43,4.73)","3.97(3.29,4.64)","3.49(2.79,4.16)","3.05(2.28,3.78)","0.0002","0.0002","0.0002","0.0002","1.0022","1.0024","1.0025","1.0039",2377,2058,1782,1668,3375,3093,2671,2781,"0.23(0.16,0.30)","0.0002","1.0001",3457,3494,"-0.02(-0.08,0.04)","0.4364","1.0030",2177,2750,"0.09(0.02,0.16)","0.0094","1.0010",3232,3408
"C25","2000_2005","2021_2024",20,"EQI_Water+SM+PA+OB","0.00","0.24(-0.52,0.96)","0.89(0.12,1.67)","1.43(0.62,2.20)","1.21(0.34,2.05)","0.5388","0.0248","0.0006","0.0060","1.0004","1.0008","1.0008","1.0008",1907,1736,1711,1548,2940,2958,2859,2728,"0.23(0.16,0.30)","0.0002","1.0001",3457,3494,"-0.02(-0.08,0.04)","0.4364","1.0030",2177,2750,"0.09(0.02,0.16)","0.0094","1.0010",3232,3408
"C25","2000_2005","2021_2024",20,"EQI_Land+SM+PA+OB","0.00","-0.97(-1.50,-0.44)","-0.08(-0.65,0.51)","-0.35(-1.00,0.31)","0.23(-0.47,0.95)","0.0006","0.7992","0.2901","0.5338","1.0003","1.0013","1.0014","1.0027",3065,2592,2190,2288,3472,3227,3325,3322,"0.23(0.16,0.30)","0.0002","1.0001",3457,3494,"-0.02(-0.08,0.04)","0.4364","1.0030",2177,2750,"0.09(0.02,0.16)","0.0094","1.0010",3232,3408
"C25","2000_2005","2021_2024",20,"EQI_Built+SM+PA+OB","0.00","2.36(1.81,2.91)","2.53(1.96,3.10)","2.83(2.25,3.39)","3.04(2.40,3.68)","0.0002","0.0002","0.0002","0.0002","1.0026","1.0041","1.0046","1.0036",3028,2565,2243,2078,3027,3226,2836,2576,"0.23(0.16,0.30)","0.0002","1.0001",3457,3494,"-0.02(-0.08,0.04)","0.4364","1.0030",2177,2750,"0.09(0.02,0.16)","0.0094","1.0010",3232,3408
"C25","2000_2005","2021_2024",20,"EQI_Social+SM+PA+OB","0.00","0.49(-0.09,1.06)","0.30(-0.35,0.91)","0.82(0.10,1.54)","0.85(0.03,1.71)","0.0964","0.3610","0.0269","0.0435","1.0028","1.0038","1.0044","1.0036",2420,1896,1577,1505,3865,2897,2589,2319,"0.23(0.16,0.30)","0.0002","1.0001",3457,3494,"-0.02(-0.08,0.04)","0.4364","1.0030",2177,2750,"0.09(0.02,0.16)","0.0094","1.0010",3232,3408
"C25","2006_2010","2011_2015",5,"EQI+SM+PA+OB","0.00","0.99(0.48,1.51)","1.30(0.76,1.82)","1.11(0.55,1.66)","1.24(0.68,1.82)","0.0002","0.0002","0.0010","0.0002","1.0024","1.0025","1.0020","1.0027",2404,2164,2035,2111,3369,3400,2899,2927,"0.15(0.10,0.20)","0.0002","1.0005",4248,3761,"-0.01(-0.05,0.04)","0.7692","1.0007",2144,2227,"-0.06(-0.11,-0.00)","0.0360","1.0008",2754,3660
"C25","2006_2010","2011_2015",5,"EQI_Air+SM+PA+OB","0.00","0.31(-0.14,0.76)","0.73(0.25,1.22)","0.92(0.42,1.42)","0.93(0.42,1.45)","0.1827","0.0056","0.0010","0.0002","1.0012","1.0027","1.0035","1.0027",2470,2094,1845,2049,3421,2985,2822,2980,"0.21(0.17,0.27)","0.0002","0.9998",3836,3765,"-0.13(-0.18,-0.08)","0.0002","1.0020",2442,3215,"0.00(-0.05,0.06)","0.9579","1.0023",2888,3075
"C25","2006_2010","2011_2015",5,"EQI_Water+SM+PA+OB","0.00","-1.36(-1.86,-0.85)","-0.04(-0.54,0.48)","0.28(-0.25,0.82)","0.52(-0.02,1.10)","0.0002","0.8763","0.3060","0.0619","1.0010","1.0028","1.0019","1.0009",2483,2215,2070,1965,3412,2959,3008,3147,"0.21(0.17,0.27)","0.0002","0.9998",3836,3765,"-0.13(-0.18,-0.08)","0.0002","1.0020",2442,3215,"0.00(-0.05,0.06)","0.9579","1.0023",2888,3075
