ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C00_C97,2000_2005,2006_2010,5,EQI,0.00,"4.55(2.04,7.13)***","4.33(1.76,6.83)***","5.42(2.78,8.03)***","10.16(7.24,13.11)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Air","0.00","4.99(2.27,7.69)***","6.88(4.05,9.69)***","8.75(5.79,11.56)***","10.99(7.93,14.02)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Water","0.00","4.05(0.65,7.52)*","2.55(-1.02,6.04)","3.36(-0.04,6.64)","3.42(-0.08,7.01)"
"C00_C97","2000_2005","2006_2010",5,"EQI_Land","0.00","0.67(-1.56,2.92)","1.72(-0.67,4.10)","0.36(-2.29,3.07)","1.34(-1.50,4.17)"
"C00_C97","2000_2005","2006_2010",5,"EQI_Built","0.00","5.18(2.75,7.59)***","4.75(2.37,7.13)***","5.11(2.60,7.57)***","5.63(2.96,8.18)***"
"C00_C97","2000_2005","2006_2010",5,"EQI_Social","0.00","-0.34(-2.71,2.02)","-1.70(-4.14,0.82)","-0.60(-3.14,1.99)","2.45(-0.32,5.28)"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI","0.00","3.82(-0.19,7.79)","4.80(1.19,8.49)**","6.53(3.06,9.95)***","12.32(8.79,15.82)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","0.00","5.97(0.64,11.12)*","8.08(3.51,12.58)***","9.45(5.05,13.86)***","12.18(7.55,16.64)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","0.00","2.24(-1.41,5.97)","2.36(-1.09,5.73)","1.30(-2.16,4.65)","1.77(-1.71,5.29)"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","0.00","2.85(0.10,5.54)*","3.34(0.57,6.04)*","2.55(-0.48,5.58)","3.87(0.66,7.08)*"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Built","0.00","2.50(-0.53,5.61)","2.76(-0.38,5.89)","2.25(-0.86,5.27)","3.40(0.31,6.51)*"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Social","0.00","3.41(-0.30,7.18)","4.24(0.92,7.67)*","3.97(0.68,7.34)*","8.70(5.51,11.98)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI","0.00","1.56(-4.49,7.54)","6.74(1.37,12.18)*","7.74(2.50,12.85)**","8.36(3.10,13.69)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Air","0.00","3.36(-2.76,9.53)","6.13(0.65,11.94)*","7.36(1.79,12.86)**","7.37(1.47,13.37)*"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Water","0.00","-1.22(-7.00,4.59)","4.66(-0.37,9.85)","-1.43(-6.35,3.62)","3.33(-1.19,8.12)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Land","0.00","4.29(-0.53,9.16)","3.77(-0.98,8.52)","4.65(0.13,9.30)*","3.15(-1.85,8.24)"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Built","0.00","1.62(-4.73,8.17)","2.76(-2.82,8.44)","4.98(-0.35,10.33)","8.67(3.22,14.40)**"
"C00_C97","2000_2005","2006_2010",5,"RUCC2_EQI_Social","0.00","0.93(-3.92,5.86)","-0.40(-5.20,4.43)","0.08(-4.84,4.89)","2.95(-2.32,8.06)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI","0.00","5.64(1.83,9.57)**","5.28(1.26,9.30)*","7.03(2.93,11.15)**","8.46(3.10,13.61)**"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Air","0.00","7.64(3.84,11.41)***","8.37(4.18,12.55)***","8.67(4.15,13.08)***","7.02(0.12,14.18)*"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Water","0.00","3.91(-0.98,8.78)","2.16(-2.53,6.99)","5.90(1.31,10.60)*","3.14(-1.92,8.20)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Land","0.00","-2.02(-5.82,1.70)","3.10(-0.84,7.14)","2.84(-1.68,7.10)","3.20(-1.55,7.85)"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Built","0.00","7.29(3.30,11.33)***","6.85(2.82,10.80)**","7.97(3.75,12.13)***","8.67(4.11,13.03)***"
"C00_C97","2000_2005","2006_2010",5,"RUCC3_EQI_Social","0.00","1.27(-2.16,4.74)","-2.88(-6.71,1.02)","1.62(-2.62,5.91)","2.21(-3.13,7.42)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI","0.00","3.36(-1.96,8.50)","3.41(-2.37,9.22)","5.67(-1.93,13.17)","1.64(-7.31,10.93)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Air","0.00","3.41(-2.27,9.15)","0.45(-6.25,7.29)","2.62(-5.91,11.27)","-0.05(-9.95,9.82)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Water","0.00","3.59(-2.36,9.66)","-1.94(-8.23,4.21)","1.09(-5.42,7.32)","1.05(-5.70,7.70)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Land","0.00","2.97(-3.00,8.83)","3.43(-2.64,9.33)","0.22(-6.16,6.63)","3.61(-3.07,10.34)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Built","0.00","2.97(-2.19,8.28)","2.32(-3.43,7.99)","2.05(-4.80,8.56)","4.19(-2.86,11.32)"
"C00_C97","2000_2005","2006_2010",5,"RUCC4_EQI_Social","0.00","-0.59(-5.96,4.69)","5.12(-0.57,10.88)","7.05(0.58,13.54)*","6.97(-0.44,14.44)"
"C00_C97","2000_2005","2011_2015",10,"EQI","0.00","5.82(3.46,8.28)***","6.14(3.75,8.55)***","7.33(4.94,9.69)***","9.69(7.14,12.23)***"
"C00_C97","2000_2005","2011_2015",10,"EQI_Air","0.00","6.96(4.33,9.57)***","8.96(6.31,11.72)***","9.84(7.20,12.70)***","10.81(7.88,13.75)***"
"C00_C97","2000_2005","2011_2015",10,"EQI_Water","0.00","1.70(-1.36,4.71)","-0.78(-3.82,2.34)","1.80(-1.33,4.89)","2.48(-0.82,5.74)"
"C00_C97","2000_2005","2011_2015",10,"EQI_Land","0.00","1.38(-0.73,3.58)","0.91(-1.39,3.27)","1.22(-1.36,3.88)","1.20(-1.58,4.01)"
