ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C15_C26,2000_2005,2006_2010,5,EQI,0.00,"1.53(0.41,2.62)**","1.88(0.76,2.92)***","2.21(1.08,3.31)***","3.19(2.00,4.35)***"
"C15_C26","2000_2005","2006_2010",5,"EQI_Air","0.00","3.05(1.82,4.29)***","3.77(2.54,5.00)***","3.92(2.68,5.18)***","4.88(3.56,6.24)***"
"C15_C26","2000_2005","2006_2010",5,"EQI_Water","0.00","-1.71(-3.01,-0.39)*","-1.03(-2.35,0.29)","-0.91(-2.21,0.42)","-1.58(-2.92,-0.20)*"
"C15_C26","2000_2005","2006_2010",5,"EQI_Land","0.00","0.94(-0.03,1.91)","0.91(-0.07,1.97)","1.11(-0.05,2.25)","1.66(0.45,2.83)**"
"C15_C26","2000_2005","2006_2010",5,"EQI_Built","0.00","0.58(-0.52,1.65)","1.20(0.15,2.24)*","1.49(0.44,2.57)**","1.92(0.82,3.03)***"
"C15_C26","2000_2005","2006_2010",5,"EQI_Social","0.00","-1.55(-2.59,-0.53)**","-2.98(-4.00,-1.96)***","-3.12(-4.17,-2.04)***","-3.02(-4.21,-1.85)***"
"C15_C26","2000_2005","2006_2010",5,"RUCC1_EQI","0.00","3.19(1.10,5.28)**","3.36(1.45,5.26)**","4.81(2.87,6.69)***","5.18(3.32,7.13)***"
"C15_C26","2000_2005","2006_2010",5,"RUCC1_EQI_Air","0.00","0.01(-3.48,3.27)","2.48(-0.89,5.78)","2.76(-0.62,6.05)","3.92(0.55,7.16)*"
"C15_C26","2000_2005","2006_2010",5,"RUCC1_EQI_Water","0.00","-1.78(-3.30,-0.31)*","-1.43(-2.81,-0.01)*","-1.67(-3.03,-0.27)*","-2.03(-3.37,-0.64)**"
"C15_C26","2000_2005","2006_2010",5,"RUCC1_EQI_Land","0.00","1.78(0.57,2.94)**","1.98(0.79,3.19)**","1.58(0.24,2.93)*","1.78(0.41,3.12)*"
"C15_C26","2000_2005","2006_2010",5,"RUCC1_EQI_Built","0.00","0.90(-0.60,2.32)","1.84(0.29,3.33)*","2.02(0.48,3.50)**","2.63(1.12,4.09)***"
"C15_C26","2000_2005","2006_2010",5,"RUCC1_EQI_Social","0.00","2.03(0.30,3.75)*","-0.69(-2.31,0.90)","-0.97(-2.51,0.56)","-0.94(-2.49,0.55)"
