ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,RUCC1_EQI,Q1,1,1,1,0,NA
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,RUCC1_EQI,Q2,1.0314,0.9639,1.1037,3.1406,0.3727
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,RUCC1_EQI,Q3,1.0973,1.0365,1.1658,9.7253,0.0027
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,RUCC1_EQI,Q4,1.177,1.1111,1.2491,17.7026,0.0002
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,RUCC1_EQI,Q5,1.2642,1.1937,1.3408,26.4218,0.0002
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q1",0.7895,0.6806,0.904,-21.0506,"0.0007"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q2",0.8369,0.7267,0.9527,-16.3062,"0.0047"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q3",0.8788,0.7742,0.984,-12.1163,"0.0257"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q4",0.9197,0.815,1.0286,-8.033,"0.1357"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q5",0.9458,0.8409,1.0563,-5.4227,"0.3072"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q1",0.7895,0.6806,0.904,-21.0506,"0.0007"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q2",0.8677,0.7507,0.9948,-13.2301,"0.0402"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q3",0.8464,0.7303,0.9729,-15.3573,"0.0182"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q4",0.8288,0.7142,0.9533,-17.1194,"0.0092"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q5",0.8432,0.7261,0.9685,-15.6817,"0.0157"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q1",0.7895,0.6806,0.904,-21.0506,"0.0007"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q2",0.8306,0.7161,0.9529,-16.9413,"0.0057"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q3",0.8191,0.7056,0.941,-18.0932,"0.0042"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q4",0.7909,0.6775,0.9108,-20.9091,"0.0012"
