ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C00_C97_Black,2000_2005,2006_2010,5,Stratified_EQI,Q1,1,1,1,0,NA
C00_C97_Black,2000_2005,2006_2010,5,Stratified_EQI,Q2,0.9545,0.8103,1.1039,-4.5503,0.5366
C00_C97_Black,2000_2005,2006_2010,5,Stratified_EQI,Q3,1.1482,0.993,1.3262,14.8186,0.0592
C00_C97_Black,2000_2005,2006_2010,5,Stratified_EQI,Q4,1.4419,1.2524,1.7107,44.1854,0.0002
C00_C97_Black,2000_2005,2006_2010,5,Stratified_EQI,Q5,2.234,1.8663,2.7944,123.3966,0.0002
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q1",0.9843,0.5969,1.5442,-1.5661,"0.8400"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q2",0.7817,0.4106,1.295,-21.8276,"0.3027"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q3",1.0602,0.6485,1.6793,6.0184,"0.9040"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q4",1.5,0.993,2.2708,49.9975,"0.0552"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q5",2.6065,1.8425,3.8015,160.6466,"0.0002"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q1",0.9843,0.5969,1.5442,-1.5661,"0.8400"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q2",0.891,0.5037,1.4505,-10.9018,"0.5621"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q3",1.0263,0.6233,1.6238,2.6312,"0.9790"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q4",0.9372,0.5386,1.5276,-6.282,"0.6961"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q5",1.0772,0.6474,1.6718,7.7173,"0.8535"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q1",0.9843,0.5969,1.5442,-1.5661,"0.8400"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q2",0.7625,0.3942,1.2699,-23.7533,"0.2802"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q3",0.8006,0.4228,1.3177,-19.9368,"0.3437"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q4",0.8928,0.5008,1.4615,-10.7189,"0.5721"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q5",1.0445,0.6205,1.6416,4.4453,"0.9580"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q1",0.9843,0.5969,1.5442,-1.5661,"0.8400"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q2",1.009,0.6147,1.603,0.9023,"0.9190"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q3",1.2585,0.8155,1.9312,25.8486,"0.3322"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q4",1.4475,0.9585,2.1934,44.7456,"0.0797"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q5",1.4703,0.9726,2.2067,47.0313,"0.0707"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q1",0.9843,0.5969,1.5442,-1.5661,"0.8400"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q2",1.0647,0.6414,1.6613,6.4676,"0.8700"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q3",0.9122,0.5229,1.4686,-8.7761,"0.6241"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q4",1.1764,0.7494,1.819,17.6415,"0.5516"
"C00_C97_Black","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q5",1.037,0.6044,1.6403,3.6997,"0.9595"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI","Q1",0.9489,0.5849,1.445,-5.1071,"0.7356"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI","Q2",0.9119,0.5473,1.4066,-8.8077,"0.6156"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI","Q3",1.1203,0.7059,1.6827,12.0271,"0.6846"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI","Q4",1.3939,0.9359,2.0751,39.3876,"0.1052"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI","Q5",2.211,1.5574,3.2154,121.1047,"0.0002"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Air","Q1",0.9011,0.5316,1.4123,-9.8896,"0.5891"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Air","Q2",0.7075,0.3641,1.1574,-29.2522,"0.1587"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Air","Q3",1.0243,0.6286,1.5717,2.426,"0.9895"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Air","Q4",1.4529,0.955,2.1399,45.2852,"0.0862"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Air","Q5",2.5204,1.7692,3.6265,152.0415,"0.0002"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Water","Q1",0.9011,0.5316,1.4123,-9.8896,"0.5891"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Water","Q2",0.809,0.4453,1.3206,-19.1047,"0.3272"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Water","Q3",0.9138,0.5198,1.4345,-8.6233,"0.6291"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Water","Q4",0.859,0.4806,1.3604,-14.0954,"0.4596"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Water","Q5",0.9603,0.5576,1.5031,-3.9739,"0.7851"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Land","Q1",0.9011,0.5316,1.4123,-9.8896,"0.5891"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Land","Q2",0.6782,0.3355,1.1169,-32.1847,"0.1262"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Land","Q3",0.6871,0.3518,1.1229,-31.2871,"0.1307"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Land","Q4",0.8129,0.455,1.2801,-18.7146,"0.3457"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Land","Q5",0.9897,0.5931,1.5364,-1.0345,"0.8835"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Built","Q1",0.9011,0.5316,1.4123,-9.8896,"0.5891"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Built","Q2",0.9521,0.5554,1.475,-4.7896,"0.7536"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Built","Q3",1.2375,0.7864,1.8689,23.7488,"0.3872"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Built","Q4",1.3221,0.86,1.9826,32.214,"0.2037"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Built","Q5",1.3802,0.9035,2.055,38.0215,"0.1502"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Social","Q1",0.9011,0.5316,1.4123,-9.8896,"0.5891"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Social","Q2",0.9588,0.5673,1.4969,-4.1203,"0.7766"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Social","Q3",0.8165,0.445,1.3032,-18.3508,"0.3537"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Social","Q4",1.0405,0.6244,1.6097,4.0514,"0.9565"
"C00_C97_Black","2000_2005","2011_2015",10,"Stratified_EQI_Social","Q5",0.9386,0.542,1.4917,-6.1441,"0.7116"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI","Q1",0.9695,0.5893,1.4508,-3.0544,"0.8205"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI","Q2",0.913,0.5409,1.3902,-8.7036,"0.6221"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI","Q3",1.1277,0.7218,1.681,12.7723,"0.6511"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI","Q4",1.4311,0.96,2.0981,43.1058,"0.0702"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI","Q5",2.3036,1.6228,3.3148,130.3647,"0.0002"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI_Air","Q1",0.8755,0.5372,1.3589,-12.4523,"0.4906"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI_Air","Q2",0.719,0.3976,1.1685,-28.0988,"0.1737"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI_Air","Q3",1.0499,0.6727,1.6031,4.9884,"0.9280"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI_Air","Q4",1.4887,1.018,2.1737,48.8742,"0.0402"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI_Air","Q5",2.5393,1.8064,3.6348,153.933,"0.0002"
"C00_C97_Black","2000_2005","2016_2020",15,"Stratified_EQI_Water","Q1",0.8755,0.5372,1.3589,-12.4523,"0.4906"
