ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C00_C97_Male,2000_2005,2006_2010,5,Stratified_EQI,Q1,1,1,1,0,NA
C00_C97_Male,2000_2005,2006_2010,5,Stratified_EQI,Q2,1.109,1.0849,1.1336,10.8994,0.0002
C00_C97_Male,2000_2005,2006_2010,5,Stratified_EQI,Q3,1.139,1.1149,1.1639,13.9014,0.0002
C00_C97_Male,2000_2005,2006_2010,5,Stratified_EQI,Q4,1.1537,1.1285,1.1789,15.3701,0.0002
C00_C97_Male,2000_2005,2006_2010,5,Stratified_EQI,Q5,1.1985,1.1721,1.2242,19.8487,0.0002
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q1",0.9196,0.8695,0.9721,-8.042,"0.0012"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q2",1.0375,0.9854,1.0941,3.7515,"0.1652"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q3",1.0651,1.011,1.1227,6.511,"0.0177"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q4",1.0645,1.0098,1.123,6.4511,"0.0202"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q5",1.069,1.0119,1.1283,6.9028,"0.0177"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q1",0.9196,0.8695,0.9721,-8.042,"0.0012"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q2",0.8717,0.8215,0.9233,-12.8264,"0.0002"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q3",0.9478,0.8954,1.0036,-5.2175,"0.0657"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q4",0.9517,0.9006,1.0042,-4.8324,"0.0732"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q5",0.96,0.9061,1.0154,-4.0009,"0.1507"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q1",0.9196,0.8695,0.9721,-8.042,"0.0012"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q2",0.9023,0.851,0.9555,-9.775,"0.0002"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q3",0.9225,0.8715,0.9751,-7.7543,"0.0017"
"C00_C97_Male","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q4",0.9129,0.8624,0.9663,-8.7098,"0.0027"
