ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,census_region_1_EQI,Q1,1,1,1,0,NA
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,census_region_1_EQI,Q2,0.9484,0.8123,1.0934,-5.1626,0.4526
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,census_region_1_EQI,Q3,0.9959,0.8802,1.1191,-0.4091,0.9260
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,census_region_1_EQI,Q4,1.0914,0.9829,1.211,9.1447,0.1057
G20_G30_G12.2_F01_F03,2000_2005,2006_2010,5,census_region_1_EQI,Q5,1.195,1.0836,1.3215,19.4997,0.0007
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Air","Q1",0.838,0.6396,1.0607,-16.2015,"0.1352"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Air","Q2",0.9438,0.7232,1.1836,-5.619,"0.6261"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Air","Q3",0.8384,0.636,1.0539,-16.1551,"0.1427"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Air","Q4",0.8806,0.6794,1.0979,-11.9374,"0.2587"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Air","Q5",0.8506,0.6483,1.0663,-14.9413,"0.1612"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Water","Q1",0.838,0.6396,1.0607,-16.2015,"0.1352"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Water","Q2",0.7441,0.5267,0.9759,-25.5884,"0.0322"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Water","Q3",0.9693,0.7438,1.2124,-3.0686,"0.7936"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Water","Q4",0.9222,0.7108,1.148,-7.7784,"0.4756"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Water","Q5",0.951,0.737,1.1862,-4.8993,"0.6566"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Land","Q1",0.838,0.6396,1.0607,-16.2015,"0.1352"
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"census_region_1_EQI_Land","Q2",0.7967,0.5994,1.0166,-20.328,"0.0662"
