ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_EQI,Q1,1,1,1,0,NA
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_EQI,Q2,1.3315,-6.485,9.8714,33.1545,0.9940
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_EQI,Q3,2.6169,-16.8537,21.6444,161.6905,0.9045
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_EQI,Q4,3.9291,-26.7878,36.179,292.9071,0.9010
C00_C97_Asian,2000_2005,2006_2010,5,Stratified_EQI,Q5,13.2719,-106.8969,137.9408,1227.1927,0.9010
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q1",0.7029,-13.2571,14.9056,-29.711,"0.5596"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q2",2.7171,-23.3413,26.5741,171.7125,"0.8010"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q3",4.104,-38.6484,44.1061,310.3962,"0.9835"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q4",7.0246,-56.9987,65.3909,602.4625,"0.9065"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q5",18.4757,-153.376,184.9597,1747.5737,"0.9010"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q1",0.7029,-13.2571,14.9056,-29.711,"0.5596"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q2",-0.118,-12.8421,14.3522,-111.7954,"0.5246"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q3",0.9473,-14.2107,15.2671,-5.2704,"0.5966"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q4",-0.4092,-14.1641,15.5883,-140.9194,"0.5346"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q5",0.1638,-18.3514,18.5234,-83.6223,"0.6671"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q1",0.7029,-13.2571,14.9056,-29.711,"0.5596"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q2",2.2898,-12.0508,14.8957,128.9817,"0.5516"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q3",1.5624,-13.799,14.8509,56.2432,"0.5816"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q4",-0.2505,-14.9947,14.9747,-125.0485,"0.5456"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q5",2.0829,-15.0437,14.5917,108.2932,"0.5816"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q1",0.7029,-13.2571,14.9056,-29.711,"0.5596"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q2",-0.2565,-12.6173,13.7057,-125.6542,"0.5161"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q3",0.6003,-12.3373,14.0326,-39.9715,"0.5251"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q4",0.9527,-13.59,16.1092,-4.7332,"0.6026"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q5",3.0943,-24.7557,28.5467,209.4326,"0.8250"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q1",0.7029,-13.2571,14.9056,-29.711,"0.5596"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q2",-0.5962,-14.873,14.1865,-159.6187,"0.5181"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q3",-1.6418,-16.7466,13.4183,-264.1757,"0.5391"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q4",-1.3295,-16.6847,16.5861,-232.9487,"0.5411"
"C00_C97_Asian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q5",0.2541,-14.9083,16.5902,-74.5913,"0.5581"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_EQI","Q1",-1.5269,-10.6839,10.4983,-252.6947,"0.4756"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_EQI","Q2",-0.9417,-13.114,13.8828,-194.1712,"0.5801"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_EQI","Q3",0.4818,-22.1932,25.1403,-51.8173,"0.8390"
"C00_C97_Asian","2000_2005","2011_2015",10,"Stratified_EQI","Q4",3.2682,-40.4547,47.0937,226.8195,"0.9405"
