ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI,Q1,1,1,1,0,NA
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI,Q2,1.0287,1.005,1.0537,2.8685,0.0152
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI,Q3,1.0438,1.0209,1.067,4.381,0.0002
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI,Q4,1.0568,1.0343,1.0791,5.6753,0.0002
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI,Q5,1.0837,1.0617,1.1061,8.3719,0.0002
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q1",0.9452,0.9032,0.9874,-5.4756,"0.0102"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q2",0.9722,0.93,1.0143,-2.7824,"0.1892"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q3",1.0023,0.9636,1.0428,0.2317,"0.9330"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q4",1.0041,0.9656,1.0451,0.4095,"0.8465"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Air","Q5",1.0281,0.9888,1.0702,2.8126,"0.1692"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q1",0.9452,0.9032,0.9874,-5.4756,"0.0102"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q2",0.9483,0.9054,0.9931,-5.1723,"0.0247"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q3",0.945,0.9018,0.9908,-5.496,"0.0197"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q4",0.9396,0.8976,0.9843,-6.041,"0.0082"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Water","Q5",0.95,0.9075,0.9954,-5.001,"0.0302"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q1",0.9452,0.9032,0.9874,-5.4756,"0.0102"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q2",0.9578,0.9145,1.0013,-4.2202,"0.0582"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q3",0.9608,0.9183,1.0032,-3.9201,"0.0702"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q4",0.9496,0.9068,0.9926,-5.0366,"0.0212"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Land","Q5",0.9586,0.9149,1.002,-4.1439,"0.0672"
"C00_C97","2000_2005","2006_2010",5,"RUCC1_EQI_Built","Q1",0.9452,0.9032,0.9874,-5.4756,"0.0102"
