ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Quintile,MRR_mean,MRR_lower,MRR_upper,pct_diff,p
NDD_Indian,2000_2005,2006_2010,5,Stratified_EQI,Q1,1,1,1,0,NA
NDD_Indian,2000_2005,2006_2010,5,Stratified_EQI,Q2,1,1,1,-0,0.9930
NDD_Indian,2000_2005,2006_2010,5,Stratified_EQI,Q3,1,1,1,-0,0.9825
NDD_Indian,2000_2005,2006_2010,5,Stratified_EQI,Q4,1,1,1,-0,0.9715
NDD_Indian,2000_2005,2006_2010,5,Stratified_EQI,Q5,1,1,1,-0,0.9805
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q1",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q2",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q3",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q4",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Air","Q5",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q1",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q2",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q3",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q4",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Water","Q5",0.8499,-2.9487,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q1",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q2",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q3",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q4",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Land","Q5",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q1",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q2",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q3",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q4",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Built","Q5",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q1",0.8499,-2.9486,2.641,-15.0095,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q2",0.8499,-2.9486,2.641,-15.0094,"0.5001"
"NDD_Indian","2000_2005","2006_2010",5,"Stratified_EQI_Social","Q3",0.8499,-2.9486,2.641,-15.0095,"0.5001"
