ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C76_C80,2000_2005,2006_2010,5,EQI,0.00,"0.32(-0.23, 0.88)","-0.58(-1.15, -0.01)*","-1.67(-2.28, -1.06)***","-2.40(-3.08, -1.72)***"
C76_C80,2000_2005,2006_2010,5,EQI_Air,0.00,"0.48(-0.12, 1.08)","-1.42(-2.04, -0.79)***","-2.65(-3.28, -2.01)***","-2.79(-3.47, -2.11)***"
C76_C80,2000_2005,2006_2010,5,EQI_Water,0.00,"0.51(-0.20, 1.23)","0.51(-0.22, 1.25)","0.64(-0.10, 1.37)","0.85(0.09, 1.62)*"
C76_C80,2000_2005,2006_2010,5,EQI_Land,0.00,"-0.58(-1.16, 0.01)","-0.26(-0.89, 0.36)","-0.67(-1.35, 0.01)","-0.54(-1.27, 0.18)"
C76_C80,2000_2005,2006_2010,5,EQI_Built,0.00,"0.32(-0.23, 0.88)","-0.31(-0.87, 0.26)","-0.60(-1.18, -0.03)*","-0.38(-0.97, 0.21)"
C76_C80,2000_2005,2006_2010,5,EQI_Social,0.00,"-0.77(-1.32, -0.21)**","-1.48(-2.07, -0.88)***","-1.89(-2.53, -1.26)***","-2.73(-3.43, -2.02)***"
C76_C80,2000_2005,2006_2010,5,RUCC1_EQI,0.00,"-0.79(-1.38, -0.21)**","-1.38(-1.99, -0.77)***","-1.25(-1.91, -0.59)***","-1.21(-1.95, -0.47)**"
C76_C80,2000_2005,2006_2010,5,RUCC1_EQI_Air,0.00,"-0.78(-1.37, -0.19)**","-1.32(-1.93, -0.72)***","-1.38(-2.00, -0.76)***","-0.96(-1.61, -0.32)**"
C76_C80,2000_2005,2006_2010,5,RUCC1_EQI_Water,0.00,"0.10(-0.66, 0.87)","0.15(-0.65, 0.95)","0.40(-0.40, 1.19)","0.58(-0.27, 1.42)"
C76_C80,2000_2005,2006_2010,5,RUCC1_EQI_Land,0.00,"0.08(-0.55, 0.70)","-0.29(-0.96, 0.38)","-0.45(-1.19, 0.28)","-0.58(-1.36, 0.19)"
C76_C80,2000_2005,2006_2010,5,RUCC1_EQI_Built,0.00,"-0.22(-0.82, 0.37)","-0.82(-1.43, -0.22)**","-0.70(-1.32, -0.07)*","-0.28(-0.92, 0.36)"
C76_C80,2000_2005,2006_2010,5,RUCC1_EQI_Social,0.00,"0.45(-0.16, 1.06)","0.35(-0.29, 0.99)","1.21(0.53, 1.88)***","1.19(0.49, 1.89)***"
C76_C80,2000_2005,2006_2010,5,RUCC2_EQI,0.00,"0.13(-0.83, 1.09)","-0.19(-1.23, 0.85)","-0.40(-1.51, 0.71)","-0.37(-1.52, 0.79)"
C76_C80,2000_2005,2006_2010,5,RUCC2_EQI_Air,0.00,"-0.72(-1.71, 0.26)","-0.36(-1.40, 0.69)","-0.65(-1.77, 0.47)","0.00(-1.14, 1.15)"
C76_C80,2000_2005,2006_2010,5,RUCC2_EQI_Water,0.00,"0.28(-0.93, 1.49)","0.01(-1.27, 1.30)","0.22(-1.00, 1.45)","0.53(-0.79, 1.85)"
C76_C80,2000_2005,2006_2010,5,RUCC2_EQI_Land,0.00,"0.22(-0.75, 1.20)","0.36(-0.70, 1.43)","-0.23(-1.36, 0.89)","0.08(-1.07, 1.23)"
C76_C80,2000_2005,2006_2010,5,RUCC2_EQI_Built,0.00,"-0.51(-1.44, 0.43)","-0.15(-1.11, 0.82)","-0.65(-1.62, 0.32)","-0.33(-1.35, 0.69)"
C76_C80,2000_2005,2006_2010,5,RUCC2_EQI_Social,0.00,"-1.89(-2.86, -0.93)***","-1.66(-2.68, -0.65)**","-1.72(-2.77, -0.68)**","-1.97(-3.06, -0.87)***"
C76_C80,2000_2005,2006_2010,5,RUCC3_EQI,0.00,"-0.79(-1.79, 0.22)","0.17(-0.91, 1.25)","-0.69(-1.83, 0.45)","-1.10(-2.37, 0.16)"
C76_C80,2000_2005,2006_2010,5,RUCC3_EQI_Air,0.00,"0.11(-0.88, 1.09)","-1.22(-2.25, -0.18)*","-1.69(-2.74, -0.63)**","-2.47(-3.58, -1.37)***"
C76_C80,2000_2005,2006_2010,5,RUCC3_EQI_Water,0.00,"0.12(-1.02, 1.25)","0.69(-0.48, 1.86)","0.90(-0.27, 2.06)","1.03(-0.19, 2.24)"
C76_C80,2000_2005,2006_2010,5,RUCC3_EQI_Land,0.00,"-0.07(-1.08, 0.93)","-0.11(-1.17, 0.94)","0.35(-0.79, 1.49)","0.37(-0.86, 1.60)"
C76_C80,2000_2005,2006_2010,5,RUCC3_EQI_Built,0.00,"0.20(-0.76, 1.16)","-0.58(-1.56, 0.40)","-0.05(-1.05, 0.96)","0.52(-0.55, 1.59)"
C76_C80,2000_2005,2006_2010,5,RUCC3_EQI_Social,0.00,"-1.08(-2.04, -0.12)*","-0.92(-1.95, 0.10)","-1.35(-2.49, -0.21)*","-1.60(-2.90, -0.30)*"
C76_C80,2000_2005,2006_2010,5,RUCC4_EQI,0.00,"2.32(0.62, 4.02)**","3.49(1.69, 5.29)***","4.25(2.37, 6.13)***","3.69(1.72, 5.66)***"
