ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C18_C21,2000_2005,2006_2010,5,EQI,0.00,"-0.19(-1.03, 0.66)","-2.34(-3.22, -1.47)***","-4.67(-5.60, -3.73)***","-7.01(-8.05, -5.98)***"
C18_C21,2000_2005,2006_2010,5,EQI_air,0.00,"-3.95(-4.86, -3.04)***","-6.65(-7.59, -5.71)***","-7.71(-8.67, -6.75)***","-8.42(-9.44, -7.41)***"
C18_C21,2000_2005,2006_2010,5,EQI_water,0.00,"-0.91(-2.15, 0.33)","-1.71(-3.00, -0.43)**","-2.06(-3.34, -0.78)**","-3.53(-4.86, -2.20)***"
C18_C21,2000_2005,2006_2010,5,EQI_land,0.00,"0.39(-0.55, 1.32)","0.42(-0.59, 1.43)","0.48(-0.64, 1.61)","1.80(0.61, 2.98)**"
C18_C21,2000_2005,2006_2010,5,EQI_built,0.00,"-1.00(-1.87, -0.14)*","-2.20(-3.09, -1.32)***","-3.34(-4.23, -2.44)***","-3.71(-4.66, -2.77)***"
C18_C21,2000_2005,2006_2010,5,EQI_Sociodemographic,0.00,"-0.72(-1.60, 0.15)","-1.80(-2.73, -0.86)***","-3.14(-4.14, -2.14)***","-5.21(-6.32, -4.10)***"
C18_C21,2000_2005,2006_2010,5,RUCC1_EQI,0.00,"-1.63(-2.36, -0.90)***","-2.35(-3.12, -1.58)***","-2.98(-3.81, -2.15)***","-3.18(-4.12, -2.25)***"
C18_C21,2000_2005,2006_2010,5,RUCC1_EQI_air,0.00,"-1.73(-2.46, -1.01)***","-2.76(-3.50, -2.01)***","-2.44(-3.22, -1.67)***","-2.18(-2.98, -1.37)***"
C18_C21,2000_2005,2006_2010,5,RUCC1_EQI_water,0.00,"-0.72(-1.78, 0.33)","-1.08(-2.18, 0.02)","-1.99(-3.04, -0.93)***","-2.04(-3.19, -0.90)***"
C18_C21,2000_2005,2006_2010,5,RUCC1_EQI_land,0.00,"0.23(-0.57, 1.04)","-0.30(-1.17, 0.56)","-0.32(-1.26, 0.62)","0.12(-0.86, 1.11)"
C18_C21,2000_2005,2006_2010,5,RUCC1_EQI_built,0.00,"-1.48(-2.21, -0.74)***","-1.74(-2.51, -0.98)***","-2.32(-3.11, -1.53)***","-2.00(-2.84, -1.17)***"
C18_C21,2000_2005,2006_2010,5,RUCC1_EQI_Sociodemographic,0.00,"0.65(-0.13, 1.42)","0.27(-0.56, 1.09)","0.21(-0.65, 1.07)","1.23(0.33, 2.12)**"
C18_C21,2000_2005,2006_2010,5,RUCC2_EQI,0.00,"0.54(-0.61, 1.69)","-0.03(-1.29, 1.23)","-0.40(-1.74, 0.94)","-0.77(-2.16, 0.62)"
C18_C21,2000_2005,2006_2010,5,RUCC2_EQI_air,0.00,"2.03(0.87, 3.18)***","2.05(0.84, 3.25)***","1.43(0.14, 2.71)*","1.52(0.19, 2.84)*"
C18_C21,2000_2005,2006_2010,5,RUCC2_EQI_water,0.00,"-1.22(-2.74, 0.30)","0.08(-1.52, 1.68)","-0.93(-2.47, 0.62)","-1.16(-2.79, 0.46)"
C18_C21,2000_2005,2006_2010,5,RUCC2_EQI_land,0.00,"-0.17(-1.35, 1.01)","0.33(-0.95, 1.61)","-0.07(-1.42, 1.27)","0.41(-0.98, 1.80)"
C18_C21,2000_2005,2006_2010,5,RUCC2_EQI_built,0.00,"0.45(-0.67, 1.57)","-0.11(-1.27, 1.04)","-0.31(-1.49, 0.88)","-0.98(-2.23, 0.26)"
C18_C21,2000_2005,2006_2010,5,RUCC2_EQI_Sociodemographic,0.00,"-1.53(-2.69, -0.37)**","-1.92(-3.14, -0.70)**","-2.49(-3.76, -1.23)***","-2.42(-3.74, -1.10)***"
C18_C21,2000_2005,2006_2010,5,RUCC3_EQI,0.00,"-0.13(-1.37, 1.11)","-0.54(-1.90, 0.82)","-2.22(-3.67, -0.77)**","-3.52(-5.14, -1.90)***"
C18_C21,2000_2005,2006_2010,5,RUCC3_EQI_air,0.00,"-2.11(-3.32, -0.90)***","-3.95(-5.23, -2.68)***","-4.71(-6.02, -3.40)***","-5.62(-7.01, -4.22)***"
C18_C21,2000_2005,2006_2010,5,RUCC3_EQI_water,0.00,"-0.89(-2.43, 0.65)","-1.89(-3.50, -0.29)*","-1.89(-3.49, -0.28)*","-2.38(-4.04, -0.72)**"
C18_C21,2000_2005,2006_2010,5,RUCC3_EQI_land,0.00,"0.38(-0.87, 1.64)","0.63(-0.71, 1.96)","0.54(-0.94, 2.02)","0.93(-0.69, 2.55)"
C18_C21,2000_2005,2006_2010,5,RUCC3_EQI_built,0.00,"-1.12(-2.30, 0.06)","-1.09(-2.30, 0.12)","-1.41(-2.66, -0.16)*","-1.31(-2.68, 0.05)"
C18_C21,2000_2005,2006_2010,5,RUCC3_EQI_Sociodemographic,0.00,"-2.12(-3.29, -0.95)***","-2.94(-4.21, -1.67)***","-3.15(-4.62, -1.68)***","-4.43(-6.17, -2.69)***"
C18_C21,2000_2005,2006_2010,5,RUCC4_EQI,0.00,"3.52(0.44, 6.61)*","6.36(3.17, 9.56)***","8.82(5.50, 12.13)***","7.35(3.86, 10.85)***"
C18_C21,2000_2005,2006_2010,5,RUCC4_EQI_air,0.00,"9.35(6.32, 12.38)***","10.45(7.34, 13.57)***","7.08(3.63, 10.53)***","4.76(1.20, 8.32)**"
C18_C21,2000_2005,2006_2010,5,RUCC4_EQI_water,0.00,"-1.27(-4.75, 2.22)","-4.68(-8.23, -1.13)**","-2.68(-6.37, 1.01)","-2.31(-5.90, 1.29)"
C18_C21,2000_2005,2006_2010,5,RUCC4_EQI_land,0.00,"1.23(-1.95, 4.42)","2.81(-0.42, 6.04)","4.48(1.01, 7.95)*","8.14(4.54, 11.74)***"
C18_C21,2000_2005,2006_2010,5,RUCC4_EQI_built,0.00,"5.07(2.03, 8.11)**","6.67(3.65, 9.69)***","5.73(2.65, 8.81)***","3.63(0.49, 6.78)*"
C18_C21,2000_2005,2006_2010,5,RUCC4_EQI_Sociodemographic,0.00,"0.41(-2.70, 3.52)","2.14(-1.21, 5.49)","5.78(2.06, 9.49)**","2.05(-1.77, 5.87)"
C18_C21,2000_2005,2011_2015,10,EQI,0.00,"-0.33(-1.19, 0.52)","-4.20(-5.08, -3.32)***","-6.64(-7.59, -5.70)***","-9.16(-10.21, -8.11)***"
C18_C21,2000_2005,2011_2015,10,EQI_air,0.00,"-5.69(-6.60, -4.78)***","-8.56(-9.51, -7.62)***","-10.34(-11.31, -9.37)***","-11.17(-12.20, -10.14)***"
C18_C21,2000_2005,2011_2015,10,EQI_water,0.00,"-1.57(-2.92, -0.21)*","-2.70(-4.11, -1.28)***","-2.79(-4.20, -1.38)***","-4.41(-5.89, -2.92)***"
C18_C21,2000_2005,2011_2015,10,EQI_land,0.00,"0.98(0.01, 1.95)*","0.60(-0.45, 1.65)","0.38(-0.80, 1.56)","1.29(0.04, 2.54)*"
C18_C21,2000_2005,2011_2015,10,EQI_built,0.00,"-0.49(-1.38, 0.39)","-2.65(-3.55, -1.74)***","-3.52(-4.44, -2.60)***","-4.23(-5.20, -3.25)***"
