ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
N00_N15,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","2.0561(1.6480,2.6296)","2.9741(2.3535,3.8953)","3.6885(2.8839,4.8833)","4.3162(3.3365,5.7482)",NA,0.0002,0.0002,0.0002,0.0002,0.9997,1.0007,1.0006,1.0000,3395,2830,2521,2248,3392,2852,3118,2966
"N00_N15","2000_2005","2011_2015",10,"0.2052(0.1142,0.3192)","0.3520(0.2440,0.4976)","0.5776(0.4240,0.7952)","0.7735(0.5774,1.0533)","1.1053(0.8378,1.5072)","0.0002","0.0002","0.0022","0.0967","0.5786","1.0020","1.0022","1.0035","1.0017",2031,2038,1783,1931,3175,2874,2440,2655
"N00_N15","2000_2005","2016_2020",15,"0.2942(0.1882,0.4387)","0.5166(0.3731,0.7223)","0.8433(0.6314,1.1566)","1.0926(0.8273,1.4870)","1.4379(1.0959,1.9596)","0.0002","0.0007","0.2377","0.6231","0.0107","1.0013","1.0012","1.0027","1.0035",2013,1679,1421,1388,2666,2746,2445,2333
"N00_N15","2000_2005","2021_2024",20,"0.4471(0.2665,0.6780)","0.8329(0.5954,1.1540)","1.1494(0.8523,1.5789)","1.4565(1.0867,1.9960)","1.8490(1.4000,2.5072)","0.0012","0.2482","0.4476","0.0092","0.0002","1.0011","1.0016","1.0025","1.0030",2332,2075,1774,1739,2809,2491,2744,2697
