ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
J84_D86,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.4990(1.3742,1.6466)","1.8734(1.7025,2.0614)","2.0062(1.8136,2.2220)","2.1569(1.9353,2.4015)",NA,0.0002,0.0002,0.0002,0.0002,0.9996,1.0009,0.9999,1.0010,2781,2163,1778,1662,3094,2690,2727,2350
"J84_D86","2000_2005","2011_2015",10,"1.1107(0.9535,1.2906)","1.5027(1.3185,1.7172)","1.8462(1.6356,2.0932)","2.0249(1.7850,2.2990)","2.1691(1.9234,2.4568)","0.1847","0.0002","0.0002","0.0002","0.0002","1.0002","1.0007","1.0019","1.0017",3227,2746,2063,2003,3091,3217,2594,2990
"J84_D86","2000_2005","2016_2020",15,"1.0430(0.9000,1.2042)","1.5648(1.3763,1.7730)","1.8652(1.6550,2.1058)","2.0693(1.8453,2.3375)","2.2156(1.9714,2.4956)","0.6111","0.0002","0.0002","0.0002","0.0002","0.9998","1.0000","1.0004","1.0001",2789,2446,1928,1860,2914,2673,2965,2696
"J84_D86","2000_2005","2021_2024",20,"1.1357(0.9559,1.3388)","1.7510(1.5249,2.0170)","1.9879(1.7432,2.2757)","2.2566(1.9931,2.5688)","2.3699(2.0957,2.7008)","0.1457","0.0002","0.0002","0.0002","0.0002","1.0010","1.0013","1.0003","1.0013",3905,2845,2360,2150,3062,3044,2629,2768
