ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
X70_X84,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.3296(1.2416,1.4272)","1.5344(1.4306,1.6616)","1.5864(1.4672,1.7200)","1.6078(1.4823,1.7540)",NA,0.0002,0.0002,0.0002,0.0002,1.0013,1.0021,1.0011,1.0011,2293,2183,1728,1651,2396,2825,2196,2553
"X70_X84","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.3046(1.2156,1.4013)","1.4552(1.3522,1.5709)","1.5249(1.4111,1.6581)","1.5552(1.4292,1.6997)",NA,"0.0002","0.0002","0.0002","0.0002","1.0001","1.0006","1.0015","1.0008",3104,2267,1986,2074,2760,2666,2719,2348
"X70_X84","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.3502(1.2608,1.4440)","1.4844(1.3827,1.5968)","1.5548(1.4425,1.6820)","1.5988(1.4731,1.7392)",NA,"0.0002","0.0002","0.0002","0.0002","1.0039","1.0050","1.0048","1.0034",2125,1841,1590,1630,2620,2415,2325,2410
"X70_X84","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.3186(1.2284,1.4228)","1.5238(1.4116,1.6528)","1.5911(1.4627,1.7372)","1.5983(1.4581,1.7571)",NA,"0.0002","0.0002","0.0002","0.0002","1.0008","1.0010","1.0004","1.0009",1801,1527,1318,1221,2695,2366,2303,2200
