ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
J40_J47_J60_J70_J84_D86_C34,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.0741(1.0485,1.0996)","1.0868(1.0614,1.1131)","1.0980(1.0695,1.1265)","1.1307(1.0995,1.1642)",NA,0.0002,0.0002,0.0002,0.0002,1.0006,1.0017,1.0016,0.9997,3205,2660,2347,2360,3115,2893,2871,2829
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2011_2015",10,"0.9652(0.9238,1.0071)","1.0402(0.9981,1.0832)","1.0484(1.0070,1.0925)","1.0591(1.0165,1.1028)","1.0706(1.0267,1.1146)","0.1057","0.0612","0.0272","0.0092","0.0017","1.0006","1.0012","1.0007","1.0009",2939,2365,2192,2096,3251,2816,2898,2404
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2016_2020",15,"0.8915(0.8512,0.9346)","0.9583(0.9174,1.0024)","0.9678(0.9283,1.0125)","0.9786(0.9378,1.0228)","0.9872(0.9461,1.0329)","0.0002","0.0602","0.1462","0.3242","0.5401","1.0006","1.0011","1.0018","1.0022",2454,1983,1812,1788,2759,2653,2415,2467
"J40_J47_J60_J70_J84_D86_C34","2000_2005","2021_2024",20,"0.9571(0.9045,1.0102)","1.0316(0.9802,1.0852)","1.0087(0.9577,1.0606)","1.0054(0.9550,1.0563)","0.9880(0.9361,1.0401)","0.1132","0.2467","0.7301","0.8455","0.6476","1.0013","1.0007","1.0020","1.0016",3149,2463,2147,1885,3251,3114,2804,2646
