ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
J84_D86,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.4990(1.3742,1.6466)","1.8734(1.7025,2.0614)","2.0062(1.8136,2.2220)","2.1569(1.9353,2.4015)",NA,0.0002,0.0002,0.0002,0.0002,0.9996,1.0009,0.9999,1.0010,2781,2163,1778,1662,3094,2690,2727,2350
"J84_D86","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.3551(1.2487,1.4752)","1.6655(1.5241,1.8262)","1.8269(1.6622,2.0056)","1.9574(1.7740,2.1652)",NA,"0.0002","0.0002","0.0002","0.0002","1.0002","1.0007","1.0019","1.0017",3227,2746,2063,2003,3091,3217,2594,2990
"J84_D86","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.5028(1.3796,1.6419)","1.7918(1.6436,1.9591)","1.9882(1.8191,2.1891)","2.1290(1.9334,2.3523)",NA,"0.0002","0.0002","0.0002","0.0002","0.9998","1.0000","1.0004","1.0001",2789,2446,1928,1860,2914,2673,2965,2696
"J84_D86","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.5453(1.4118,1.6977)","1.7550(1.5913,1.9348)","1.9929(1.7960,2.2197)","2.0934(1.8732,2.3374)",NA,"0.0002","0.0002","0.0002","0.0002","1.0010","1.0013","1.0003","1.0013",3905,2845,2360,2150,3062,3044,2629,2768
