ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
J43_J44,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.0841(1.0476,1.1231)","1.0982(1.0590,1.1389)","1.1018(1.0599,1.1461)","1.1212(1.0732,1.1722)",NA,0.0002,0.0002,0.0002,0.0002,1.0020,1.0037,1.0035,1.0038,1799,1421,1290,1237,2362,2348,2161,1696
"J43_J44","2000_2005","2011_2015",10,"1.0191(0.9521,1.0913)","1.1169(1.0474,1.1900)","1.1293(1.0594,1.2012)","1.1326(1.0629,1.2057)","1.1384(1.0693,1.2123)","0.6131","0.0007","0.0002","0.0002","0.0002","1.0004","1.0010","1.0009","1.0024",2047,1681,1534,1598,2251,2535,2283,2497
"J43_J44","2000_2005","2016_2020",15,"1.0306(0.9585,1.1041)","1.1066(1.0345,1.1797)","1.1207(1.0494,1.1938)","1.1197(1.0517,1.1927)","1.1087(1.0386,1.1829)","0.4056","0.0022","0.0002","0.0002","0.0012","1.0022","1.0022","1.0040","1.0031",2286,1922,1591,1531,2861,2853,2641,2294
"J43_J44","2000_2005","2021_2024",20,"1.0963(1.0105,1.1849)","1.1950(1.1098,1.2849)","1.1389(1.0563,1.2255)","1.1265(1.0435,1.2136)","1.0800(0.9987,1.1659)","0.0237","0.0002","0.0017","0.0037","0.0582","1.0019","1.0023","1.0022","1.0034",2639,2170,1773,1825,2989,2579,2465,2405
