ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
I00_I99,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.0750(1.0600,1.0899)","1.0843(1.0686,1.1007)","1.0898(1.0725,1.1064)","1.1100(1.0910,1.1294)",NA,0.0002,0.0002,0.0002,0.0002,1.0019,1.0015,1.0034,1.0022,1797,1461,1208,1158,2409,1983,1997,1861
"I00_I99","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.0725(1.0573,1.0878)","1.0839(1.0678,1.0998)","1.0956(1.0776,1.1127)","1.1123(1.0924,1.1322)",NA,"0.0002","0.0002","0.0002","0.0002","1.0009","1.0001","1.0005","1.0011",2441,2208,2048,1851,2857,2407,2623,2474
"I00_I99","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.0898(1.0748,1.1055)","1.0962(1.0799,1.1128)","1.1146(1.0969,1.1331)","1.1438(1.1235,1.1643)",NA,"0.0002","0.0002","0.0002","0.0002","1.0010","1.0002","1.0015","1.0014",2707,2038,1767,1625,2716,2422,2041,2314
"I00_I99","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.0461(1.0271,1.0655)","1.0450(1.0253,1.0649)","1.0550(1.0350,1.0766)","1.0820(1.0585,1.1060)",NA,"0.0002","0.0002","0.0002","0.0002","1.0013","1.0005","0.9996","1.0000",2570,1992,1929,1738,2850,2765,2508,2299
