ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
K70_K76,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.3444(1.2594,1.4385)","1.4019(1.3086,1.5042)","1.4582(1.3554,1.5726)","1.5619(1.4410,1.6961)",NA,0.0002,0.0002,0.0002,0.0002,1.0018,1.0012,1.0018,1.0020,2739,2391,2042,1996,3301,3294,3022,2871
"K70_K76","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.2855(1.2086,1.3673)","1.3587(1.2749,1.4489)","1.3889(1.2973,1.4880)","1.4752(1.3695,1.5902)",NA,"0.0002","0.0002","0.0002","0.0002","1.0002","1.0012","1.0020","1.0024",3108,2603,2136,2124,3111,3302,3075,2950
"K70_K76","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.2312(1.1675,1.3058)","1.2803(1.2114,1.3566)","1.3072(1.2305,1.3915)","1.3597(1.2717,1.4539)",NA,"0.0002","0.0002","0.0002","0.0002","1.0015","1.0021","1.0031","1.0029",1990,1567,1436,1454,2458,2814,2547,2689
"K70_K76","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.1984(1.1332,1.2658)","1.2543(1.1871,1.3273)","1.2533(1.1806,1.3329)","1.2611(1.1815,1.3463)",NA,"0.0002","0.0002","0.0002","0.0002","1.0015","1.0012","1.0021","1.0013",1987,1685,1505,1452,3065,2907,2291,2399
