ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
C64_C65,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.5938(1.4525,1.7623)","1.9211(1.7372,2.1332)","2.0855(1.8781,2.3277)","2.1967(1.9719,2.4610)",NA,0.0002,0.0002,0.0002,0.0002,1.0002,1.0003,1.0007,1.0006,3563,2778,2348,2248,3744,3419,3311,3237
"C64_C65","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.6314(1.4593,1.8301)","2.1257(1.8908,2.4071)","2.3401(2.0730,2.6629)","2.5799(2.2656,2.9506)",NA,"0.0002","0.0002","0.0002","0.0002","1.0005","1.0006","1.0001","1.0002",4094,3527,3110,2826,3805,3288,3712,3540
"C64_C65","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.7565(1.5974,1.9348)","1.9648(1.7865,2.1679)","2.0819(1.8801,2.3077)","2.1876(1.9621,2.4428)",NA,"0.0002","0.0002","0.0002","0.0002","1.0015","1.0012","1.0001","1.0004",4730,3803,2891,2752,4127,3617,3533,3012
"C64_C65","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.6568(1.4952,1.8455)","2.0606(1.8463,2.3067)","2.2067(1.9674,2.4957)","2.1975(1.9481,2.4997)",NA,"0.0002","0.0002","0.0002","0.0002","1.0007","1.0012","1.0009","1.0009",4174,3434,2945,2663,4000,3349,3365,3344
