ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
C64_C65,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.5938(1.4525,1.7623)","1.9211(1.7372,2.1332)","2.0855(1.8781,2.3277)","2.1967(1.9719,2.4610)",NA,0.0002,0.0002,0.0002,0.0002,1.0002,1.0003,1.0007,1.0006,3563,2778,2348,2248,3744,3419,3311,3237
"C64_C65","2000_2005","2011_2015",10,"0.5882(0.4952,0.6926)","0.9567(0.8359,1.0981)","1.2459(1.0985,1.4215)","1.3713(1.2134,1.5592)","1.5114(1.3400,1.7145)","0.0002","0.4976","0.0002","0.0002","0.0002","1.0005","1.0006","1.0001","1.0002",4094,3527,3110,2826,3805,3288,3712,3540
"C64_C65","2000_2005","2016_2020",15,"0.9183(0.7885,1.0639)","1.6096(1.4173,1.8308)","1.8002(1.5934,2.0371)","1.9070(1.6983,2.1552)","2.0035(1.7860,2.2616)","0.2643","0.0002","0.0002","0.0002","0.0002","1.0015","1.0012","1.0001","1.0004",4730,3803,2891,2752,4127,3617,3533,3012
"C64_C65","2000_2005","2021_2024",20,"1.0163(0.8484,1.2010)","1.6789(1.4683,1.9287)","2.0870(1.8397,2.3735)","2.2344(1.9784,2.5264)","2.2246(1.9690,2.5268)","0.8859","0.0002","0.0002","0.0002","0.0002","1.0007","1.0012","1.0009","1.0009",4174,3434,2945,2663,4000,3349,3365,3344
