ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
I00_I99,2000_2005,2006_2010,5,EQI+SM+PA+OB,0.00,"17.89(14.43,21.22)","20.12(16.59,23.69)","21.42(17.49,25.09)","26.25(21.97,30.57)",0.0002,0.0002,0.0002,0.0002,1.0019,1.0015,1.0034,1.0022,1797,1461,1208,1158,2409,1983,1997,1861,"6.38(5.90,6.86)",0.0002,1.0001,1618,2328,"-0.92(-1.09,-0.75)",0.0002,1.0058,1064,1769,"3.70(3.31,4.10)",0.0002,1.0017,1372,2399
"I00_I99","2000_2005","2011_2015",10,"EQI+SM+PA+OB","0.00","15.76(12.61,18.87)","18.24(14.94,21.52)","20.78(17.20,24.20)","24.41(20.33,28.43)","0.0002","0.0002","0.0002","0.0002","1.0009","1.0001","1.0005","1.0011",2441,2208,2048,1851,2857,2407,2623,2474,"6.64(6.23,7.07)","0.0002","1.0018",2197,2604,"-0.97(-1.13,-0.81)","0.0002","1.0020",1397,2677,"2.98(2.63,3.34)","0.0002","1.0017",2111,2806
"I00_I99","2000_2005","2016_2020",15,"EQI+SM+PA+OB","0.00","19.09(16.10,22.21)","20.46(17.21,23.66)","24.38(20.86,27.90)","30.58(26.56,34.62)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0002","1.0015","1.0014",2707,2038,1767,1625,2716,2422,2041,2314,"6.69(6.27,7.10)","0.0002","1.0007",2142,2375,"-1.16(-1.33,-1.00)","0.0002","1.0026",1211,1953,"3.29(2.95,3.66)","0.0002","1.0006",2167,2399
"I00_I99","2000_2005","2021_2024",20,"EQI+SM+PA+OB","0.00","11.86(6.98,16.61)","11.55(6.58,16.49)","14.13(9.03,19.42)","21.07(15.07,26.85)","0.0002","0.0002","0.0002","0.0002","1.0013","1.0005","0.9996","1.0000",2570,1992,1929,1738,2850,2765,2508,2299,"8.88(8.10,9.65)","0.0002","1.0015",1537,2257,"-1.70(-1.94,-1.44)","0.0002","1.0024",1423,2193,"4.20(3.56,4.86)","0.0002","1.0005",1713,2008
