ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
X70_X84,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.3296(1.2416,1.4272)","1.5344(1.4306,1.6616)","1.5864(1.4672,1.7200)","1.6078(1.4823,1.7540)",NA,0.0002,0.0002,0.0002,0.0002,1.0013,1.0021,1.0011,1.0011,2293,2183,1728,1651,2396,2825,2196,2553
"X70_X84","2000_2005","2011_2015",10,"1.1942(1.0118,1.3940)","1.5557(1.3479,1.7934)","1.7346(1.5121,1.9758)","1.8173(1.5934,2.0719)","1.8533(1.6201,2.1185)","0.0417","0.0002","0.0002","0.0002","0.0002","1.0001","1.0006","1.0015","1.0008",3104,2267,1986,2074,2760,2666,2719,2348
"X70_X84","2000_2005","2016_2020",15,"1.3570(1.1540,1.5940)","1.8296(1.5885,2.1129)","2.0109(1.7552,2.3095)","2.1059(1.8430,2.4076)","2.1651(1.8910,2.4809)","0.0012","0.0002","0.0002","0.0002","0.0002","1.0039","1.0050","1.0048","1.0034",2125,1841,1590,1630,2620,2415,2325,2410
"X70_X84","2000_2005","2021_2024",20,"1.5499(1.3015,1.8331)","2.0402(1.7523,2.3554)","2.3568(2.0458,2.7039)","2.4603(2.1407,2.8128)","2.4711(2.1515,2.8347)","0.0002","0.0002","0.0002","0.0002","0.0002","1.0008","1.0010","1.0004","1.0009",1801,1527,1318,1221,2695,2366,2303,2200
