ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
J60_J66,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.2634(0.9552,1.7588)","1.8441(1.3603,2.6816)","2.1122(1.5041,3.1440)","2.9949(2.0953,4.6647)",NA,0.1227,0.0002,0.0002,0.0002,1.0002,1.0021,1.0026,1.0012,2381,1873,1804,1829,2883,2588,2393,2541
"J60_J66","2000_2005","2011_2015",10,"0.5640(0.2625,1.0490)","0.7008(0.3724,1.2665)","1.1933(0.7237,2.0308)","1.3418(0.8267,2.2928)","1.9399(1.2330,3.2366)","0.0672","0.1812","0.6056","0.2987","0.0012","1.0004","0.9999","1.0008","1.0006",3154,2390,2347,2274,2939,2616,2952,3027
"J60_J66","2000_2005","2016_2020",15,"0.3997(0.1813,0.7403)","0.6188(0.3524,1.0863)","0.7663(0.4610,1.3079)","0.9029(0.5583,1.5293)","1.3503(0.8645,2.2735)","0.0117","0.0697","0.2497","0.5356","0.2597","1.0000","1.0021","1.0012","1.0020",2887,2237,1898,1865,2972,3074,2843,2645
"J60_J66","2000_2005","2021_2024",20,"0.1104(0.0400,0.2169)","0.1557(0.0755,0.2776)","0.2424(0.1427,0.4119)","0.3041(0.1845,0.5111)","0.4594(0.2905,0.7655)","0.0002","0.0002","0.0007","0.0012","0.0112","1.0014","1.0000","1.0008","1.0006",4788,4421,3678,3270,3556,3204,3278,2916
