ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
C34,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.1477(1.1145,1.1826)","1.1595(1.1258,1.1944)","1.1840(1.1470,1.2235)","1.2376(1.1952,1.2822)",NA,0.0002,0.0002,0.0002,0.0002,1.0005,1.0020,1.0024,1.0031,2488,1955,1633,1524,3012,2810,2327,2143
"C34","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.1377(1.1053,1.1712)","1.1476(1.1134,1.1820)","1.1633(1.1278,1.2010)","1.1807(1.1397,1.2230)",NA,"0.0002","0.0002","0.0002","0.0002","1.0027","1.0011","1.0017","1.0024",1740,1616,1390,1299,2985,2373,2473,2516
"C34","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.1298(1.0959,1.1642)","1.1356(1.0994,1.1730)","1.1463(1.1074,1.1860)","1.1731(1.1296,1.2193)",NA,"0.0002","0.0002","0.0002","0.0002","1.0016","1.0023","1.0026","1.0024",1980,1579,1415,1236,2581,2530,2568,1959
"C34","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.1192(1.0801,1.1605)","1.1251(1.0845,1.1681)","1.1190(1.0753,1.1647)","1.1210(1.0732,1.1722)",NA,"0.0002","0.0002","0.0002","0.0002","1.0018","1.0036","1.0039","1.0043",2367,1692,1534,1424,2785,2643,2706,2619
