ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
K71_K73_K74,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.6540(1.4862,1.8615)","1.8455(1.6453,2.0774)","2.0180(1.7896,2.2949)","2.1250(1.8734,2.4326)",NA,0.0002,0.0002,0.0002,0.0002,1.0008,1.0014,1.0022,1.0014,2759,2246,1879,1728,2995,2743,2552,2480
"K71_K73_K74","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.4682(1.3389,1.6150)","1.5869(1.4374,1.7550)","1.6911(1.5249,1.8791)","1.7962(1.6043,2.0130)",NA,"0.0002","0.0002","0.0002","0.0002","1.0018","1.0023","1.0023","1.0033",2276,1952,1745,1593,2912,2256,2302,2372
"K71_K73_K74","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.4330(1.3181,1.5667)","1.4962(1.3728,1.6443)","1.5709(1.4336,1.7322)","1.6300(1.4759,1.8149)",NA,"0.0002","0.0002","0.0002","0.0002","1.0008","1.0006","1.0026","1.0006",2089,1568,1344,1413,2688,2629,2822,2356
"K71_K73_K74","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.3983(1.2845,1.5328)","1.4309(1.3129,1.5726)","1.5054(1.3724,1.6623)","1.5241(1.3793,1.6927)",NA,"0.0002","0.0002","0.0002","0.0002","1.0011","1.0009","1.0007","1.0012",2727,2255,1869,1921,3136,2752,2826,3039
