ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
X60_X84_Y87.0,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.3202(1.2353,1.4111)","1.5167(1.4098,1.6307)","1.6108(1.4918,1.7421)","1.6426(1.5126,1.7867)",NA,0.0002,0.0002,0.0002,0.0002,1.0006,1.0012,1.0012,1.0011,2518,2066,1777,1848,2633,2833,2227,2601
"X60_X84_Y87.0","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.2883(1.2110,1.3782)","1.4378(1.3433,1.5459)","1.5183(1.4123,1.6405)","1.5655(1.4475,1.7024)",NA,"0.0002","0.0002","0.0002","0.0002","1.0008","1.0023","1.0014","1.0029",1632,1259,1191,1116,2470,2030,1782,2031
"X60_X84_Y87.0","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.3389(1.2582,1.4302)","1.4825(1.3852,1.5861)","1.5533(1.4427,1.6754)","1.5974(1.4744,1.7319)",NA,"0.0002","0.0002","0.0002","0.0002","1.0005","1.0011","1.0006","1.0007",1880,1445,1186,1149,2775,1905,1999,1795
"X60_X84_Y87.0","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.3216(1.2299,1.4238)","1.5182(1.4059,1.6548)","1.6053(1.4803,1.7527)","1.6312(1.4903,1.7966)",NA,"0.0002","0.0002","0.0002","0.0002","1.0010","1.0005","1.0007","1.0016",1379,1210,1056,1084,2250,2241,1786,1604
