ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
I10_I15,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.1927(1.1076,1.2878)","1.2478(1.1530,1.3529)","1.3182(1.2149,1.4363)","1.4716(1.3435,1.6164)",NA,0.0002,0.0002,0.0002,0.0002,1.0014,1.0027,1.0031,1.0037,1998,1632,1299,1246,2614,2187,2319,2195
"I10_I15","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.1507(1.0711,1.2397)","1.2530(1.1598,1.3543)","1.3065(1.2011,1.4241)","1.4636(1.3364,1.6047)",NA,"0.0002","0.0002","0.0002","0.0002","1.0034","1.0032","1.0035","1.0044",1306,1231,1076,1019,2321,2196,1911,1957
"I10_I15","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.1380(1.0638,1.2201)","1.2200(1.1371,1.3167)","1.2569(1.1621,1.3660)","1.4012(1.2848,1.5334)",NA,"0.0002","0.0002","0.0002","0.0002","0.9994","1.0009","1.0008","1.0008",1624,1236,1063,1037,2708,2357,1925,1779
"I10_I15","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.1791(1.0986,1.2661)","1.2234(1.1375,1.3215)","1.2935(1.1948,1.4107)","1.4279(1.3052,1.5684)",NA,"0.0002","0.0002","0.0002","0.0002","1.0009","1.0008","1.0016","1.0024",2739,2179,2027,1879,3021,2916,2463,2267
