ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
C00_C97,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.0901(1.0695,1.1108)","1.1157(1.0942,1.1379)","1.1327(1.1095,1.1565)","1.1791(1.1522,1.2055)",NA,0.0002,0.0002,0.0002,0.0002,0.9995,1.0001,1.0000,0.9999,3979,3208,2854,2532,3734,3841,3311,3120
"C00_C97","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.0955(1.0751,1.1157)","1.1240(1.1039,1.1446)","1.1458(1.1236,1.1680)","1.1793(1.1524,1.2055)",NA,"0.0002","0.0002","0.0002","0.0002","1.0004","1.0003","1.0005","1.0003",4282,3466,2916,2745,3565,4039,3563,3159
"C00_C97","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.0908(1.0719,1.1102)","1.1094(1.0892,1.1302)","1.1270(1.1048,1.1497)","1.1572(1.1320,1.1835)",NA,"0.0002","0.0002","0.0002","0.0002","1.0014","1.0026","1.0033","1.0023",3915,3189,2645,2645,3807,3461,3334,3559
"C00_C97","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.0925(1.0715,1.1132)","1.0995(1.0775,1.1208)","1.1026(1.0782,1.1259)","1.1131(1.0866,1.1409)",NA,"0.0002","0.0002","0.0002","0.0002","1.0005","1.0015","1.0006","1.0019",2324,1751,1739,1476,3093,2449,2695,2330
