ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
C22,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.5086(1.3664,1.6666)","1.8798(1.6923,2.0958)","2.0799(1.8514,2.3294)","2.3582(2.0972,2.6566)",NA,0.0002,0.0002,0.0002,0.0002,1.0008,1.0021,1.0037,1.0014,3225,2588,1854,2175,3791,3589,2571,3142
"C22","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.6083(1.4688,1.7631)","1.8943(1.7225,2.0941)","2.0733(1.8665,2.3023)","2.2522(2.0233,2.5129)",NA,"0.0002","0.0002","0.0002","0.0002","0.9995","1.0012","1.0002","1.0000",3734,2814,2205,2164,3945,3452,3099,2863
"C22","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.5595(1.4456,1.6904)","1.7059(1.5785,1.8605)","1.8056(1.6607,1.9763)","1.9764(1.8068,2.1736)",NA,"0.0002","0.0002","0.0002","0.0002","1.0006","1.0013","1.0027","1.0020",2739,2153,1808,1803,2980,2948,2793,2594
"C22","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.5843(1.4549,1.7344)","1.7194(1.5706,1.8906)","1.8582(1.6867,2.0521)","2.0147(1.8131,2.2384)",NA,"0.0002","0.0002","0.0002","0.0002","1.0005","1.0025","1.0004","1.0015",3714,3140,2638,2232,3757,3712,2880,2771
