ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
N00_N15,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","2.0561(1.6480,2.6296)","2.9741(2.3535,3.8953)","3.6885(2.8839,4.8833)","4.3162(3.3365,5.7482)",NA,0.0002,0.0002,0.0002,0.0002,0.9997,1.0007,1.0006,1.0000,3395,2830,2521,2248,3392,2852,3118,2966
"N00_N15","2000_2005","2011_2015",10,"1.0000(1.0000,1.0000)","1.7673(1.3298,2.5175)","2.9213(2.1221,4.3991)","3.9241(2.7726,5.9914)","5.6192(3.9165,8.7724)",NA,"0.0002","0.0002","0.0002","0.0002","1.0020","1.0022","1.0035","1.0017",2031,2038,1783,1931,3175,2874,2440,2655
"N00_N15","2000_2005","2016_2020",15,"1.0000(1.0000,1.0000)","1.7889(1.4002,2.3581)","2.9333(2.2536,4.0106)","3.8083(2.8670,5.2830)","5.0171(3.7391,7.0492)",NA,"0.0002","0.0002","0.0002","0.0002","1.0013","1.0012","1.0027","1.0035",2013,1679,1421,1388,2666,2746,2445,2333
"N00_N15","2000_2005","2021_2024",20,"1.0000(1.0000,1.0000)","1.9042(1.5016,2.5264)","2.6394(2.0176,3.6475)","3.3532(2.5218,4.7719)","4.2668(3.1475,6.1205)",NA,"0.0002","0.0002","0.0002","0.0002","1.0011","1.0016","1.0025","1.0030",2332,2075,1774,1739,2809,2491,2744,2697
