ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
K70_K76,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.3444(1.2594,1.4385)","1.4019(1.3086,1.5042)","1.4582(1.3554,1.5726)","1.5619(1.4410,1.6961)",NA,0.0002,0.0002,0.0002,0.0002,1.0018,1.0012,1.0018,1.0020,2739,2391,2042,1996,3301,3294,3022,2871
"K70_K76","2000_2005","2011_2015",10,"1.2117(1.0389,1.4010)","1.5560(1.3580,1.7704)","1.6444(1.4415,1.8691)","1.6807(1.4785,1.9092)","1.7849(1.5637,2.0297)","0.0156","0.0002","0.0002","0.0002","0.0002","1.0002","1.0012","1.0020","1.0024",3108,2603,2136,2124,3111,3302,3075,2950
"K70_K76","2000_2005","2016_2020",15,"1.4895(1.2860,1.7106)","1.8325(1.6046,2.0867)","1.9054(1.6665,2.1670)","1.9452(1.7043,2.2048)","2.0232(1.7682,2.2997)","0.0002","0.0002","0.0002","0.0002","0.0002","1.0015","1.0021","1.0031","1.0029",1990,1567,1436,1454,2458,2814,2547,2689
"K70_K76","2000_2005","2021_2024",20,"2.3292(2.0004,2.6753)","2.7891(2.4207,3.1665)","2.9187(2.5487,3.3017)","2.9162(2.5484,3.3040)","2.9344(2.5607,3.3338)","0.0002","0.0002","0.0002","0.0002","0.0002","1.0015","1.0012","1.0021","1.0013",1987,1685,1505,1452,3065,2907,2291,2399
