ICD_Code,EQI_Period,AAMR_Period,Lag,Q1,Q2,Q3,Q4,Q5,Q1_p,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail
C00_C97,2000_2005,2006_2010,5,"1.0000(1.0000,1.0000)","1.0901(1.0695,1.1108)","1.1157(1.0942,1.1379)","1.1327(1.1095,1.1565)","1.1791(1.1522,1.2055)",NA,0.0002,0.0002,0.0002,0.0002,0.9995,1.0001,1.0000,0.9999,3979,3208,2854,2532,3734,3841,3311,3120
"C00_C97","2000_2005","2011_2015",10,"0.9378(0.9053,0.9718)","1.0273(0.9928,1.0621)","1.0541(1.0191,1.0889)","1.0744(1.0399,1.1097)","1.1058(1.0686,1.1422)","0.0002","0.1210","0.0019","0.0002","0.0002","1.0004","1.0003","1.0005","1.0003",4282,3466,2916,2745,3565,4039,3563,3159
"C00_C97","2000_2005","2016_2020",15,"0.8912(0.8592,0.9233)","0.9722(0.9386,1.0052)","0.9887(0.9548,1.0209)","1.0043(0.9700,1.0374)","1.0312(0.9955,1.0641)","0.0002","0.0960","0.4976","0.7755","0.0856","1.0014","1.0026","1.0033","1.0023",3915,3189,2645,2645,3807,3461,3334,3559
"C00_C97","2000_2005","2021_2024",20,"1.0253(0.9800,1.0721)","1.1201(1.0725,1.1678)","1.1272(1.0811,1.1750)","1.1303(1.0849,1.1753)","1.1411(1.0948,1.1884)","0.2810","0.0002","0.0002","0.0002","0.0002","1.0005","1.0015","1.0006","1.0019",2324,1751,1739,1476,3093,2449,2695,2330
